Disaster,Location,District,Year,Month,Day,Rainfall(mm),Landslide
Landslide,Deraniyagala,Kegalle,2006,10,23,374.0,1
Landslide,Kumarapura,Kegalle,2006,11,15,314.0,1
Landslide,Mampita,Kegalle,2006,12,11,156.0,1
Landslide,Neluwakkana,Kegalle,2006,10,20,374.0,0
Landslide,Kendawa,Kegalle,2006,10,18,374.0,0
Landslide,Othnapitiya,Kegalle,2006,12,11,156.0,1
Landslide,Udapotha,Kegalle,2006,10,18,374.0,0
Landslide,Ambamalla,Kegalle,2006,10,17,374.0,0
Landslide,Maha Pallegama,Kegalle,2006,12,11,156.0,1
Landslide,Tholangamuwa,Kegalle,2006,12,11,156.0,1
Landslide,Bulathkohupitiya,Kegalle,2006,10,21,374.0,0
Landslide,Haloluwa,Kegalle,2006,10,29,374.0,0
Landslide,Thambadiya,Kegalle,2006,12,11,156.0,1
Landslide,Thalgaspitiya,Kegalle,2006,11,15,314.0,1
Landslide,Devanagala,Kegalle,2006,11,18,314.0,1
Landslide,Narangammana,Kegalle,2006,11,14,314.0,1
Landslide,Godigamuwa,Kegalle,2006,11,10,314.0,1
Landslide,Kendawa,Kegalle,2008,4,10,197.0,0
Landslide,Udapotha,Kegalle,2008,4,5,197.0,0
Landslide,Kegalle,Kegalle,2006,12,26,156.0,0
Landslide,Kendawa,Kegalle,2008,4,21,197.0,1
Landslide,Kabulumulla,Kegalle,2007,11,5,314.0,0
Landslide,Udapotha,Kegalle,2008,4,21,197.0,1
Landslide,Galigamuwa,Kegalle,2006,12,14,156.0,0
Landslide,Batangala,Kegalle,2007,12,30,156.0,0
Landslide,Thaldoowa,Kegalle,2007,12,27,156.0,0
Landslide,Kabulumulla,Kegalle,2007,11,23,314.0,1
Landslide,Hinguralakanda,Kegalle,2007,12,12,156.0,0
Landslide,Batangala,Kegalle,2007,12,5,156.0,1
Landslide,Thaldoowa,Kegalle,2007,12,5,156.0,1
Landslide,Hinguralakanda,Kegalle,2007,12,5,156.0,1
Landslide,Thimbiripola,Kegalle,2007,12,5,156.0,1
Landslide,Dehiovita,Kegalle,2007,12,5,156.0,1
Landslide,Thimbiripola,Kegalle,2007,12,29,156.0,0
Landslide,Dehiovita,Kegalle,2007,12,9,156.0,0
Landslide,Kamburadeniya,Kegalle,2006,12,28,156.0,0
Landslide,Shailagiriya,Kegalle,2007,12,14,156.0,0
Landslide,Shailagiriya,Kegalle,2007,12,12,156.0,0
Landslide,Nilwala,Kegalle,2007,12,20,156.0,0
Landslide,Nilapalagammana,Kegalle,2006,11,10,314.0,1
Landslide,Udumalama,Kegalle,2006,11,10,314.0,1
Landslide,Kabulumulla,Kegalle,2006,6,20,234.0,1
Landslide,Alagoda,Kegalle,2010,5,16,205.0,1
Landslide,Selawa East,Kegalle,2006,11,15,314.0,1
Landslide,Yatiyanthota,Kegalle,2009,9,4,201.0,1
Landslide,Gammannagoda,Kegalle,2006,11,15,314.0,1
Landslide,Mawanella,Kegalle,2006,12,8,156.0,1
Landslide,Debathgama Pallebage,Kegalle,2006,11,15,314.0,1
Landslide,Behenella,Kegalle,2005,9,3,201.0,1
Landslide,Kandamulla,Kegalle,2006,11,15,314.0,1
Landslide,Deewela Udagama,Kegalle,2006,11,15,314.0,1
Landslide,Udagama,Kegalle,2006,11,15,314.0,1
Landslide,Kandewatta,Kegalle,2006,11,15,314.0,1
Landslide,Kabulumulla,Kegalle,2006,11,26,314.0,1
Landslide,Ambalakanda,Kegalle,2006,11,15,314.0,1
Landslide,Getaberi Kanda,Kegalle,2006,11,16,314.0,1
Landslide,Ussapitiya,Kegalle,2006,11,13,314.0,1
Landslide,Aranayaka,Kegalle,2006,11,14,314.0,1
Landslide,Debathgama Udabage,Kegalle,2006,11,15,314.0,1
Landslide,Usapitiya,Kegalle,2006,11,14,314.0,1
Landslide,Dippitiya,Kegalle,2006,11,15,314.0,1
Landslide,Kegalle,Kegalle,2006,10,11,374.0,1
Landslide,Galbokka,Kegalle,2006,11,14,314.0,1
Landslide,Deiyanwala,Kegalle,2006,11,14,314.0,1
Landslide,Wadumulla,Kegalle,2006,11,25,314.0,1
Landslide,Ihala Thaldoowa,Kegalle,2010,5,16,205.0,1
Landslide,Deraniyagala,Kegalle,2007,5,28,205.0,0
Landslide,Batuvita,Kegalle,2006,10,23,374.0,1
Landslide,Daigala,Kegalle,2007,12,30,156.0,0
Landslide,Hakurugammana,Kegalle,2006,11,15,314.0,1
Landslide,Ganthuna Udagama,Kegalle,2006,11,15,314.0,1
Landslide,Aranayaka,Kegalle,2006,11,18,314.0,1
Landslide,Arandara,Kegalle,2006,11,14,314.0,0
Landslide,Warakapola,Kegalle,2006,11,17,314.0,0
Landslide,Malalpola,Kegalle,2006,6,20,234.0,1
Landslide,Kithulgala North,Kegalle,2006,6,20,234.0,1
Landslide,Rahala,Kegalle,2006,11,18,314.0,0
Landslide,Batangala,Kegalle,2008,1,22,62.0,0
Landslide,Viharakanda,Kegalle,2008,1,9,62.0,0
Landslide,Hakbellawaka,Kegalle,2006,6,20,234.0,1
Landslide,Kamburadeniya,Kegalle,2008,4,3,197.0,0
Landslide,Yatiyanthota,Kegalle,2006,6,20,234.0,1
Landslide,Amanawala,Kegalle,2006,6,20,234.0,1
Landslide,Puspane,Kegalle,2008,4,21,197.0,0
Landslide,Maniyangama,Kegalle,2008,1,8,62.0,0
Landslide,Kabulumulla,Kegalle,2008,4,12,197.0,0
Landslide,Thalgamuwa,Kegalle,2006,11,15,314.0,1
Landslide,Narangoda,Kegalle,2006,11,17,314.0,1
Landslide,Wadumulla,Kegalle,2006,4,12,197.0,1
Landslide,Deraniyagala South,Kegalle,2007,10,23,374.0,1
Landslide,Lassegama,Kegalle,2007,10,23,374.0,1
Landslide,Getaberiya Kanda,Kegalle,2005,6,21,234.0,0
Landslide,Ambalakanda,Kegalle,2005,11,12,314.0,0
Landslide,Debangama Udabage,Kegalle,2005,6,26,234.0,0
Landslide,Kegalle,Kegalle,2009,8,19,197.0,1
Landslide,Aranayaka,Kegalle,2006,11,13,314.0,1
Landslide,Ambalakanda,Kegalle,2005,11,24,314.0,1
Landslide,Getaberiya Kanda,Kegalle,2005,6,11,234.0,1
Landslide,Deraniyagala,Kegalle,2007,12,5,156.0,1
Landslide,Udapola,Kegalle,2007,12,5,156.0,1
Landslide,Mudagalla,Kegalle,2007,12,5,156.0,1
Landslide,Dehiovita,Kegalle,2009,6,22,234.0,1
Landslide,Kegalle,Kegalle,2005,9,5,201.0,1
Landslide,Gevilipitiya Town,Kegalle,2006,11,14,314.0,0
Landslide,Mawanella,Kegalle,2009,6,27,234.0,1
Landslide,Batangala,Kegalle,2008,1,5,62.0,1
Landslide,Viharakanda,Kegalle,2008,1,5,62.0,1
Landslide,Kamburadeniya,Kegalle,2008,4,29,197.0,1
Landslide,Puspane,Kegalle,2008,4,28,197.0,1
Landslide,Malalpola,Kegalle,2006,6,19,234.0,0
Landslide,Maniyangama,Kegalle,2008,1,5,62.0,1
Landslide,Deraniyagala,Kegalle,2007,12,30,156.0,0
Landslide,Galigamuwa,Kegalle,2007,11,12,314.0,1
Landslide,Aranayaka,Kegalle,2006,11,16,314.0,1
Landslide,Udapola,Kegalle,2007,12,11,156.0,0
Landslide,Mudagalla,Kegalle,2007,12,21,156.0,0
Landslide,Deraniyagala,Kegalle,2007,5,15,205.0,1
Landslide,Gal Athara,Kegalle,2006,11,4,314.0,0
Landslide,Atugoda,Kegalle,2007,12,8,156.0,0
Landslide,Aranayaka,Kegalle,2005,11,7,314.0,1
Landslide,Aranayaka,Kegalle,2005,11,22,314.0,1
Landslide,Aranayaka,Kegalle,2005,11,8,314.0,1
Landslide,Kabulumulla,Kegalle,2008,4,29,197.0,1
Landslide,Godigamuwa,Kegalle,2006,11,15,314.0,1
Landslide,Kithulgala North,Kegalle,2006,6,17,234.0,0
Landslide,Yatiyanthota,Kegalle,2006,6,1,234.0,0
Landslide,Hathgampala,Kegalle,2005,11,24,314.0,1
Landslide,Rahala,Kegalle,2005,11,22,314.0,1
Landslide,Kendawa,Kegalle,2006,10,23,374.0,1
Landslide,Selawa East,Kegalle,2005,8,11,197.0,1
Landslide,Udapotha,Kegalle,2006,10,23,374.0,1
Landslide,Ambamalla,Kegalle,2006,10,23,374.0,1
Landslide,Galsiyambalagama,Kegalle,2010,4,26,197.0,1
Landslide,Bulathkohupitiya,Kegalle,2006,10,23,374.0,1
Landslide,Haloluwa,Kegalle,2006,10,23,374.0,1
Landslide,Kegalle,Kegalle,2005,9,2,201.0,0
Landslide,Ambuwakka,Kegalle,2006,10,23,374.0,1
Landslide,Alawathura,Kegalle,2006,10,23,374.0,1
Landslide,Lambutuwa,Kegalle,2006,11,15,314.0,1
Landslide,Podape,Kegalle,2005,7,18,219.0,0
Landslide,Aranayaka,Kegalle,2005,11,4,314.0,0
Landslide,Wendala,Kegalle,2010,4,30,197.0,1
Landslide,Hathgampala,Kegalle,2005,11,23,314.0,0
Landslide,Thelleka,Kegalle,2006,11,15,314.0,1
Landslide,Kalugala,Kegalle,2006,11,15,314.0,1
Landslide,Panapitiya,Kegalle,2006,10,23,374.0,1
Landslide,Kananagamuwa,Kegalle,2006,10,23,374.0,1
Landslide,Dagipitiya,Kegalle,2006,11,14,314.0,1
Landslide,Hathgampala,Kegalle,2006,11,15,314.0,1
Landslide,Daigala,Kegalle,2007,12,23,156.0,0
Landslide,Keerahena,Kegalle,2007,12,17,156.0,0
Landslide,Lassegama,Kegalle,2007,12,20,156.0,0
Landslide,Aranayaka,Kegalle,2005,11,19,314.0,1
Landslide,Amanawala,Kegalle,2006,6,12,234.0,0
Landslide,Lassegama,Kegalle,2007,12,5,156.0,1
Landslide,Kamburadeniya,Kegalle,2006,12,11,156.0,1
Landslide,Keerahena,Kegalle,2007,12,5,156.0,1
Landslide,Arandara,Kegalle,2006,11,17,314.0,1
Landslide,Atugoda,Kegalle,2007,12,11,156.0,1
Landslide,Daigala,Kegalle,2007,12,5,156.0,1
Landslide,Kegalle,Kegalle,2006,12,6,156.0,1
Landslide,Galigamuwa,Kegalle,2006,12,4,156.0,1
Landslide,Thalgamuwa,Kegalle,2006,11,3,314.0,0
Landslide,Narangoda,Kegalle,2006,11,15,314.0,0
Landslide,Hakbellawaka,Kegalle,2006,6,6,234.0,0
Landslide,Wadumulla,Kegalle,2006,4,17,197.0,0
Landslide,Bulathkohupitiya,Kegalle,2003,4,27,197.0,1
Landslide,Neluwakkana,Kegalle,2006,10,23,374.0,1
Landslide,Gal Athara,Kegalle,2006,11,15,314.0,1
Landslide,Gevilipitiya Town,Kegalle,2006,11,16,314.0,1
Landslide,Rahala,Kegalle,2006,11,16,314.0,1
Landslide,Debangama Udabage,Kegalle,2005,6,11,234.0,1
Landslide,Deraniyagala South,Kegalle,2007,10,27,374.0,0
Landslide,Lassegama,Kegalle,2007,10,11,374.0,0
Landslide,Randiligama,Kegalle,2005,11,13,314.0,0
Landslide,Randiligama,Kegalle,2005,11,24,314.0,1
Landslide,Podape,Kegalle,2005,7,11,219.0,1
Landslide,Aranayaka,Kegalle,2006,11,25,314.0,1
Landslide,Wendala,Kegalle,2006,10,28,374.0,0
Landslide,Epalawa Watta,Kegalle,2006,11,14,314.0,1
Landslide,Dombepola,Kegalle,2009,8,4,197.0,0
Landslide,Siyambalapitiya,Kegalle,2006,11,10,314.0,1
Landslide,Paranagampola,Kegalle,2006,11,10,314.0,1
Landslide,Kabulumulla,Kegalle,2009,4,11,197.0,0
Landslide,Puwakdeniya,Kegalle,2006,11,10,314.0,1
Landslide,Gonagamuwa,Kegalle,2009,4,19,197.0,0
Landslide,Yatiyanthota,Kegalle,2009,4,13,197.0,0
Landslide,Kirikohuthenna,Kegalle,2009,4,3,197.0,0
Landslide,Ranwala,Kegalle,2009,10,20,374.0,0
Landslide,Karagala,Kegalle,2008,7,16,219.0,0
Landslide,Deraniyagala,Kegalle,2006,10,14,374.0,0
Landslide,Deraniyagala,Kegalle,2005,4,30,197.0,0
Landslide,Udumagama,Kegalle,2006,11,10,314.0,1
Landslide,Nilwala,Kegalle,2007,12,5,156.0,1
Landslide,Mawanella,Kegalle,2006,12,26,156.0,0
Landslide,Hakurugammana,Kegalle,2006,11,24,314.0,0
Landslide,Ganthuna Pallegama,Kegalle,2006,11,10,314.0,1
Landslide,Selawa West,Kegalle,2006,11,20,314.0,0
Landslide,Dikella,Kegalle,2006,11,10,314.0,1
Landslide,Eregama,Kegalle,2006,11,10,314.0,1
Landslide,Narangala,Kegalle,2006,11,7,314.0,0
Landslide,Keerapana,Kegalle,2006,11,3,314.0,0
Landslide,Golahela,Kegalle,2006,11,10,314.0,1
Landslide,Waharakgoda,Kegalle,2006,11,22,314.0,0
Landslide,Meepitiya,Kegalle,2006,11,10,314.0,1
Landslide,Kegall Town,Kegalle,2006,11,10,314.0,1
Landslide,Ganthuna Udagama,Kegalle,2006,11,20,314.0,0
Landslide,Hathgampala,Kegalle,2006,11,20,314.0,0
Landslide,Deraniyagala South,Kegalle,2006,10,23,374.0,1
Landslide,Dagipitiya,Kegalle,2006,11,26,314.0,0
Landslide,Kalugala,Kegalle,2006,11,8,314.0,0
Landslide,Thelleka,Kegalle,2006,11,28,314.0,0
Landslide,Lambutuwa,Kegalle,2006,11,25,314.0,0
Landslide,Daigala,Kegalle,2007,12,3,156.0,1
Landslide,Bulathkohupitiya,Kegalle,2003,4,4,197.0,0
Landslide,Selawa East,Kegalle,2005,8,25,197.0,0
Landslide,Godigamuwa,Kegalle,2006,11,17,314.0,0
Landslide,Theligama,Kegalle,2009,8,9,197.0,0
Landslide,Yatiyanthota,Kegalle,2007,11,4,314.0,0
Landslide,Nawata,Kegalle,2009,8,14,197.0,0
Landslide,Alapalawala,Kegalle,2006,11,10,314.0,1
Landslide,Wadumulla,Kegalle,2006,6,12,234.0,1
Landslide,Undugoda,Kegalle,2006,11,10,314.0,1
Landslide,Parussella,Kegalle,2009,8,6,197.0,0
Landslide,Pelellegama,Kegalle,2009,8,30,197.0,0
Landslide,Neluwathukanda,Kegalle,2009,8,6,197.0,0
Landslide,Yatiyanthota,Kegalle,2009,8,12,197.0,0
Landslide,Andara,Kegalle,2006,4,12,197.0,1
Landslide,Behenella,Kegalle,2005,9,18,201.0,0
Landslide,Thalgaspitiya,Kegalle,2006,11,7,314.0,0
Landslide,Batuvita,Kegalle,2006,10,4,374.0,0
Landslide,Lewangama North,Kegalle,2006,10,1,374.0,0
Landslide,Amithirigala South,Kegalle,2006,10,23,374.0,1
Landslide,Palle Kanugala,Kegalle,2006,10,7,374.0,0
Landslide,Daluwalana,Kegalle,2006,10,17,374.0,0
Landslide,Kabulumulla,Kegalle,2006,11,21,314.0,0
Landslide,Rahala,Kegalle,2005,11,2,314.0,0
Landslide,Pelempitiya,Kegalle,2003,4,27,197.0,1
Landslide,Puspane,Kegalle,2006,10,23,374.0,1
Landslide,Behenella,Kegalle,2007,12,5,156.0,1
Landslide,Miyanavita,Kegalle,2006,10,23,374.0,1
Landslide,Amithirigala South,Kegalle,2006,10,3,374.0,0
Landslide,Gonaramba,Kegalle,2006,10,7,374.0,0
Landslide,Kadigamuwa,Kegalle,2006,10,23,374.0,1
Landslide,Lewangama North,Kegalle,2006,10,23,374.0,1
Landslide,Uduwewela,Kegalle,2006,11,1,314.0,0
Landslide,Dambuluwewa,Kegalle,2009,6,19,234.0,0
Landslide,Palle Kanugala,Kegalle,2006,10,23,374.0,1
Landslide,Kadigamuwa,Kegalle,2006,10,10,374.0,0
Landslide,Wattegedara,Kegalle,2006,10,23,374.0,1
Landslide,Wathura,Kegalle,2006,11,10,314.0,1
Landslide,Kumarapura,Kegalle,2006,11,9,314.0,0
Landslide,Udabage,Kegalle,2005,4,27,197.0,1
Landslide,Shailagiriya,Kegalle,2007,12,5,156.0,1
Landslide,Asmadala,Kegalle,2006,11,4,314.0,0
Landslide,Wendala,Kegalle,2006,10,23,374.0,1
Landslide,Dehiovita,Kegalle,2007,5,22,205.0,0
Landslide,Randiwala,Kegalle,2006,8,12,197.0,1
Landslide,Maspotha,Kurunegala,2008,11,2,327.0,1
Landslide,Ussawa,Kurunegala,2005,12,15,139.0,1
Landslide,Rideegama,Kurunegala,2005,10,19,359.0,1
Landslide,Weerambugedara,Kurunegala,2005,10,3,359.0,1
Landslide,Hebutawa Dostharawatta,Kurunegala,2007,8,20,93.0,0
Landslide,Muruthawa,Kurunegala,2008,7,18,114.0,1
Landslide,Alawwa,Kurunegala,2019,12,3,156.1,1
Landslide,Pannala,Kurunegala,2005,11,22,327.0,1
Landslide,Ibbagamuwa,Kurunegala,2019,12,20,156.1,1
Landslide,Udubaddawa,Kurunegala,2005,11,13,327.0,1
Landslide,Buluwalakanda,Kurunegala,2007,10,26,359.0,1
Landslide,Ibbagamuwa,Kurunegala,2006,1,15,62.0,1
Landslide,Mirihampitiya,Kurunegala,2005,6,12,156.0,1
Landslide,Tissawa,Kurunegala,2005,12,14,139.0,0
Landslide,Mallawapitiya,Kurunegala,2007,12,13,139.0,1
Landslide,Ibbagamuwa,Kurunegala,2006,1,2,62.0,1
Landslide,Hidawa,Kurunegala,2005,12,20,139.0,1
Landslide,Hidawa,Kurunegala,2005,12,4,139.0,0
Landslide,Rideegama,Kurunegala,2006,11,5,327.0,1
Landslide,Gopallawa,Kurunegala,2005,10,19,359.0,1
Landslide,Ambahera,Kurunegala,2005,3,10,138.0,1
Landslide,Elivila,Kurunegala,2005,11,22,327.0,1
Landslide,Kahadenigama,Kurunegala,2005,11,13,327.0,1
Landslide,Mahagama,Kurunegala,2006,1,15,62.0,1
Landslide,Udabandalawa,Kurunegala,2008,2,11,92.0,1
Landslide,Hidagolla,Kurunegala,2005,11,15,327.0,1
Landslide,Ibbagamuwa,Kurunegala,2006,1,17,62.0,1
Landslide,Devagiriya,Kurunegala,2006,2,1,92.0,1
Landslide,Kadulawa,Kurunegala,2006,1,17,62.0,1
Landslide,Tissawa,Kurunegala,2005,12,23,139.0,1
Landslide,Yanthampalawa,Kurunegala,2006,10,15,359.0,0
Landslide,Bamunukotuwa,Kurunegala,2005,12,6,139.0,1
Landslide,Rideegama,Kurunegala,2007,10,26,359.0,1
Landslide,Ibbagamuwa,Kurunegala,2005,12,15,139.0,1
Landslide,Kandegedara,Kurunegala,2005,11,13,327.0,0
Landslide,Nelunkanuwa,Kurunegala,2005,10,11,359.0,0
Landslide,Indigolla,Kurunegala,2005,6,12,156.0,1
Landslide,Indigolla,Kurunegala,2005,6,1,156.0,0
Landslide,Udahena,Kurunegala,2006,10,28,359.0,0
Landslide,Mahagama,Kurunegala,2006,1,2,62.0,0
Landslide,Rideegama,Kurunegala,2005,12,6,139.0,0
Landslide,Rideegama,Kurunegala,2006,12,26,139.0,0
Landslide,Kobeigane,Kurunegala,2006,11,6,327.0,0
Landslide,Kobeigane,Kurunegala,2006,11,9,327.0,0
Landslide,Kobeigane,Kurunegala,2006,11,11,327.0,0
Landslide,Kobeigane,Kurunegala,2006,11,23,327.0,0
Landslide,Rideegama,Kurunegala,2006,12,21,139.0,0
Landslide,Kobeigane,Kurunegala,2006,11,7,327.0,0
Landslide,Kobeigane,Kurunegala,2006,11,10,327.0,0
Landslide,Kobeigane,Kurunegala,2006,11,17,327.0,0
Landslide,Panduwasnuwara East,Kurunegala,2006,10,30,359.0,0
Landslide,Polgahawela,Kurunegala,2005,6,18,156.0,1
Landslide,Rideegama,Kurunegala,2006,11,29,327.0,0
Landslide,Mirissala,Kurunegala,2010,1,10,85.7,1
Landslide,Kobeigane,Kurunegala,2006,11,1,327.0,0
Landslide,Udakottamulla,Kurunegala,2010,1,10,85.7,1
Landslide,Kurunegala,Kurunegala,2019,10,14,479.8,0
Landslide,Nemigala Kanda,Kurunegala,2000,12,22,139.0,0
Landslide,Morathenna,Kurunegala,2006,6,12,156.0,0
Landslide,Rokkewatta,Kurunegala,2007,12,22,139.0,0
Landslide,Katupitiya South,Kurunegala,2007,12,12,139.0,0
Landslide,Pusselikanda,Kurunegala,2006,11,14,327.0,0
Landslide,Mirissala,Kurunegala,2006,11,24,327.0,0
Landslide,Buluwalakanda,Kurunegala,2006,5,30,194.0,0
Landslide,Kothalathepiyawa Kanda,Kurunegala,2002,4,9,262.0,0
Landslide,Kobeigane,Kurunegala,2006,11,9,327.0,0
Landslide,Rideegama,Kurunegala,2006,11,27,327.0,0
Landslide,Rideegama,Kurunegala,2006,11,14,327.0,0
Landslide,Rideegama,Kurunegala,2006,11,10,327.0,0
Landslide,Rideegama,Kurunegala,2006,10,25,359.0,0
Landslide,Ibbagamuwa,Kurunegala,2019,12,28,156.1,0
Landslide,Alawwa,Kurunegala,2019,12,24,156.1,0
Landslide,Nemigala Kanda,Kurunegala,2000,12,13,139.0,0
Landslide,Hidagolla,Kurunegala,2005,11,10,327.0,0
Landslide,Kothalathepiyawa Kanda,Kurunegala,2002,4,5,262.0,1
Landslide,Buluwalakanda,Kurunegala,2006,5,11,194.0,1
Landslide,Kurunegala,Kurunegala,2019,10,22,479.8,1
Landslide,Polpithigama,Kurunegala,2002,5,4,194.0,1
Landslide,Mirihampitiya,Kurunegala,2005,6,27,156.0,0
Landslide,Rideegama,Kurunegala,2006,11,10,327.0,0
Landslide,Buluwalakanda,Kurunegala,2007,10,17,359.0,0
Landslide,Muruthawa,Kurunegala,2008,7,23,114.0,0
Landslide,Udahena Udahena Andapola Kanda,Kurunegala,2000,12,26,139.0,1
Landslide,Ussawa,Kurunegala,2005,12,2,139.0,0
Landslide,Devagiriya,Kurunegala,2006,2,23,92.0,0
Landslide,Udabandalawa,Kurunegala,2008,2,8,92.0,0
Landslide,Gopallawa,Kurunegala,2005,10,26,359.0,0
Landslide,Ambahera,Kurunegala,2005,3,2,138.0,0
Landslide,Elivila,Kurunegala,2005,11,19,327.0,0
Landslide,Kahadenigama,Kurunegala,2005,11,19,327.0,0
Landslide,Kadulawa,Kurunegala,2006,1,20,62.0,0
Landslide,Nemigala Kanda,Kurunegala,2000,12,26,139.0,1
Landslide,Mirissala,Kurunegala,2006,11,24,327.0,0
Landslide,Mallawapitiya,Kurunegala,2014,9,30,292.8,1
Landslide,Mirissala,Kurunegala,2006,11,18,327.0,1
Landslide,Mirissala,Kurunegala,2006,11,16,327.0,1
Landslide,Pusselikanda,Kurunegala,2006,11,20,327.0,1
Landslide,Aragoda,Kurunegala,2005,6,13,156.0,0
Landslide,Katupitiya South,Kurunegala,2007,12,13,139.0,1
Landslide,Alawwa,Kurunegala,2010,10,2,275.8,1
Landslide,Hebutawa Dostharawatta,Kurunegala,2007,8,3,93.0,1
Landslide,Mawathagama,Kurunegala,2010,10,1,275.8,1
Landslide,Bowala,Kurunegala,2010,2,10,1.5,1
Landslide,Rokkewatta,Kurunegala,2007,12,13,139.0,1
Landslide,Morathenna,Kurunegala,2006,6,11,156.0,1
Landslide,Aragoda,Kurunegala,2005,6,18,156.0,1
Landslide,Mawathagama,Kurunegala,2005,11,15,327.0,1
Landslide,Pannala,Kurunegala,2007,3,8,138.0,1
Landslide,Rideegama,Kurunegala,2010,10,1,275.8,1
Landslide,Polpithigama,Kurunegala,2005,12,6,139.0,1
Landslide,Ibbagamuwa,Kurunegala,2008,7,18,114.0,1
Landslide,Katupotha,Kurunegala,2005,12,20,139.0,1
Landslide,Rideegama,Kurunegala,2006,12,18,139.0,1
Landslide,Ibbagamuwa,Kurunegala,2006,1,7,62.0,0
Landslide,Rideegama,Kurunegala,2006,10,30,359.0,1
Landslide,Ibbagamuwa,Kurunegala,2006,1,13,62.0,0
Landslide,Ibbagamuwa,Kurunegala,2005,12,23,139.0,0
Landslide,Ibbagamuwa,Kurunegala,2008,7,17,114.0,0
Landslide,Rideegama,Kurunegala,2005,12,20,139.0,1
Landslide,Rideegama,Kurunegala,2007,10,19,359.0,0
Landslide,Bamunukotuwa,Kurunegala,2005,12,27,139.0,0
Landslide,Hunugalkadulla,Kurunegala,2006,10,28,359.0,1
Landslide,Bowala,Kurunegala,2010,2,3,1.5,0
Landslide,Udakottamulla,Kurunegala,2010,1,15,85.7,0
Landslide,Mirissala,Kurunegala,2010,1,8,85.7,0
Landslide,Rambadagalla,Kurunegala,2006,12,11,139.0,1
Landslide,Rideegama,Kurunegala,2000,12,21,139.0,0
Landslide,Vinikuliya,Kurunegala,2006,8,11,93.0,1
Landslide,Rideegama,Kurunegala,2006,12,20,139.0,1
Landslide,Maspotha,Kurunegala,2008,11,5,327.0,0
Landslide,Rideegama,Kurunegala,2006,10,28,359.0,1
Landslide,Katupotha,Kurunegala,2005,12,12,139.0,0
Landslide,Pannala,Kurunegala,2007,3,18,138.0,0
Landslide,Rideegama,Kurunegala,2006,11,18,327.0,1
Landslide,Polpithigama,Kurunegala,2005,12,24,139.0,0
Landslide,Mawathagama,Kurunegala,2005,11,2,327.0,0
Landslide,Rideegama,Kurunegala,2006,11,16,327.0,1
Landslide,Ibbagamuwa,Kurunegala,2006,1,24,62.0,0
Landslide,Katupotha,Kurunegala,2005,12,23,139.0,1
Landslide,Rideegama,Kurunegala,2004,12,18,139.0,0
Landslide,Rideegama,Kurunegala,2000,12,26,139.0,1
Landslide,Weerambugedara,Kurunegala,2005,10,19,359.0,0
Landslide,Rideegama,Kurunegala,2005,10,18,359.0,0
Landslide,Rideegama,Kurunegala,2006,11,20,327.0,1
Landslide,Udubaddawa,Kurunegala,2005,11,25,327.0,0
Landslide,Rideegama,Kurunegala,2004,12,15,139.0,1
Landslide,Boragange,Kurunegala,2006,5,26,194.0,0
Landslide,Boragange,Kurunegala,2006,5,10,194.0,1
Landslide,Bamunugama,Kurunegala,2006,11,21,327.0,0
Landslide,Waduressa,Kurunegala,2006,11,3,327.0,0
Landslide,Vinikuliya,Kurunegala,2006,8,17,93.0,0
Landslide,Rambadagalla,Kurunegala,2006,12,2,139.0,0
Landslide,Hunugalkadulla,Kurunegala,2006,10,30,359.0,0
Landslide,Buluwala,Kurunegala,2006,11,13,327.0,0
Landslide,Waduressa,Kurunegala,2006,11,11,327.0,0
Landslide,Jankure,Kurunegala,2006,11,30,327.0,0
Landslide,Balagala,Kurunegala,2006,11,17,327.0,0
Landslide,Rambadagalla,Kurunegala,2006,11,10,327.0,0
Landslide,Warakawehera,Kurunegala,2006,11,10,327.0,0
Landslide,Nelaulla,Kurunegala,2006,12,27,139.0,0
Landslide,Galbindinaela,Kurunegala,2005,12,3,139.0,0
Landslide,Galbindinaela,Kurunegala,2006,12,29,139.0,0
Landslide,Kandegedara,Kurunegala,2006,11,15,327.0,0
Landslide,Amunakole,Kurunegala,2006,11,5,327.0,0
Landslide,Halmillakotuwa,Kurunegala,2006,11,7,327.0,0
Landslide,Bamunugama,Kurunegala,2006,5,24,194.0,0
Landslide,Waduressa,Kurunegala,2006,11,13,327.0,1
Landslide,Aralugaswewa,Kurunegala,2006,4,11,262.0,1
Landslide,Baladora,Kurunegala,2006,11,22,327.0,1
Landslide,Udahena,Kurunegala,2004,12,19,139.0,0
Landslide,Udahena,Kurunegala,2004,12,15,139.0,1
Landslide,Bamunugama,Kurunegala,2006,5,11,194.0,1
Landslide,Bamunugama,Kurunegala,2006,11,18,327.0,1
Landslide,Aralugaswewa,Kurunegala,2006,4,10,262.0,0
Landslide,Halmillakotuwa,Kurunegala,2006,11,29,327.0,1
Landslide,Amunakole,Kurunegala,2006,11,30,327.0,1
Landslide,Waduressa,Kurunegala,2006,11,25,327.0,1
Landslide,Baladora,Kurunegala,2006,11,25,327.0,0
Landslide,Alawwa,Kurunegala,2010,10,3,275.8,0
Landslide,Mawathagama,Kurunegala,2010,10,13,275.8,0
Landslide,Rideegama,Kurunegala,2010,10,25,275.8,0
Landslide,Katupotha,Kurunegala,2005,12,18,139.0,0
Landslide,Katupotha,Kurunegala,2005,12,9,139.0,0
