Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
STRONG WIND,008,8002,8002018,Badalkumbura,Monaragala,2019-11-15,2019,11,15,371.3,6.1
STRONG WIND,008,8002,8002018,Badalkumbura,Monaragala,2019-11-21,2019,11,21,371.3,6.1
FLASH FLOOD,006,6002,6002018,Mundalama,Puttalam,2019-11-20,2019,11,20,286.1,10.1
STRONG WIND,009,9002,9002015,Galigamuwa,Kegalle,2019-11-18,2019,11,18,314.0,3.3
STRONG WIND,009,9002,9002021,Ruwanwella,Kegalle,2019-11-19,2019,11,19,314.0,3.3
STRONG WIND,009,9002,9002030,Dehiovita,Kegalle,2019-11-18,2019,11,18,314.0,3.3
STRONG WIND,003,3001,3001027,Baddegama,Galle,2019-11-19,2019,11,19,309.4,8.5
FLASH FLOOD,006,6002,6002027,Pallama,Puttalam,2019-11-18,2019,11,18,286.1,10.1
FLASH FLOOD,006,6002,6002021,Mahakumbukkadawala,Puttalam,2019-11-18,2019,11,18,286.1,10.1
FLASH FLOOD,006,6002,6002039,Mahawewa,Puttalam,2019-11-18,2019,11,18,286.1,10.1
FLASH FLOOD,006,6002,6002033,Chilaw,Puttalam,2019-11-18,2019,11,18,286.1,10.1
STRONG WIND,002,2002,2002021,Ambanganga Korale,Matale,2019-11-16,2019,11,16,306.0,3.8
STRONG WIND,002,2001,2001048,Delthota,Kandy,2019-11-16,2019,11,16,171.3,6.3
STRONG WIND,009,9002,9002027,Yatiyanthota,Kegalle,2019-11-16,2019,11,16,314.0,3.3
STRONG WIND,009,9002,9002018,Warakapola,Kegalle,2019-11-16,2019,11,16,314.0,3.3
STRONG WIND,009,9002,9002021,Ruwanwella,Kegalle,2019-11-06,2019,11,6,314.0,3.3
STRONG WIND,009,9002,9002009,Aranayaka,Kegalle,2019-11-14,2019,11,14,314.0,3.3
STRONG WIND,009,9002,9002015,Galigamuwa,Kegalle,2019-11-12,2019,11,12,314.0,3.3
STRONG WIND,009,9002,9002006,Mawanella,Kegalle,2019-11-12,2019,11,12,314.0,3.3
TORNADO,004,4001,4001042,Delft,Jaffna,2019-11-04,2019,11,4,292.2,12.0
FLASH FLOOD,006,6002,6002045,Wennappuwa,Puttalam,2019-10-15,2019,10,15,576.1,11.0
STRONG WIND,003,3003,3003003,Sooriyawewa,Hambantota,2019-11-11,2019,11,11,197.3,7.3
STRONG WIND,003,3003,3003021,Weeraketiya,Hambantota,2019-11-10,2019,11,10,197.3,7.3
STRONG WIND,003,3003,3003030,Beliatta,Hambantota,2019-11-09,2019,11,9,197.3,7.3
STRONG WIND,009,9002,9002012,Kegalle,Kegalle,2019-11-09,2019,11,9,314.0,3.3
STRONG WIND,002,2001,2001015,Panvila,Kandy,2019-11-04,2019,11,4,171.3,6.3
STRONG WIND,007,7002,7002012,Dimbulagala,Polannaruwa,2019-10-21,2019,10,21,324.5,8.3
STRONG WIND,007,7002,7002009,Lankapura,Polannaruwa,2019-10-30,2019,10,30,324.5,8.3
FLOOD,004,4004,4004005,Weli Oya,Mullaitivu,2019-10-28,2019,10,28,381.0,13.0
STRONG WIND,008,8001,8001021,Badulla,Badulla,2019-11-03,2019,11,3,279.0,5.7
STRONG WIND,008,8001,8001021,Badulla,Badulla,2019-11-02,2019,11,2,279.0,5.7
STRONG WIND,005,5003,5003027,Muttur,Trincomalee,2019-11-01,2019,11,1,307.3,10.1
STRONG WIND,005,5003,5003003,Padavi Sri Pura,Trincomalee,2019-10-29,2019,10,29,204.9,10.5
STRONG WIND,009,9002,9002003,Rambukkana,Kegalle,2019-11-04,2019,11,4,314.0,3.3
ROCK FALL,009,9002,9002012,Kegalle,Kegalle,2019-11-02,2019,11,2,314.0,3.3
STRONG WIND,009,9002,9002030,Dehiovita,Kegalle,2019-11-04,2019,11,4,314.0,3.3
STRONG WIND,006,6001,6001045,Panduwasnuwara East,Kurunegala,2019-10-30,2019,10,30,479.8,8.8
STRONG WIND,006,6001,6001087,Polgahawela,Kurunegala,2019-10-30,2019,10,30,479.8,8.8
ROCK FALL,006,6001,6001054,Kurunegala,Kurunegala,2019-10-22,2019,10,22,479.8,8.8
STRONG WIND,006,6001,6001024,Mahawa,Kurunegala,2019-10-23,2019,10,23,479.8,8.8
STRONG WIND,006,6001,6001066,Weerambugedara,Kurunegala,2019-10-24,2019,10,24,479.8,8.8
FLOOD,006,6001,6001075,Udubaddawa,Kurunegala,2019-10-25,2019,10,25,479.8,8.8
STRONG WIND,006,6002,6002027,Pallama,Puttalam,2019-11-03,2019,11,3,286.1,10.1
STRONG WIND,009,9001,9001003,Eheliyagoda,Ratnapura,2019-11-01,2019,11,1,547.8,6.1
STRONG WIND,009,9001,9001012,Ratnapura,Ratnapura,2019-11-01,2019,11,1,547.8,6.1
STRONG WIND,009,9001,9001042,Godakawela,Ratnapura,2019-11-03,2019,11,3,547.8,6.1
STRONG WIND,009,9001,9001042,Godakawela,Ratnapura,2019-10-29,2019,10,29,561.4,8.2
STRONG WIND,009,9002,9002012,Kegalle,Kegalle,2019-11-03,2019,11,3,314.0,3.3
STRONG WIND,009,9002,9002021,Ruwanwella,Kegalle,2019-11-02,2019,11,2,314.0,3.3
STRONG WIND,002,2001,2001009,Akurana,Kandy,2019-10-31,2019,10,31,471.2,7.7
STRONG WIND,002,2001,2001054,Ganga Ihala Korale,Kandy,2019-10-24,2019,10,24,471.2,7.7
STRONG WIND,008,8002,8002030,Thanamalvila,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002006,Madulla,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002021,Wellawaya,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002024,Buttala,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002009,Medagama,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002018,Badalkumbura,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002012,Siyambalanduwa,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,008,8002,8002015,Moneragala,Monaragala,2019-10-26,2019,10,26,342.6,6.9
STRONG WIND,007,7002,7002006,Medirigiriya,Polannaruwa,2019-10-28,2019,10,28,324.5,8.3
STRONG WIND,005,5001,5001018,Manmunai North Batti Town,Batticaloa,2019-10-29,2019,10,29,446.8,7.6
FLOOD,005,5001,5001039,Koralai Pattu South Kiran,Batticaloa,2019-10-30,2019,10,30,446.8,7.6
FLOOD,005,5002,5002027,Karativu,Ampara,2019-10-29,2019,10,29,304.5,6.2
STRONG WIND,005,5002,5002012,Uhana,Ampara,2019-10-28,2019,10,28,304.5,6.2
STRONG WIND,003,3003,3003018,Angunakolapelessa,Hambantota,2019-10-28,2019,10,28,363.1,10.4
FLASH FLOOD,003,3003,3003015,Ambalantota,Hambantota,2019-10-28,2019,10,28,363.1,10.4
FLASH FLOOD,003,3003,3003012,Hambantota,Hambantota,2019-10-28,2019,10,28,363.1,10.4
FLASH FLOOD,003,3003,3003027,Okewela,Hambantota,2019-10-28,2019,10,28,363.1,10.4
STRONG WIND,003,3003,3003009,Thissamaharama,Hambantota,2019-10-28,2019,10,28,363.1,10.4
FLASH FLOOD,003,3003,3003006,Lunugamvehera,Hambantota,2019-10-28,2019,10,28,363.1,10.4
STRONG WIND,003,3003,3003024,Katuwana,Hambantota,2019-10-29,2019,10,29,363.1,10.4
FLASH FLOOD,003,3003,3003030,Beliatta,Hambantota,2019-10-29,2019,10,29,363.1,10.4
FLASH FLOOD,006,6002,6002036,Madampe,Puttalam,2019-10-24,2019,10,24,576.1,11.0
FLASH FLOOD,006,6002,6002003,Kalpitiya,Puttalam,2019-10-24,2019,10,24,576.1,11.0
FLASH FLOOD,006,6002,6002024,Anamaduwa,Puttalam,2019-10-21,2019,10,21,576.1,11.0
FLASH FLOOD,006,6002,6002006,Vanathavilluwa,Puttalam,2019-10-21,2019,10,21,576.1,11.0
FLOOD,004,4001,4001036,Jaffna,Jaffna,2019-10-24,2019,10,24,446.0,11.4
FLOOD,004,4001,4001045,Kareinagar,Jaffna,2019-10-28,2019,10,28,446.0,11.4
CYCLONE,004,4001,4001039,Island South Velanai,Jaffna,2019-10-27,2019,10,27,446.0,11.4
FLASH FLOOD,008,8002,8002027,Katharagama,Monaragala,2019-10-29,2019,10,29,342.6,6.9
ROCK FALL,009,9001,9001051,Kolonna,Ratnapura,2019-10-19,2019,10,19,561.4,8.2
FLOOD,004,4002,4002003,Mannar Town,Mannar,2019-10-25,2019,10,25,474.6,13.9
ROCK FALL,001,1002,1002033,Mahara,Gampaha,2019-10-23,2019,10,23,224.0,9.2
FLOOD,001,1002,1002024,Gampaha,Gampaha,2019-10-24,2019,10,24,224.0,9.2
FLOOD,001,1002,1002030,Dompe,Gampaha,2019-10-24,2019,10,24,224.0,9.2
FLOOD,001,1002,1002030,Dompe,Gampaha,2019-10-23,2019,10,23,224.0,9.2
FLOOD,001,1002,1002018,Wattala,Gampaha,2019-10-23,2019,10,23,224.0,9.2
FLOOD,001,1002,1002036,Kelaniya,Gampaha,2019-10-22,2019,10,22,224.0,9.2
FLOOD,001,1002,1002027,Attanagalla,Gampaha,2019-10-24,2019,10,24,224.0,9.2
FLOOD,001,1002,1002039,Biyagama,Gampaha,2019-10-23,2019,10,23,224.0,9.2
STRONG WIND,003,3003,3003012,Hambantota,Hambantota,2019-10-24,2019,10,24,363.1,10.4
FLOOD,001,1002,1002030,Dompe,Gampaha,2019-10-22,2019,10,22,224.0,9.2
FLOOD,001,1002,1002030,Dompe,Gampaha,2019-10-21,2019,10,21,224.0,9.2
STRONG WIND,001,1002,1002012,Mirigama,Gampaha,2019-10-22,2019,10,22,224.0,9.2
FLOOD,001,1002,1002018,Wattala,Gampaha,2019-10-22,2019,10,22,224.0,9.2
FLOOD,004,4001,4001036,Jaffna,Jaffna,2019-10-18,2019,10,18,446.0,11.4
FLOOD,003,3003,3003025,Walasmulla,Hambantota,2019-10-20,2019,10,20,363.1,10.4
FLOOD,001,1002,1002027,Attanagalla,Gampaha,2019-10-17,2019,10,17,224.0,9.2
STRONG WIND,001,1002,1002021,Jaela,Gampaha,2019-10-19,2019,10,19,224.0,9.2
STRONG WIND,001,1002,1002009,Divulapitiya,Gampaha,2019-10-20,2019,10,20,224.0,9.2
FLOOD,001,1002,1002039,Biyagama,Gampaha,2019-10-22,2019,10,22,224.0,9.2
STRONG WIND,004,4001,4001024,Vadamaradchi East Maruthnkern,Jaffna,2019-10-17,2019,10,17,446.0,11.4
FLOOD,003,3003,3003021,Weeraketiya,Hambantota,2019-10-19,2019,10,19,363.1,10.4
ROCK FALL,009,9002,9002027,Yatiyanthota,Kegalle,2019-10-21,2019,10,21,374.0,4.2
FLOOD,009,9002,9002030,Dehiovita,Kegalle,2019-10-21,2019,10,21,374.0,4.2
LANDSLIDE,009,9002,9002024,Bulathkohupitiya,Kegalle,2019-10-26,2019,10,26,374.0,4.2
STRONG WIND,009,9002,9002009,Aranayaka,Kegalle,2019-10-21,2019,10,21,374.0,4.2
ROCK FALL,002,2001,2001033,Harispattuwa,Kandy,2019-10-21,2019,10,21,471.2,7.7
LANDSLIDE,002,2001,2001039,Udunuwara,Kandy,2019-10-20,2019,10,20,471.2,7.7
STRONG WIND,002,2001,2001039,Udunuwara,Kandy,2019-10-26,2019,10,26,471.2,7.7
STRONG WIND,002,2001,2001051,Udapalatha,Kandy,2019-10-20,2019,10,20,471.2,7.7
ROCK FALL,002,2001,2001054,Ganga Ihala Korale,Kandy,2019-10-21,2019,10,21,471.2,7.7
STRONG WIND,004,4004,4004009,Puthukudiyiruppu,Mullaitivu,2019-10-17,2019,10,17,381.0,13.0
STRONG WIND,006,6001,6001072,Kuliyapitiya West,Kurunegala,2019-10-20,2019,10,20,479.8,8.8
STRONG WIND,006,6001,6001069,Kuliyapitiya East,Kurunegala,2019-10-20,2019,10,20,479.8,8.8
FLASH FLOOD,006,6001,6001021,Nikaweratiya,Kurunegala,2019-10-20,2019,10,20,479.8,8.8
FLASH FLOOD,006,6001,6001042,Bingiriya,Kurunegala,2019-10-20,2019,10,20,479.8,8.8
STRONG WIND,006,6001,6001060,Mawathagama,Kurunegala,2019-10-16,2019,10,16,479.8,8.8
STRONG WIND,006,6001,6001027,Polpithigama,Kurunegala,2019-10-20,2019,10,20,479.8,8.8
LANDSLIDE,008,8001,8001042,Haldummulla,Badulla,2019-10-17,2019,10,17,280.0,6.6
STRONG WIND,002,2001,2001054,Ganga Ihala Korale,Kandy,2019-10-15,2019,10,15,471.2,7.7
STRONG WIND,002,2001,2001003,Thumpane,Kandy,2019-10-20,2019,10,20,471.2,7.7
STRONG WIND,002,2001,2001021,Minipe,Kandy,2019-10-17,2019,10,17,471.2,7.7
ROCK FALL,002,2001,2001036,Yatinuwara,Kandy,2019-10-17,2019,10,17,471.2,7.7
FLASH FLOOD,002,2001,2001039,Udunuwara,Kandy,2019-10-13,2019,10,13,471.2,7.7
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2019-10-16,2019,10,16,471.2,7.7
STRONG WIND,002,2001,2001024,Medadumbara,Kandy,2019-10-15,2019,10,15,471.2,7.7
STRONG WIND,002,2001,2001051,Udapalatha,Kandy,2019-10-17,2019,10,17,471.2,7.7
STRONG WIND,006,6001,6001078,Pannala,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001081,Narammala,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001045,Panduwasnuwara East,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,008,8001,8001036,Ella,Badulla,2019-10-13,2019,10,13,280.0,6.6
STRONG WIND,009,9001,9001033,Kalawana,Ratnapura,2019-10-15,2019,10,15,561.4,8.2
STRONG WIND,006,6001,6001036,Wariyapola,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001084,Alawwa,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001006,Galgamuwa,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001039,Kobeigane,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001049,Bamunukotuwa,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001088,Paduwasnuwara West,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001051,Maspotha,Kurunegala,2019-10-13,2019,10,13,479.8,8.8
STRONG WIND,006,6001,6001087,Polgahawela,Kurunegala,2019-10-12,2019,10,12,479.8,8.8
STRONG WIND,008,8001,8001039,Haputale,Badulla,2019-10-12,2019,10,12,280.0,6.6
STRONG WIND,008,8001,8001024,Haliela,Badulla,2019-10-12,2019,10,12,280.0,6.6
STRONG WIND,008,8001,8001018,Passara,Badulla,2019-10-13,2019,10,13,280.0,6.6
LANDSLIDE,009,9001,9001033,Kalawana,Ratnapura,2019-10-15,2019,10,15,561.4,8.2
STRONG WIND,009,9001,9001051,Kolonna,Ratnapura,2019-10-14,2019,10,14,561.4,8.2
STRONG WIND,009,9001,9001048,Embilipitiya,Ratnapura,2019-10-14,2019,10,14,561.4,8.2
STRONG WIND,009,9001,9001030,Ayagama,Ratnapura,2019-10-14,2019,10,14,561.4,8.2
STRONG WIND,009,9001,9001009,Kiriella,Ratnapura,2019-10-13,2019,10,13,561.4,8.2
ROCK FALL,009,9001,9001024,Pelmadulla,Ratnapura,2019-10-13,2019,10,13,561.4,8.2
LANDSLIDE,009,9001,9001024,Pelmadulla,Ratnapura,2019-10-13,2019,10,13,561.4,8.2
STRONG WIND,009,9002,9002024,Bulathkohupitiya,Kegalle,2019-10-16,2019,10,16,374.0,4.2
FLOOD,009,9002,9002009,Aranayaka,Kegalle,2019-10-15,2019,10,15,374.0,4.2
STRONG WIND,009,9002,9002003,Rambukkana,Kegalle,2019-10-15,2019,10,15,374.0,4.2
STRONG WIND,009,9002,9002012,Kegalle,Kegalle,2019-10-16,2019,10,16,374.0,4.2
ROCK FALL,009,9002,9002006,Mawanella,Kegalle,2019-10-16,2019,10,16,374.0,4.2
ROCK FALL,009,9002,9002021,Ruwanwella,Kegalle,2019-10-09,2019,10,9,374.0,4.2
LANDSLIDE,002,2003,2003012,Nuwara Eliya,Nuwara Eliya,2019-10-08,2019,10,8,374.0,7.1
LANDSLIDE,002,2003,2003012,Nuwara Eliya,Nuwara Eliya,2019-10-09,2019,10,9,374.0,7.1
FLOOD,002,2003,2003015,Ambagamuwakorale,Nuwara Eliya,2019-10-03,2019,10,3,374.0,7.1
ROCK FALL,002,2003,2003009,Walapane,Nuwara Eliya,2019-10-12,2019,10,12,374.0,7.1
STRONG WIND,002,2001,2001048,Delthota,Kandy,2019-10-15,2019,10,15,471.2,7.7
ROCK FALL,002,2001,2001036,Yatinuwara,Kandy,2019-10-14,2019,10,14,471.2,7.7
STRONG WIND,002,2001,2001027,Kundasale,Kandy,2019-10-10,2019,10,10,471.2,7.7
STRONG WIND,002,2001,2001009,Akurana,Kandy,2019-10-10,2019,10,10,471.2,7.7
STRONG WIND,002,2001,2001057,Pasbage Korale,Kandy,2019-10-13,2019,10,13,471.2,7.7
ROCK FALL,002,2001,2001057,Pasbage Korale,Kandy,2019-10-09,2019,10,9,471.2,7.7
STRONG WIND,002,2001,2001051,Udapalatha,Kandy,2019-10-13,2019,10,13,471.2,7.7
STRONG WIND,007,7002,7002012,Dimbulagala,Polannaruwa,2019-09-24,2019,9,24,118.0,12.0
STRONG WIND,002,2003,2003009,Walapane,Nuwara Eliya,2019-09-24,2019,9,24,232.0,10.3
FLOOD,002,2003,2003012,Nuwara Eliya,Nuwara Eliya,2019-09-22,2019,9,22,232.0,10.3
STRONG WIND,002,2003,2003003,Kothmale,Nuwara Eliya,2019-09-23,2019,9,23,232.0,10.3
STRONG WIND,005,5002,5002012,Uhana,Ampara,2019-09-27,2019,9,27,172.5,7.7
STRONG WIND,005,5002,5002042,Damana,Ampara,2019-09-23,2019,9,23,172.5,7.7
STRONG WIND,005,5002,5002003,Dehiattakandiya,Ampara,2019-09-26,2019,9,26,172.5,7.7
STRONG WIND,005,5001,5001033,Porativu Pattu Ellavul,Batticaloa,2019-09-29,2019,9,29,176.5,9.4
STRONG WIND,006,6001,6001027,Polpithigama,Kurunegala,2019-09-24,2019,9,24,157.3,12.6
STRONG WIND,006,6001,6001072,Kuliyapitiya West,Kurunegala,2019-09-24,2019,9,24,157.3,12.6
STRONG WIND,006,6001,6001087,Polgahawela,Kurunegala,2019-09-25,2019,9,25,157.3,12.6
STRONG WIND,006,6001,6001081,Narammala,Kurunegala,2019-09-25,2019,9,25,157.3,12.6
FLOOD,006,6001,6001078,Pannala,Kurunegala,2019-09-25,2019,9,25,157.3,12.6
STRONG WIND,008,8002,8002003,Bibile,Monaragala,2019-09-29,2019,9,29,291.7,9.8
STRONG WIND,008,8002,8002009,Medagama,Monaragala,2019-09-29,2019,9,29,291.7,9.8
STRONG WIND,008,8002,8002018,Badalkumbura,Monaragala,2019-09-29,2019,9,29,291.7,9.8
STRONG WIND,008,8002,8002012,Siyambalanduwa,Monaragala,2019-09-28,2019,9,28,291.7,9.8
STRONG WIND,008,8002,8002015,Moneragala,Monaragala,2019-09-28,2019,9,28,291.7,9.8
STRONG WIND,009,9001,9001021,Opanayaka,Ratnapura,2019-10-02,2019,10,2,561.4,8.2
STRONG WIND,002,2002,2002015,Yatawatta,Matale,2019-10-01,2019,10,1,341.0,5.1
STRONG WIND,002,2002,2002003,Galewela,Matale,2019-10-01,2019,10,1,341.0,5.1
STRONG WIND,002,2001,2001006,Poojapitiya,Kandy,2019-10-01,2019,10,1,471.2,7.7
STRONG WIND,009,9001,9001033,Kalawana,Ratnapura,2019-09-27,2019,9,27,353.5,11.2
STRONG WIND,009,9001,9001018,Balangoda,Ratnapura,2019-09-30,2019,9,30,353.5,11.2
STRONG WIND,002,2003,2003006,Hanguranketha,Nuwara Eliya,2019-09-23,2019,9,23,232.0,10.3
STRONG WIND,002,2003,2003009,Walapane,Nuwara Eliya,2019-09-29,2019,9,29,232.0,10.3
FLOOD,003,3002,3002006,Kotapola,Matara,2019-09-22,2019,9,22,203.0,14.5
STRONG WIND,009,9001,9001027,Elapatha,Ratnapura,2019-09-27,2019,9,27,353.5,11.2
STRONG WIND,009,9001,9001012,Ratnapura,Ratnapura,2019-09-27,2019,9,27,353.5,11.2
STRONG WIND,009,9002,9002006,Mawanella,Kegalle,2019-09-28,2019,9,28,201.0,6.7
STRONG WIND,009,9002,9002021,Ruwanwella,Kegalle,2019-09-27,2019,9,27,201.0,6.7
STRONG WIND,009,9002,9002018,Warakapola,Kegalle,2019-09-15,2019,9,15,201.0,6.7
STRONG WIND,009,9002,9002030,Dehiovita,Kegalle,2019-09-23,2019,9,23,201.0,6.7
STRONG WIND,009,9002,9002027,Yatiyanthota,Kegalle,2019-09-24,2019,9,24,201.0,6.7
STRONG WIND,009,9002,9002027,Yatiyanthota,Kegalle,2019-09-23,2019,9,23,201.0,6.7
STRONG WIND,002,2001,2001051,Udapalatha,Kandy,2019-09-25,2019,9,25,72.0,11.3
STRONG WIND,002,2001,2001034,Hatharaliyadda,Kandy,2019-09-24,2019,9,24,72.0,11.3
STRONG WIND,002,2001,2001039,Udunuwara,Kandy,2019-09-24,2019,9,24,72.0,11.3
STRONG WIND,002,2001,2001012,Pathadumbara,Kandy,2019-09-23,2019,9,23,72.0,11.3
STRONG WIND,001,1002,1002012,Mirigama,Gampaha,2019-09-25,2019,9,25,153.0,12.0
STRONG WIND,001,1002,1002027,Attanagalla,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002021,Jaela,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002006,Katana,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002003,Negombo,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002024,Gampaha,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002033,Mahara,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002018,Wattala,Gampaha,2019-09-23,2019,9,23,153.0,12.0
FLOOD,001,1002,1002036,Kelaniya,Gampaha,2019-09-24,2019,9,24,153.0,12.0
FLOOD,001,1002,1002030,Dompe,Gampaha,2019-09-23,2019,9,23,153.0,12.0
FLOOD,001,1001,1001009,Kaduwela,Colombo,2019-09-24,2019,9,24,609.8,12.5
FLOOD,001,1001,1001003,Colombo,Colombo,2019-09-24,2019,9,24,609.8,12.5
FLOOD,001,1001,1001033,Moratuwa,Colombo,2019-09-24,2019,9,24,609.8,12.5
FLOOD,001,1001,1001024,Sri Jayawardanapura Kotte,Colombo,2019-09-24,2019,9,24,609.8,12.5
FLOOD,001,1001,1001027,Thimbirigasyaya,Colombo,2019-09-24,2019,9,24,609.8,12.5
FLOOD,001,1001,1001021,Maharagama,Colombo,2019-09-24,2019,9,24,609.8,12.5
STRONG WIND,001,1003,1003027,Dodangoda,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003018,Millaniya,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003006,Bandaragama,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003015,Madurawala,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003024,Beruwala,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003010,Ingiriya,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003009,Horana,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003012,Bulathsinhala,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003039,Walallavita,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003036,Palindanuwara,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003033,Agalawatta,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003003,Panadura,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003021,Kalutara,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
STRONG WIND,001,1003,1003030,Mathugama,Kaluthara,2019-09-22,2019,9,22,111.8,12.2
FLOOD,003,3002,3002012,Mulatiyana,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002018,Akuressa,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002009,Pasgoda,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002003,Pitabeddara,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002024,Malimbada,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002027,Kamburupitiya,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002015,Athuraliya,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002042,Matara Four Gravets,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002030,Hakmana,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002039,Weligama,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002045,Devinuwara,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002021,Welipitiya,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002036,Thihagoda,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002048,Dickwella,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3002,3002033,Kirinda Puhulwella,Matara,2019-09-22,2019,9,22,203.0,14.5
FLOOD,003,3001,3001003,Benthota,Galle,2019-09-22,2019,9,22,592.6,14.2
FLOOD,003,3001,3001012,Elpitiya,Galle,2019-09-22,2019,9,22,592.6,14.2
FLOOD,003,3001,3001036,Hikkaduwa,Galle,2019-09-22,2019,9,22,592.6,14.2
FLOOD,003,3001,3001039,Galle Four Gravets,Galle,2019-09-23,2019,9,23,592.6,14.2
FLOOD,003,3001,3001057,Goonapeenuwala,Galle,2019-09-23,2019,9,23,592.6,14.2
FLOOD,003,3001,3001027,Baddegama,Galle,2019-09-22,2019,9,22,592.6,14.2
FLOOD,003,3001,3001045,Akmeemana,Galle,2019-09-22,2019,9,22,592.6,14.2
FLOOD,003,3001,3001054,Habaraduwa,Galle,2019-09-22,2019,9,22,592.6,14.2
FLOOD,003,3001,3001051,Imaduwa,Galle,2019-09-22,2019,9,22,592.6,14.2
STRONG WIND,005,5001,5001033,Porativu Pattu Ellavul,Batticaloa,2019-09-19,2019,9,19,176.5,9.4
STRONG WIND,004,4001,4001027,Vadamaradchi North Point Pedr,Jaffna,2019-09-18,2019,9,18,172.7,15.1
FLOOD,004,4001,4001021,Vadamaradchi Southwest Karav,Jaffna,2019-09-18,2019,9,18,172.7,15.1
FLOOD,004,4001,4001030,Thenmaradchi Chavakachcheri,Jaffna,2019-09-18,2019,9,18,172.7,15.1
FLOOD,004,4001,4001012,Valikamam Northtellipallai,Jaffna,2019-09-18,2019,9,18,172.7,15.1
STRONG WIND,004,4001,4001009,Valikamam South West Sandili,Jaffna,2019-09-18,2019,9,18,172.7,15.1
FLOOD,004,4001,4001018,Valikamam East Kopay,Jaffna,2019-09-18,2019,9,18,172.7,15.1
