id,station_name,longitude,latitude,elevation,code,abbreviation,yyyy,1,2,3,4,5,6,7,8,9,10,11,12
43413,MANNAR,79.92,8.98,4,5,PRECIP,2019,0.5,63.5,0.0,19.8,0.0,0.0,0.0,0.6,142.4,474.6,144.7,188.8
43413,MANNAR,79.92,8.98,4,5,PRECIP,2020,9.8,2.7,0.0,58.7,69.8,8.3,24.3,32.8,179.3,32.1,182.8,320.7
43413,MANNAR,79.92,8.98,4,5,PRECIP,2021,216.4,25.3,66.5,90.9,85.0,25.3,10.4,5.4,135.5,332.0,665.0,62.6
43413,MANNAR,79.92,8.98,4,5,PRECIP,2022,29.5,15.2,0.9,240.2,NA,0.0,3.3,97.2,1.9,194.2,130.8,205.2
43413,MANNAR,79.92,8.98,4,5,PRECIP,2023,41.3,125.6,3.9,61.3,163.4,14.3,1.8,0.0,6.8,NA,NA,NA
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2011,301.6,235.7,250.1,289.5,60.6,8.7,67.0,11.8,128.1,364.5,493.8,189.0
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2012,68.9,129.5,66.0,289.9,25.7,0.0,34.8,8.5,70.1,231.1,332.6,237.0
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2013,281.6,117.0,136.2,157.9,97.0,7.7,53.5,155.0,8.6,175.1,188.7,180.7
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2014,77.4,62.4,29.6,67.8,119.7,0.5,93.0,138.6,87.8,432.9,292.8,450.4
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2015,25.0,115.4,110.9,363.2,138.0,162.8,28.5,24.5,80.0,411.0,383.5,345.3
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2016,26.2,101.9,129.2,66.0,238.8,0.0,37.6,153.5,53.3,111.2,90.6,99.0
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2017,168.7,91.1,198.1,116.5,187.8,8.1,99.1,89.8,21.8,262.8,239.8,239.6
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2018,99.6,51.9,152.4,138.8,250.3,20.4,107.8,53.9,127.3,495.1,238.1,52.7
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2019,28.1,198.1,6.5,305.3,47.7,15.2,27.3,13.7,291.7,342.6,371.3,464.8
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2020,49.3,18.1,3.6,58.6,197.1,75.2,110.2,100.4,136.8,52.4,279.4,239.6
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2021,193.0,68.1,192.0,204.3,138.7,100.5,106.1,127.0,199.8,266.4,226.3,183.6
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2022,76.1,72.7,74.2,418.5,NA,40.6,213.0,79.1,42.5,397.1,417.2,283.7
43MMM,MONARAGALA,81.3,6.5,165,5,PRECIP,2023,35.2,299.8,135.7,328.9,168.3,45.1,38.3,72.0,69.2,NA,NA,NA
43410,MULLAITIVU,80.82,9.25,13,5,PRECIP,2021,NA,NA,NA,9.8,49.2,48.4,66.3,182.5,38.2,330.8,566.9,111.8
43410,MULLAITIVU,80.82,9.25,13,5,PRECIP,2022,67.6,168.4,23.0,56.4,3.7,31.7,43.9,67.7,73.9,404.3,273.7,264.5
43410,MULLAITIVU,80.82,9.25,13,5,PRECIP,2023,119.4,170.1,24.7,8.8,186.8,12.0,14.6,82.0,113.4,NA,NA,NA
