Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Hatharaliyadda,Kandy,2006,9,20,11.3,1
Cyclone,Pahamunupanna(GN),Ratnapura,2006,11,29,6.1,1
Cyclone,Pahamunupanna(GN),Ratnapura,2006,8,11,12.1,1
Cyclone,Udadumbara,Kandy,2006,12,14,7.6,1
Cyclone,Yatagare(GN),Ratnapura,2006,10,13,8.2,1
Cyclone,Kalalella(GN),Ratnapura,2006,10,22,8.2,1
Cyclone,Udadumbara,Kandy,2006,10,29,7.7,1
Cyclone,Udadumbara,Kandy,2006,10,20,7.7,1
Cyclone,Delthota,Kandy,2006,11,10,6.3,1
Cyclone,Kalalella(GN),Ratnapura,2006,2,11,5.0,1
Cyclone,Doluwa,Kandy,2006,7,3,13.2,1
Cyclone,Udapalatha,Kandy,2006,12,20,7.6,1
Cyclone,Yatagare(GN),Ratnapura,2006,10,15,8.2,1
Cyclone,Panapitiya South(GN),Ratnapura,2006,11,18,6.1,1
Cyclone,Gabbela(GN),Ratnapura,2006,8,20,12.1,1
Cyclone,Rideegama,Kurunegala,2006,11,19,7.5,1
Cyclone,Pasbage Korale,Kandy,2006,10,11,7.7,1
Cyclone,Medadumbara,Kandy,2006,6,30,13.3,1
Cyclone,Medadumbara,Kandy,2006,5,15,9.8,1
Cyclone,Medadumbara,Kandy,2006,7,14,13.2,1
Cyclone,Delthota,Kandy,2006,4,19,4.8,1
Cyclone,Soranathota,Badulla,2006,7,4,11.5,1
Cyclone,Nochchiyagama,Anuradhapura,2006,9,3,13.6,1
Cyclone,Medadumbara,Kandy,2006,6,24,13.3,1
Cyclone,Medadumbara,Kandy,2006,7,8,13.2,1
Cyclone,Nochchiyagama,Anuradhapura,2006,11,18,8.0,1
Cyclone,Medadumbara,Kandy,2006,10,3,7.7,1
Cyclone,Medadumbara,Kandy,2006,7,20,13.2,1
Cyclone,Medadumbara,Kandy,2006,8,7,12.7,1
Cyclone,Medadumbara,Kandy,2006,5,20,9.8,1
Cyclone,Pathadumbara,Kandy,2006,7,2,13.2,1
Cyclone,Pathadumbara,Kandy,2006,6,22,13.3,1
Cyclone,Rideemaliyadda,Badulla,2006,11,3,5.7,1
Cyclone,Pathadumbara,Kandy,2006,10,25,7.7,1
Cyclone,Dankotuwa,Puttalam,2006,10,24,11.0,1
Cyclone,Tangalle,Hambantota,2006,10,6,10.4,1
Cyclone,Okewela,Hambantota,2006,10,23,10.4,1
Cyclone,Weeraketiya,Hambantota,2006,6,22,16.4,1
Cyclone,Eragama,Ampara,2006,5,25,7.5,1
Cyclone,Haldummulla,Badulla,2006,6,1,11.5,1
Cyclone,Soranathota,Badulla,2006,1,15,7.5,1
Cyclone,Haldummulla,Badulla,2006,6,12,11.5,1
Cyclone,Rideemaliyadda,Badulla,2006,7,1,11.5,1
Cyclone,Nochchiyagama,Anuradhapura,2006,11,14,8.0,1
Cyclone,Nochchiyagama,Anuradhapura,2006,11,20,8.0,1
Cyclone,Akkaraipattu(Karunkoditivu),Ampara,2006,1,8,9.6,1
Cyclone,Rideemaliyadda,Badulla,2006,3,12,4.7,1
Cyclone,Uva Paranagama,Badulla,2006,7,4,11.5,1
Cyclone,Panduwasnuwara East,Kurunegala,2006,10,5,8.8,1
Cyclone,Pasbage Korale,Kandy,2006,10,16,7.7,1
Cyclone,Kiriwanapola(GN),Kurunegala,2006,11,9,7.5,1
Cyclone,Boyawalana(GN),Kurunegala,2006,8,19,13.8,1
Cyclone,Baddegama,Galle,2006,7,10,15.2,1
Cyclone,Siyambalanduwa,Monaragala,2006,1,3,8.3,1
Cyclone,Doluwa,Kandy,2006,3,9,5.0,1
Cyclone,Siyambalanduwa,Monaragala,2006,2,18,7.2,1
Cyclone,Walapane,Nuwara Eliya,2006,8,18,11.6,1
Cyclone,Kothmale,Nuwara Eliya,2006,7,2,12.1,1
Cyclone,Kothmale,Nuwara Eliya,2006,7,3,12.1,1
Cyclone,Kothmale,Nuwara Eliya,2006,7,4,12.1,1
Cyclone,Kothmale,Nuwara Eliya,2006,3,10,4.3,1
Cyclone,Pangolla(GN),Kurunegala,2006,10,10,8.8,1
Cyclone,Damana,Ampara,2006,12,27,9.1,1
Cyclone,Damana,Ampara,2006,5,24,7.5,1
Cyclone,Damana,Ampara,2006,4,3,5.7,1
Cyclone,Medadumbara,Kandy,2006,5,6,9.8,1
Cyclone,Medadumbara,Kandy,2006,11,12,6.3,1
Cyclone,Haldummulla,Badulla,2006,11,12,5.7,1
Cyclone,Siyambalanduwa,Monaragala,2006,6,28,11.3,1
Cyclone,Udubaddawa,Kurunegala,2006,12,25,9.3,1
Cyclone,Wilgamuwa(GN),Kurunegala,2006,6,23,14.4,1
Cyclone,Uva Paranagama,Badulla,2006,7,1,11.5,1
Cyclone,Medadumbara,Kandy,2006,5,25,9.8,1
Cyclone,Medadumbara,Kandy,2006,7,10,13.2,1
Cyclone,Medadumbara,Kandy,2006,5,19,9.8,1
Cyclone,Soranathota,Badulla,2006,11,10,5.7,1
Cyclone,Medadumbara,Kandy,2006,12,4,7.6,1
Cyclone,Haldummulla,Badulla,2006,7,1,11.5,1
Cyclone,Medadumbara,Kandy,2006,6,3,13.3,1
Cyclone,Doluwa,Kandy,2006,4,19,4.8,1
Cyclone,Siyambalanduwa,Monaragala,2006,11,24,6.1,1
Cyclone,Siyambalanduwa,Monaragala,2006,7,10,11.2,1
Cyclone,Damana,Ampara,2006,2,11,8.2,1
Cyclone,Medadumbara,Kandy,2006,7,15,13.2,1
Cyclone,Damana,Ampara,2006,5,27,7.5,1
Cyclone,Udapalatha,Kandy,2006,7,26,13.2,1
Cyclone,Nugawela West(GN),Ratnapura,2006,10,19,8.2,1
Cyclone,Nainamadama(GN),Puttalam,2006,9,19,15.2,1
Cyclone,Bujjampola(GN),Puttalam,2006,6,22,17.4,1
Cyclone,Pambala(GN),Puttalam,2006,8,3,16.4,1
Cyclone,Karathanvilluwa(GN),Puttalam,2006,5,19,14.2,1
Cyclone,Ambalama(GN),Puttalam,2006,5,27,14.2,1
Cyclone,Mahameddewa(GN),Puttalam,2006,3,26,8.0,1
Cyclone,Kawayankulama(GN),Puttalam,2006,10,9,11.0,1
Cyclone,Dsangaswewa(GN),Puttalam,2006,5,25,14.2,1
Cyclone,Dangaswewa(GN),Puttalam,2006,6,3,17.4,1
Cyclone,Sella Kandal(GN),Puttalam,2006,3,11,8.0,1
Cyclone,Udadumbara,Kandy,2006,3,2,5.0,1
Cyclone,Kuruvita,Ratnapura,2006,6,21,12.6,1
Cyclone,Puttalama East(GN),Puttalam,2006,5,30,14.2,1
Cyclone,Udadumbara,Kandy,2006,4,20,4.8,1
Cyclone,Pottuvilluwa(GN),Puttalam,2006,5,20,14.2,1
Cyclone,Udadumbara,Kandy,2006,6,7,13.3,1
Cyclone,Naula,Matale,2006,6,25,10.3,1
Cyclone,Udadumbara,Kandy,2006,6,23,13.3,1
Cyclone,Naula,Matale,2006,8,26,8.8,1
Cyclone,Naula,Matale,2006,10,15,5.1,1
Cyclone,Island South (Velanai),Jaffna,2006,10,27,11.4,1
Cyclone,Udadumbara,Kandy,2006,7,7,13.2,1
Cyclone,Udadumbara,Kandy,2006,7,10,13.2,1
Cyclone,Udadumbara,Kandy,2006,7,11,13.2,1
Cyclone,Ethanawatta(GN),Kurunegala,2006,5,29,11.2,1
Cyclone,Nandimithrapura(GN),Puttalam,2006,5,30,14.2,1
Cyclone,Palugolla(GN),Kurunegala,2006,6,3,14.4,1
Cyclone,Udadumbara,Kandy,2006,11,20,6.3,1
Cyclone,Udadumbara,Kandy,2006,7,18,13.2,1
Cyclone,Udadumbara,Kandy,2006,5,20,9.8,1
Cyclone,Iranavila(GN),Puttalam,2006,5,27,14.2,1
Cyclone,Rideegama,Kurunegala,2006,11,17,7.5,1
Cyclone,Rideegama,Kurunegala,2006,7,11,14.2,1
Cyclone,Udapalatha,Kandy,2006,5,27,9.8,1
Cyclone,Rideegama,Kurunegala,2006,11,8,7.5,1
Cyclone,Rideegama,Kurunegala,2006,7,8,14.2,1
Cyclone,Udapalatha,Kandy,2006,8,9,12.7,1
Cyclone,Udapalatha,Kandy,2006,5,26,9.8,1
Cyclone,Udapalatha,Kandy,2006,7,7,13.2,1
Cyclone,Udapalatha,Kandy,2006,11,4,6.3,1
Cyclone,Rattota,Matale,2006,12,5,4.8,1
Cyclone,Udapalatha,Kandy,2006,4,14,4.8,1
Cyclone,Udapalatha,Kandy,2006,10,19,7.7,1
Cyclone,Rattota,Matale,2006,11,27,3.8,1
Cyclone,Ihala Thabbowa(GN),Puttalam,2006,6,23,17.4,1
Cyclone,Udapalatha,Kandy,2006,6,7,13.3,1
Cyclone,Udapalatha,Kandy,2006,5,28,9.8,1
Cyclone,Poojapitiya,Kandy,2006,9,6,11.3,1
Cyclone,Akurana,Kandy,2006,5,14,9.8,1
Cyclone,Pahal Kottaramulla(GN),Puttalam,2006,1,16,12.8,1
Cyclone,Akurana,Kandy,2006,11,21,6.3,1
Cyclone,Udunuwara,Kandy,2006,4,3,4.8,1
Cyclone,Pathahewaheta,Kandy,2006,7,3,13.2,1
Cyclone,Pathahewaheta,Kandy,2006,7,5,13.2,1
Cyclone,Udadumbara,Kandy,2006,2,25,6.8,1
Cyclone,Udadumbara,Kandy,2006,10,25,7.7,1
Cyclone,Udadumbara,Kandy,2006,6,9,13.3,1
Cyclone,Gal Amuna(GN),Puttalam,2006,5,21,14.2,1
Cyclone,Udadumbara,Kandy,2006,4,7,4.8,1
Cyclone,Gabbela(GN),Ratnapura,2006,10,24,8.2,1
Cyclone,Udadumbara,Kandy,2006,9,20,11.3,1
Cyclone,Thimbirigasyaya,Colombo,2006,11,26,8.7,1
Cyclone,Thalammehera(GN),Kurunegala,2006,6,23,14.4,1
Cyclone,Udadumbara,Kandy,2006,12,6,7.6,1
Cyclone,Narangoda South(GN),Kurunegala,2006,5,29,11.2,1
Cyclone,Meddepola(GN),Kurunegala,2006,2,1,8.1,1
Cyclone,Udapalatha,Kandy,2006,11,18,6.3,1
Cyclone,Udapalatha,Kandy,2006,6,25,13.3,1
Cyclone,Udapalatha,Kandy,2006,7,10,13.2,1
Cyclone,Yainna(GN),Ratnapura,2006,6,28,12.6,1
Cyclone,Udapalatha,Kandy,2006,7,24,13.2,1
Cyclone,Madalagama(GN),Ratnapura,2006,3,4,4.1,1
Cyclone,Udapalatha,Kandy,2006,4,27,4.8,1
Cyclone,Atakalapanna(GN),Ratnapura,2006,10,3,8.2,1
Cyclone,Madalagama Colony(GN),Ratnapura,2006,8,18,12.1,1
Cyclone,Bungiriya(GN),Ratnapura,2006,10,8,8.2,1
Cyclone,Welladura(GN),Ratnapura,2006,7,19,12.5,1
Cyclone,Lewdeniya(GN),Kurunegala,2006,4,11,5.8,1
Cyclone,Udapalatha,Kandy,2006,12,26,7.6,1
Cyclone,Miriheliya(GN),Kurunegala,2006,10,27,8.8,1
Cyclone,Atakalapanna(GN),Ratnapura,2006,7,19,12.5,1
Cyclone,Yainna(GN),Ratnapura,2006,1,7,6.6,1
Cyclone,Yainna(GN),Ratnapura,2006,2,7,5.0,1
Cyclone,Nugawela West(GN),Ratnapura,2006,8,17,12.1,1
Cyclone,Gabbela(GN),Ratnapura,2006,9,11,11.2,1
Cyclone,Pannila(GN),Ratnapura,2006,4,11,5.5,1
Cyclone,Yainna(GN),Ratnapura,2006,11,11,6.1,1
Cyclone,Yainna(GN),Ratnapura,2006,7,11,12.5,1
Cyclone,Udadumbara,Kandy,2006,12,7,7.6,1
Cyclone,Gonulla West(GN),Kurunegala,2006,5,29,11.2,1
Cyclone,Udadumbara,Kandy,2006,9,29,11.3,1
Cyclone,Ihala Galayaya(GN),Kurunegala,2006,6,23,14.4,1
Cyclone,Maharagama(GN),Kurunegala,2006,3,7,5.7,1
Cyclone,Thimbirigasyaya,Colombo,2006,10,20,9.8,1
Cyclone,Valikamam South -West (Sandili,Jaffna,2006,12,20,14.2,1
Cyclone,Thimbirigasyaya,Colombo,2006,11,19,8.7,1
Cyclone,Thirukkovil,Ampara,2006,8,20,8.9,1
Cyclone,Rambukkana,Kegalle,2006,11,22,3.3,1
Cyclone,Narangoda(GN),Kurunegala,2006,10,8,8.8,1
Cyclone,Karandeniya,Galle,2006,9,4,14.2,1
Cyclone,Karandeniya,Galle,2006,8,11,14.9,1
Cyclone,Udadumbara,Kandy,2006,11,13,6.3,1
Cyclone,Kalalella(GN),Ratnapura,2006,2,22,5.0,1
Cyclone,Udapalatha,Kandy,2006,4,1,4.8,1
Cyclone,Udapalatha,Kandy,2006,4,26,4.8,1
Cyclone,Kalalella(GN),Ratnapura,2006,5,27,10.1,1
Cyclone,Nambuluwa(GN),Ratnapura,2006,5,28,10.1,1
Cyclone,Atakalapanna(GN),Ratnapura,2006,5,26,10.1,1
Cyclone,Panamunupanna(GN),Ratnapura,2006,1,4,6.6,1
Cyclone,Atakalapanna(GN),Ratnapura,2006,2,5,5.0,1
Cyclone,Atakalpanna(GN),Ratnapura,2006,4,5,5.5,1
Cyclone,Nugawela East(GN),Ratnapura,2006,5,27,10.1,1
Cyclone,Kalalella(GN),Ratnapura,2006,5,29,10.1,1
Cyclone,Gabbela(GN),Ratnapura,2006,3,6,4.1,1
Cyclone,Pannila(GN),Ratnapura,2006,6,20,12.6,1
Cyclone,Miyanavita West(GN),Ratnapura,2006,10,5,8.2,1
Cyclone,Koodalupotta(GN),Kurunegala,2006,4,16,5.8,1
Cyclone,Gabbela(GN),Ratnapura,2006,2,7,5.0,1
Cyclone,Panwalakumbura(GN),Kurunegala,2006,8,14,13.8,1
Cyclone,Yayamulla(GN),Kurunegala,2006,6,21,14.4,1
Cyclone,Yainna(GN),Ratnapura,2006,6,14,12.6,1
Cyclone,Udadumbara,Kandy,2006,3,21,5.0,1
Cyclone,Mallawapitiya,Kurunegala,2006,12,19,9.3,1
Cyclone,Damana,Ampara,2006,1,4,9.6,1
Cyclone,Rideegama,Kurunegala,2006,7,4,14.2,1
Cyclone,Mawathagama,Kurunegala,2006,1,13,9.9,1
Cyclone,Mallawapitiya,Kurunegala,2006,8,25,13.8,1
Cyclone,Yainna(GN),Ratnapura,2006,4,9,5.5,1
Cyclone,Mallawapitiya,Kurunegala,2006,5,29,11.2,1
Cyclone,Mawathagama,Kurunegala,2006,5,29,11.2,1
Cyclone,Rideegama,Kurunegala,2006,5,27,11.2,1
Cyclone,Mawathagama,Kurunegala,2006,5,10,11.2,1
Cyclone,Mawathagama,Kurunegala,2006,7,3,14.2,1
Cyclone,Thalavitiya(GN),Ratnapura,2006,6,21,12.6,1
Cyclone,Ganewatta,Kurunegala,2006,3,6,5.7,1
Cyclone,Wariyapola,Kurunegala,2006,10,19,8.8,1
Cyclone,Wariyapola,Kurunegala,2006,7,3,14.2,1
Cyclone,Wariyapola,Kurunegala,2006,6,23,14.4,1
Cyclone,Mawathagama,Kurunegala,2006,3,8,5.7,1
Cyclone,Rideegama,Kurunegala,2006,5,29,11.2,1
Cyclone,Mallawapitiya,Kurunegala,2006,1,25,9.9,1
Cyclone,Polgahawela,Kurunegala,2006,7,4,14.2,1
Cyclone,Kahawatta,Ratnapura,2006,11,8,6.1,1
Cyclone,Kahawatta,Ratnapura,2006,11,29,6.1,1
Cyclone,Udubaddawa,Kurunegala,2006,1,25,9.9,1
Cyclone,Udubaddawa,Kurunegala,2006,5,29,11.2,1
Cyclone,Kuliyapitiya West,Kurunegala,2006,3,8,5.7,1
Cyclone,Ibbagamuwa,Kurunegala,2006,10,15,8.8,1
Cyclone,Ibbagamuwa,Kurunegala,2006,7,3,14.2,1
Cyclone,Ibbagamuwa,Kurunegala,2006,6,8,14.4,1
Cyclone,Kuliyapitiya East,Kurunegala,2006,10,5,8.8,1
Cyclone,Rideegama,Kurunegala,2006,4,20,5.8,1
Cyclone,Rideegama,Kurunegala,2006,5,30,11.2,1
Cyclone,Rideegama,Kurunegala,2006,1,22,9.9,1
Cyclone,Polgahawela,Kurunegala,2006,7,3,14.2,1
Cyclone,Polgahawela,Kurunegala,2006,6,23,14.4,1
Cyclone,Kahawatta,Ratnapura,2006,11,23,6.1,1
Cyclone,Polpithigama,Kurunegala,2006,9,2,12.6,1
Cyclone,Kahawatta,Ratnapura,2006,10,13,8.2,1
Cyclone,Polpithigama,Kurunegala,2006,5,9,11.2,1
Cyclone,Ehetuwewa,Kurunegala,2006,10,15,8.8,1
Cyclone,Kahawatta,Ratnapura,2006,10,22,8.2,1
Cyclone,Kahawatta,Ratnapura,2006,10,15,8.2,1
Cyclone,Balangoda,Ratnapura,2006,7,17,12.5,1
Cyclone,Balangoda,Ratnapura,2006,5,28,10.1,1
Cyclone,Balangoda,Ratnapura,2006,7,25,12.5,1
Cyclone,Balangoda,Ratnapura,2006,7,1,12.5,1
Cyclone,Kahawatta,Ratnapura,2006,11,18,6.1,1
Cyclone,Balangoda,Ratnapura,2006,6,5,12.6,1
Cyclone,Balangoda,Ratnapura,2006,7,10,12.5,1
Cyclone,Balangoda,Ratnapura,2006,7,16,12.5,1
Cyclone,Balangoda,Ratnapura,2006,7,4,12.5,1
Cyclone,Balangoda,Ratnapura,2006,2,4,5.0,1
Cyclone,Balangoda,Ratnapura,2006,7,12,12.5,1
Cyclone,Balangoda,Ratnapura,2006,6,22,12.6,1
Cyclone,Balangoda,Ratnapura,2006,7,3,12.5,1
Cyclone,Kahawatta,Ratnapura,2006,11,7,6.1,1
Cyclone,Kuliyapitiya East,Kurunegala,2006,5,29,11.2,1
Cyclone,Narammala,Kurunegala,2006,6,5,14.4,1
Cyclone,Narammala,Kurunegala,2006,6,18,14.4,1
Cyclone,Narammala,Kurunegala,2006,5,28,11.2,1
Cyclone,Narammala,Kurunegala,2006,6,23,14.4,1
Cyclone,Narammala,Kurunegala,2006,7,5,14.2,1
Cyclone,Narammala,Kurunegala,2006,5,29,11.2,1
Cyclone,Narammala,Kurunegala,2006,7,4,14.2,1
Cyclone,Narammala,Kurunegala,2006,5,6,11.2,1
Cyclone,Narammala,Kurunegala,2006,3,6,5.7,1
Cyclone,Weerambugedara,Kurunegala,2006,10,31,8.8,1
Cyclone,Weerambugedara,Kurunegala,2006,3,2,5.7,1
Cyclone,Kahawatta,Ratnapura,2006,11,2,6.1,1
Cyclone,Bingiriya,Kurunegala,2006,5,29,11.2,1
Cyclone,Kahawatta,Ratnapura,2006,10,25,8.2,1
Cyclone,Bingiriya,Kurunegala,2006,3,10,5.7,1
Cyclone,Kahawatta,Ratnapura,2006,8,20,12.1,1
Cyclone,Ehetuwewa,Kurunegala,2006,10,16,8.8,1
Cyclone,Kahawatta,Ratnapura,2006,8,3,12.1,1
Cyclone,Kahawatta,Ratnapura,2006,10,24,8.2,1
Cyclone,Kahawatta,Ratnapura,2006,10,19,8.2,1
Cyclone,Pannala,Kurunegala,2006,6,23,14.4,1
Cyclone,Pannala,Kurunegala,2006,7,3,14.2,1
Cyclone,Pannala,Kurunegala,2006,6,21,14.4,1
Cyclone,Pannala,Kurunegala,2006,8,14,13.8,1
Cyclone,Pannala,Kurunegala,2006,4,16,5.8,1
Cyclone,Pannala,Kurunegala,2006,8,10,13.8,1
Cyclone,Pannala,Kurunegala,2006,5,29,11.2,1
Cyclone,Bamunukotuwa,Kurunegala,2006,5,29,11.2,1
Cyclone,Puttalam,Puttalam,2006,5,20,14.2,1
Cyclone,Puttalam,Puttalam,2006,5,30,14.2,1
Cyclone,Puttalam,Puttalam,2006,11,3,10.1,1
Cyclone,Mahakumbukkadawala,Puttalam,2006,3,6,8.0,1
Cyclone,Mahakumbukkadawala,Puttalam,2006,5,25,14.2,1
Cyclone,Nugawela West(GN),Ratnapura,2006,1,13,6.6,1
Cyclone,Panapitiya South(GN),Ratnapura,2006,8,2,12.1,1
Cyclone,Pannala,Kurunegala,2006,1,2,9.9,1
Cyclone,Alawwa,Kurunegala,2006,11,4,7.5,1
Cyclone,Nabuluwa(GN),Ratnapura,2006,2,3,5.0,1
Cyclone,Alawwa,Kurunegala,2006,3,6,5.7,1
Cyclone,Alawwa,Kurunegala,2006,9,11,12.6,1
Cyclone,Chilaw,Puttalam,2006,8,24,16.4,1
Cyclone,Wennappuwa,Puttalam,2006,10,24,11.0,1
Cyclone,Yainna(GN),Ratnapura,2006,6,3,12.6,1
Cyclone,Yainna(GN),Ratnapura,2006,1,28,6.6,1
Cyclone,Yainna(GN),Ratnapura,2006,2,1,5.0,1
Cyclone,Yainna(GN),Ratnapura,2006,1,3,6.6,1
Cyclone,Alawwa,Kurunegala,2006,8,19,13.8,1
Cyclone,Panapitiya South(GN),Ratnapura,2006,5,28,10.1,1
Cyclone,Nugawela East(GN),Ratnapura,2006,5,26,10.1,1
Cyclone,Alawwa,Kurunegala,2006,6,23,14.4,1
Cyclone,Alawwa,Kurunegala,2006,10,10,8.8,1
Cyclone,Alawwa,Kurunegala,2006,10,27,8.8,1
Cyclone,Wennappuwa,Puttalam,2006,11,28,10.1,1
Cyclone,Mahakumbukkadawala,Puttalam,2006,9,10,15.2,1
Cyclone,Nawagattegama,Puttalam,2006,3,26,8.0,1
Cyclone,Vanathavilluwa,Puttalam,2006,5,27,14.2,1
Cyclone,Mundalama,Puttalam,2006,5,19,14.2,1
Cyclone,Kahawatta,Ratnapura,2006,6,20,12.6,1
Cyclone,Kahawatta,Ratnapura,2006,5,10,10.1,1
Cyclone,Kahawatta,Ratnapura,2006,6,14,12.6,1
Cyclone,Kahawatta,Ratnapura,2006,6,28,12.6,1
Cyclone,Kahawatta,Ratnapura,2006,4,3,5.5,1
Cyclone,Kahawatta,Ratnapura,2006,3,10,4.1,1
Cyclone,Kahawatta,Ratnapura,2006,8,18,12.1,1
Cyclone,Kahawatta,Ratnapura,2006,8,10,12.1,1
Cyclone,Kahawatta,Ratnapura,2006,7,19,12.5,1
Cyclone,Kahawatta,Ratnapura,2006,7,1,12.5,1
Cyclone,Kahawatta,Ratnapura,2006,7,2,12.5,1
Cyclone,Kahawatta,Ratnapura,2006,8,17,12.1,1
Cyclone,Kahawatta,Ratnapura,2006,11,9,6.1,1
Cyclone,Kahawatta,Ratnapura,2006,11,4,6.1,1
Cyclone,Kahawatta,Ratnapura,2006,11,11,6.1,1
Cyclone,Kalalella(GN),Ratnapura,2006,10,1,8.2,1
Cyclone,Kalawana,Ratnapura,2006,7,4,12.5,1
Cyclone,Kahawatta,Ratnapura,2006,6,3,12.6,1
Cyclone,Kahawatta,Ratnapura,2006,5,27,10.1,1
Cyclone,Madampe,Puttalam,2006,3,8,8.0,1
Cyclone,Dankotuwa,Puttalam,2006,6,22,17.4,1
Cyclone,Wennappuwa,Puttalam,2006,9,19,15.2,1
Cyclone,Mahawewa,Puttalam,2006,5,27,14.2,1
Cyclone,Mahawewa,Puttalam,2006,5,21,14.2,1
Cyclone,Nattandiya,Puttalam,2006,5,19,14.2,1
Cyclone,Nattandiya,Puttalam,2006,1,16,12.8,1
Cyclone,Nattandiya,Puttalam,2006,6,23,17.4,1
Cyclone,Pallama,Puttalam,2006,5,30,14.2,1
Cyclone,Galgamuwa,Kurunegala,2006,3,6,5.7,1
Cyclone,Kahawatta,Ratnapura,2006,2,22,5.0,1
Cyclone,Kalalella(GN),Ratnapura,2006,2,1,5.0,1
Cyclone,Kahawatta,Ratnapura,2006,4,1,5.5,1
Cyclone,Kahawatta,Ratnapura,2006,5,2,10.1,1
Cyclone,Kahawatta,Ratnapura,2006,5,4,10.1,1
Cyclone,Kahawatta,Ratnapura,2006,5,29,10.1,1
Cyclone,Kalawana,Ratnapura,2006,11,17,6.1,1
Cyclone,Kalawana,Ratnapura,2006,10,29,8.2,1
Cyclone,Kalawana,Ratnapura,2006,11,27,6.1,1
Cyclone,Uva Paranagama,Badulla,2006,11,9,5.7,1
Cyclone,Yatiyanthota,Kegalle,2006,11,22,3.3,1
Cyclone,Palugaswewa,Anuradhapura,2006,5,2,12.1,1
Cyclone,Kahawatta,Ratnapura,2006,1,13,6.6,1
Cyclone,Kahawatta,Ratnapura,2006,2,8,5.0,1
Cyclone,Kalawana,Ratnapura,2006,11,2,6.1,1
Cyclone,Udapalatha,Kandy,2006,4,24,4.8,1
Cyclone,Passara,Badulla,2006,11,18,5.7,1
Cyclone,Bandarawela,Badulla,2006,11,18,5.7,1
Cyclone,Kahawatta,Ratnapura,2006,3,2,4.1,1
Cyclone,Udapalatha,Kandy,2006,3,22,5.0,1
Cyclone,Kahawatta,Ratnapura,2006,5,26,10.1,1
Cyclone,Rambukkana,Kegalle,2006,12,26,4.2,1
Cyclone,Kahawatta,Ratnapura,2006,5,28,10.1,1
Cyclone,Udapalatha,Kandy,2006,7,5,13.2,1
Cyclone,Udapalatha,Kandy,2006,6,30,13.3,1
Cyclone,Udapalatha,Kandy,2006,1,25,8.1,1
Cyclone,Udapalatha,Kandy,2006,4,5,4.8,1
Cyclone,Dehiovita,Kegalle,2006,5,26,5.8,1
Cyclone,Uva Paranagama,Badulla,2006,7,6,11.5,1
Cyclone,Uva Paranagama,Badulla,2006,5,23,8.4,1
Cyclone,Uva Paranagama,Badulla,2006,7,3,11.5,1
Cyclone,Uva Paranagama,Badulla,2006,6,20,11.5,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2006,9,3,13.6,1
Cyclone,Uva Paranagama,Badulla,2006,4,20,4.6,1
Cyclone,Uva Paranagama,Badulla,2006,6,22,11.5,1
Cyclone,Manmunai South & Eruvilpattu (,Batticaloa,2006,10,27,7.6,1
Cyclone,Handagiriya(GN),Ratnapura,2006,10,5,8.2,1
Cyclone,Uva Paranagama,Badulla,2006,6,1,11.5,1
Cyclone,Uva Paranagama,Badulla,2006,6,26,11.5,1
Cyclone,Hatharaliyadda,Kandy,2006,11,19,6.3,1
Cyclone,Kekirawa,Anuradhapura,2006,3,29,6.8,1
Cyclone,Udadumbara,Kandy,2006,1,5,8.1,1
Cyclone,Pathahewaheta,Kandy,2006,12,30,7.6,1
Cyclone,Kahawatta,Ratnapura,2006,3,1,4.1,1
Cyclone,Uhana,Ampara,2006,12,1,9.1,1
Cyclone,Kahawatta,Ratnapura,2006,1,2,6.6,1
Cyclone,Lunugala,Badulla,2006,12,12,7.1,1
Cyclone,Lunugala,Badulla,2006,12,19,7.1,1
Cyclone,Hanguranketha,Nuwara Eliya,2006,7,4,12.1,1
Cyclone,Nuwara Eliya,Nuwara Eliya,2006,3,7,4.3,1
Cyclone,Hanguranketha,Nuwara Eliya,2006,8,28,11.6,1
Cyclone,Akuressa,Matara,2006,10,20,11.6,1
Cyclone,Pitabeddara,Matara,2006,10,18,11.6,1
Cyclone,Ibbagamuwa,Kurunegala,2006,3,6,5.7,1
Cyclone,Pannala,Kurunegala,2006,10,24,8.8,1
Cyclone,Dankotuwa,Puttalam,2006,10,28,11.0,1
Cyclone,Thambuttegama,Anuradhapura,2006,8,20,15.0,1
Cyclone,Bope-Poddala,Galle,2006,5,21,13.2,1
Cyclone,Elpitiya,Galle,2006,8,17,14.9,1
Cyclone,Niyagama,Galle,2006,10,18,11.3,1
Cyclone,Niyagama,Galle,2006,11,17,8.5,1
Cyclone,Lunugala,Badulla,2006,11,23,5.7,1
Cyclone,Eravur Pattu (Chenkalady),Batticaloa,2006,6,5,12.5,1
Cyclone,Lunugala,Badulla,2006,9,14,9.7,1
Cyclone,Doluwa,Kandy,2006,7,13,13.2,1
Cyclone,Thirappane,Anuradhapura,2006,11,12,8.0,1
Cyclone,Rambukkana,Kegalle,2006,11,5,3.3,1
Cyclone,Kahawatta,Ratnapura,2006,1,28,6.6,1
Cyclone,Dimbulagala,Polannaruwa,2006,8,26,14.0,1
Cyclone,Kahawatta,Ratnapura,2006,3,6,4.1,1
Cyclone,Rambukkana,Kegalle,2006,11,23,3.3,1
