Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-01-18,2001,1,18,137.0,8.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2002-01-18,2002,1,18,137.0,8.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-01-03,2001,1,3,137.0,8.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2002-01-03,2002,1,3,137.0,8.3
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2002-01-03,2002,1,3,137.0,8.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-12-03,2001,12,3,235.0,7.7
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-12-03,2001,12,3,235.0,7.7
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-11-05,2001,11,5,334.0,6.1
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-11-05,2001,11,5,334.0,6.1
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-10-17,2001,10,17,306.0,6.9
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-10-17,2001,10,17,306.0,6.9
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-10-08,2001,10,8,306.0,6.9
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-10-03,2001,10,3,306.0,6.9
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-09-10,2001,9,10,135.0,9.8
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-08-29,2001,8,29,118.0,10.9
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-08-22,2001,8,22,118.0,10.9
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-07-23,2001,7,23,113.0,11.2
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-07-10,2001,7,10,113.0,11.2
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-06-20,2001,6,20,82.0,11.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-05-21,2001,5,21,117.0,8.8
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-05-02,2001,5,2,117.0,8.8
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-04-30,2001,4,30,182.0,5.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-04-30,2001,4,30,182.0,5.3
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-03-23,2001,3,23,103.0,5.7
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-03-12,2001,3,12,103.0,5.7
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-03-07,2001,3,7,103.0,5.7
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-02-17,2001,2,17,93.0,7.2
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-01-05,2001,1,5,137.0,8.3
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-02-17,2001,2,17,93.0,7.2
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2001-02-08,2001,2,8,93.0,7.2
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2001-01-29,2001,1,29,137.0,8.3
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-12-26,2000,12,26,235.0,7.7
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-12-20,2000,12,20,235.0,7.7
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-12-20,2000,12,20,235.0,7.7
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-12-18,2000,12,18,235.0,7.7
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-12-06,2000,12,6,235.0,7.7
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-11-28,2000,11,28,334.0,6.1
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-10-23,2000,10,23,306.0,6.9
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-10-23,2000,10,23,306.0,6.9
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-10-01,2000,10,1,306.0,6.9
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-09-28,2000,9,28,135.0,9.8
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-09-22,2000,9,22,135.0,9.8
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-09-11,2000,9,11,135.0,9.8
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-09-11,2000,9,11,135.0,9.8
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-09-04,2000,9,4,135.0,9.8
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-09-04,2000,9,4,135.0,9.8
HEAVY RAINS,8,8002,008002012,Siyambalanduwa,Monaragala,2000-08-23,2000,8,23,118.0,10.9
STRONG WIND,8,8002,008002012,Siyambalanduwa,Monaragala,2000-08-23,2000,8,23,118.0,10.9
HEAVY RAINS,2,2003,002003015,Ambagamuwakorale,Nuwara Eliya,2000-09-22,2000,9,22,232.0,10.3
LANDSLIDE,1,1003,001003012,Bulathsinhala,Kaluthara,2008-05-01,2008,5,1,157.5,11.6
STRONG WIND,1,1003,001003039,Walallavita,Kaluthara,2008-12-07,2008,12,7,119.4,8.2
STRONG WIND,1,1003,001003018,Millaniya,Kaluthara,2008-03-09,2008,3,9,68.6,5.4
HEAVY RAINS,1,1003,001003036,Palindanuwara,Kaluthara,2008-05-30,2008,5,30,157.5,11.6
LANDSLIDE,1,1003,001003036,Palindanuwara,Kaluthara,2008-06-01,2008,6,1,106.7,13.5
STRONG WIND,9,9001,009001012,Ratnapura,Ratnapura,2009-10-01,2009,10,1,561.4,8.2
STRONG WIND,9,9001,009001012,Ratnapura,Ratnapura,2009-04-26,2009,4,26,517.6,5.5
FLOOD,9,9001,009001012,Ratnapura,Ratnapura,2008-04-28,2008,4,28,517.6,5.5
STRONG WIND,9,9001,009001012,Ratnapura,Ratnapura,2007-06-21,2007,6,21,300.3,12.6
STRONG WIND,9,9001,009001012,Ratnapura,Ratnapura,2007-05-21,2007,5,21,473.2,10.1
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-09-05,2005,9,5,353.5,11.2
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-09-21,2005,9,21,353.5,11.2
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-03-03,2005,3,3,273.9,4.1
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-08-20,2005,8,20,300.6,12.1
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-09-07,2005,9,7,353.5,11.2
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-09-08,2005,9,8,353.5,11.2
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-09-15,2005,9,15,353.5,11.2
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-01-07,2005,1,7,195.0,6.6
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2005-05-10,2005,5,10,473.2,10.1
FLOOD,9,9001,009001039,Kahawatta,Ratnapura,2003-05-17,2003,5,17,473.2,10.1
FLOOD,9,9001,009001006,Kuruvita,Ratnapura,2003-05-31,2003,5,31,473.2,10.1
STRONG WIND,9,9001,009001006,Kuruvita,Ratnapura,2007-06-21,2007,6,21,300.3,12.6
STRONG WIND,9,9001,009001006,Kuruvita,Ratnapura,2006-06-21,2006,6,21,300.3,12.6
STRONG WIND,9,9001,009001006,Kuruvita,Ratnapura,2007-04-23,2007,4,23,517.6,5.5
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2009-11-30,2009,11,30,547.8,6.1
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2003-05-17,2003,5,17,473.2,10.1
FLOOD,9,9001,009001024,Pelmadulla,Ratnapura,2009-12-02,2009,12,2,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-05-11,2004,5,11,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-07-08,2004,7,8,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2003-08-20,2003,8,20,300.6,12.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2003-05-16,2003,5,16,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2003-05-17,2003,5,17,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2003-10-30,2003,10,30,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-06-03,2004,6,3,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-07-04,2004,7,4,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-06-02,2004,6,2,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-06-30,2004,6,30,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-06-10,2004,6,10,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-05-30,2004,5,30,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-06-16,2004,6,16,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-05-06,2004,5,6,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-03-06,2006,3,6,273.9,4.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-01-28,2006,1,28,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-01-02,2006,1,2,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-03-01,2006,3,1,273.9,4.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-05-28,2006,5,28,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-10-20,2005,10,20,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-05-26,2006,5,26,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-12-20,2005,12,20,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-03-02,2006,3,2,273.9,4.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-08-09,2005,8,9,300.6,12.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-10-19,2005,10,19,561.4,8.2
STRONG WIND,9,9001,009001033,Kalawana,Ratnapura,2006-11-02,2006,11,2,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-02-08,2006,2,8,241.0,5.0
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-01-13,2006,1,13,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-10-28,2005,10,28,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-12-23,2005,12,23,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-11-15,2005,11,15,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-12-08,2005,12,8,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-01-10,2006,1,10,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-12-21,2005,12,21,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-09-06,2005,9,6,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-10-15,2005,10,15,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-11-06,2005,11,6,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-11-30,2005,11,30,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-11-20,2005,11,20,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-10-27,2005,10,27,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-09-04,2005,9,4,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-09-20,2005,9,20,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-09-07,2005,9,7,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-09-04,2006,9,4,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-12-23,2004,12,23,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-09-05,2005,9,5,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-02-12,2005,2,12,241.0,5.0
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-12-03,2004,12,3,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-01-25,2005,1,25,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-03-09,2005,3,9,273.9,4.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-12-24,2004,12,24,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-01-20,2005,1,20,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-05-12,2005,5,12,473.2,10.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2005-03-20,2005,3,20,273.9,4.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-09-20,2004,9,20,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-10-23,2004,10,23,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-10-05,2004,10,5,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-10-13,2004,10,13,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-12-12,2004,12,12,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-10-07,2004,10,7,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-07-28,2004,7,28,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-06-04,2006,6,4,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-10-18,2004,10,18,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-09-30,2004,9,30,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-07-29,2004,7,29,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-01-03,2004,1,3,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-08-04,2004,8,4,300.6,12.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2004-10-19,2004,10,19,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-01-06,2008,1,6,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-07-05,2007,7,5,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-09-18,2007,9,18,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-11-12,2006,11,12,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-11-22,2006,11,22,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-02-25,2007,2,25,241.0,5.0
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-09-22,2007,9,22,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-11-16,2006,11,16,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-06-20,2007,6,20,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-09-01,2007,9,1,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-01-12,2007,1,12,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-12-18,2006,12,18,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-12-01,2006,12,1,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-09-28,2007,9,28,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-01-06,2007,1,6,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-12-26,2006,12,26,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-01-15,2007,1,15,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2006-11-24,2006,11,24,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-09-06,2008,9,6,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2009-04-07,2009,4,7,517.6,5.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-07-23,2008,7,23,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-08-19,2008,8,19,300.6,12.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-06-13,2008,6,13,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-02-06,2008,2,6,241.0,5.0
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-04-15,2008,4,15,517.6,5.5
ROCK FALL,9,9001,009001039,Kahawatta,Ratnapura,2008-09-16,2008,9,16,353.5,11.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-12-30,2007,12,30,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-07-22,2008,7,22,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-04-29,2007,4,29,517.6,5.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-12-10,2007,12,10,348.0,6.7
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-07-11,2008,7,11,291.0,12.5
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-02-20,2008,2,20,241.0,5.0
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2007-06-25,2007,6,25,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2009-01-19,2009,1,19,195.0,6.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2009-02-27,2009,2,27,241.0,5.0
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-03-20,2008,3,20,273.9,4.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-06-28,2008,6,28,300.3,12.6
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-10-07,2008,10,7,561.4,8.2
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-11-07,2008,11,7,547.8,6.1
STRONG WIND,9,9001,009001039,Kahawatta,Ratnapura,2008-07-25,2008,7,25,291.0,12.5
FLOOD,9,9001,009001051,Kolonna,Ratnapura,2006-05-12,2006,5,12,473.2,10.1
FLOOD,9,9001,009001051,Kolonna,Ratnapura,2001-07-20,2001,7,20,291.0,12.5
FLOOD,9,9001,009001051,Kolonna,Ratnapura,2006-03-11,2006,3,11,273.9,4.1
FLOOD,9,9001,009001051,Kolonna,Ratnapura,2005-05-12,2005,5,12,473.2,10.1
FLOOD,9,9001,009001051,Kolonna,Ratnapura,2006-04-05,2006,4,5,517.6,5.5
LANDSLIDE,9,9001,009001051,Kolonna,Ratnapura,2005-05-12,2005,5,12,473.2,10.1
FLOOD,9,9001,009001051,Kolonna,Ratnapura,2007-05-10,2007,5,10,473.2,10.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-08-10,2007,8,10,300.6,12.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-07-10,2007,7,10,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-07-16,2007,7,16,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2000-07-10,2000,7,10,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-06-21,2007,6,21,300.3,12.6
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-07-03,2007,7,3,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-06-24,2007,6,24,300.3,12.6
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-01-29,2007,1,29,195.0,6.6
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2007-01-03,2007,1,3,195.0,6.6
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2006-10-23,2006,10,23,561.4,8.2
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2006-10-20,2006,10,20,561.4,8.2
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2006-05-24,2006,5,24,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2006-05-12,2006,5,12,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2006-04-30,2006,4,30,517.6,5.5
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2003-05-21,2003,5,21,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2003-05-22,2003,5,22,473.2,10.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2003-05-21,2003,5,21,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2003-05-18,2003,5,18,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2003-05-19,2003,5,19,473.2,10.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2008-08-01,2008,8,1,300.6,12.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2009-07-01,2009,7,1,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2009-05-19,2009,5,19,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2009-06-04,2009,6,4,300.3,12.6
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2009-06-04,2009,6,4,300.3,12.6
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2008-10-18,2008,10,18,561.4,8.2
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2008-06-08,2008,6,8,300.3,12.6
LAND SUBSIDENCE,9,9001,009001045,Weligepola,Ratnapura,2008-04-07,2008,4,7,517.6,5.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2008-03-20,2008,3,20,273.9,4.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2006-05-10,2006,5,10,473.2,10.1
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2005-07-15,2005,7,15,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-06-01,2005,6,1,300.3,12.6
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-07-25,2005,7,25,291.0,12.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-03-21,2005,3,21,273.9,4.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-03-20,2005,3,20,273.9,4.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-04-13,2005,4,13,517.6,5.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-04-25,2005,4,25,517.6,5.5
HEAVY RAINS,9,9001,009001045,Weligepola,Ratnapura,2005-03-28,2005,3,28,273.9,4.1
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2005-02-02,2005,2,2,241.0,5.0
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2004-04-14,2004,4,14,517.6,5.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2003-10-06,2003,10,6,561.4,8.2
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2003-10-05,2003,10,5,561.4,8.2
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2003-09-12,2003,9,12,353.5,11.2
ROCK FALL,9,9001,009001045,Weligepola,Ratnapura,2003-04-20,2003,4,20,517.6,5.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2003-04-15,2003,4,15,517.6,5.5
STRONG WIND,9,9001,009001045,Weligepola,Ratnapura,2002-10-25,2002,10,25,561.4,8.2
LANDSLIDE,9,9001,009001012,Ratnapura,Ratnapura,2004-04-27,2004,4,27,517.6,5.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-08-20,2007,8,20,300.6,12.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-08-27,2007,8,27,300.6,12.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-08-15,2007,8,15,300.6,12.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-08-10,2007,8,10,300.6,12.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-08-02,2007,8,2,300.6,12.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-07-15,2007,7,15,291.0,12.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-07-10,2007,7,10,291.0,12.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-07-09,2007,7,9,291.0,12.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-07-05,2007,7,5,291.0,12.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-06-17,2007,6,17,300.3,12.6
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-06-15,2007,6,15,300.3,12.6
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-06-04,2007,6,4,300.3,12.6
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-06-02,2007,6,2,300.3,12.6
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-05-10,2007,5,10,473.2,10.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2007-05-07,2007,5,7,473.2,10.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-02-24,2009,2,24,241.0,5.0
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-08-03,2009,8,3,300.6,12.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-07-10,2009,7,10,291.0,12.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-07-05,2009,7,5,291.0,12.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-05-21,2009,5,21,473.2,10.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-05-20,2009,5,20,473.2,10.1
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-04-28,2009,4,28,517.6,5.5
STRONG WIND,9,9001,009001024,Pelmadulla,Ratnapura,2009-04-27,2009,4,27,517.6,5.5
