Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
LANDSLIDE,2,2001,2001057.0,Karahandunugala(Gn),Kandy,2006-11-23,2006,11,23,373.6,6.3
GALE,2,2001,2001057.0,Penithuduwa(Gn),Kandy,2006-11-10,2006,11,10,373.6,6.3
LANDSLIDE,2,2001,2001057.0,Penithuduwa(Gn),Kandy,2006-01-10,2006,1,10,97.6,8.1
LANDSLIDE,2,2001,2001009.0,Delgasgoda(Gn),Kandy,2006-11-19,2006,11,19,373.6,6.3
FLOOD,2,2001,2001009.0,Rathukoho(Gn),Kandy,2006-10-25,2006,10,25,469.2,7.7
LANDSLIDE,2,2001,2001009.0,Kurundugahaela(Gn),Kandy,2006-10-25,2006,10,25,469.2,7.7
LANDSLIDE,2,2001,2001009.0,Rathukohodigala(Gn),Kandy,2006-10-25,2006,10,25,469.2,7.7
LANDSLIDE,2,2001,2001009.0,Rathukohodigala(Gn),Kandy,2006-10-27,2006,10,27,469.2,7.7
LANDSLIDE,2,2001,2001009.0,Delgasgoda(Gn),Kandy,2006-04-11,2006,4,11,351.5,4.8
LANDSLIDE,2,2001,2001009.0,Rambuke Ela(Gn),Kandy,2006-04-11,2006,4,11,351.5,4.8
LANDSLIDE,2,2001,2001009.0,Uggala(Gn),Kandy,2006-05-11,2006,5,11,302.6,9.8
LAND SUBSIDENCE,2,2001,2001009.0,Walahena(Gn),Kandy,2006-11-17,2006,11,17,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Walahena(Gn),Kandy,2006-11-17,2006,11,17,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Walahena(Gn),Kandy,2006-11-16,2006,11,16,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Balalkaduwa(Gn),Kandy,2006-11-18,2006,11,18,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Deegala(Gn),Kandy,2006-11-19,2006,11,19,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Malgamadeniya(Gn),Kandy,2006-11-19,2006,11,19,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Kurugoda(Gn),Kandy,2006-11-19,2006,11,19,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Pallewelketiya(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Kurugoda(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Kasawatta(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Marahela(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Deegala(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Koholankalagala(Gn),Kandy,2006-11-21,2006,11,21,373.6,6.3
LANDSLIDE,2,2001,2001009.0,Vilanagama,Kandy,2006-11-22,2006,11,22,373.6,6.3
LAND SUBSIDENCE,2,2001,2001003.0,Galegedara(Gn),Kandy,2006-08-11,2006,8,11,148.6,12.7
LANDSLIDE,2,2001,2001030.0,Ogastawatta(Gn),Kandy,2006-11-11,2006,11,11,373.6,6.3
LANDSLIDE,2,2001,2001006.0,Kahatagasthenna(Gn),Kandy,2006-11-11,2006,11,11,373.6,6.3
LANDSLIDE,2,2001,2001006.0,Weldeniya(Gn),Kandy,2006-11-18,2006,11,18,373.6,6.3
LANDSLIDE,2,2001,2001006.0,Udakithulgolla(Gn),Kandy,2006-11-18,2006,11,18,373.6,6.3
LANDSLIDE,2,2001,2001036.0,"No.2 1/2, Weragolla, Muruthalawa.",Kandy,2009-11-04,2009,11,4,373.6,6.3
LANDSLIDE,2,2001,2001036.0,Ihala Kobbekaduwa(Gn),Kandy,2008-11-26,2008,11,26,373.6,6.3
STRONG WIND,2,2001,2001036.0,Gannoruwa East(Gn),Kandy,2007-11-30,2007,11,30,373.6,6.3
LANDSLIDE,2,2001,2001036.0,Ihala Kobbekaduwa(Gn),Kandy,2006-11-26,2006,11,26,373.6,6.3
LANDSLIDE,2,2001,2001033.0,Viguhumpola(Gn),Kandy,2006-12-11,2006,12,11,233.5,7.6
LANDSLIDE,2,2001,2001033.0,Uduwawala West(Gn),Kandy,2006-11-11,2006,11,11,373.6,6.3
LANDSLIDE,2,2001,2001033.0,Seewaleekanda(Gn),Kandy,2006-11-18,2006,11,18,373.6,6.3
LANDSLIDE,2,2001,2001036.0,Dehigama East(Gn),Kandy,2009-11-04,2009,11,4,373.6,6.3
STRONG WIND,2,2001,2001021.0,Kolonyaya (Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Udapalatha North(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Hasalaka(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Dambagahawela(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Batumulla(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Maha Essedduma(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Dehemigama(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Asamodayagama(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Udayagala(Gn)(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Pallewatta(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Ambagahapelessa(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Morayaya(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Lunumadalaketiya(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Weeraganthota(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Weeragama(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Kolonyaya(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Bulathwelkandura(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Diyabubula(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Keenapelessa(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Ambagolla(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
STRONG WIND,2,2001,2001021.0,Welgala(Gn),Kandy,2009-05-24,2009,5,24,302.6,9.8
LANDSLIDE,2,2001,2001009.0,Degalgasthenna(Gn),Kandy,2008-04-16,2008,4,16,351.5,4.8
LAND SUBSIDENCE,2,2001,2001018.0,Enamalpotha(Gn),Kandy,2008-01-13,2008,1,13,97.6,8.1
LANDSLIDE,2,2001,2001030.0,Peradeniya Town,Kandy,2006-12-11,2006,12,11,233.5,7.6
LANDSLIDE,2,2001,2001051.0,Pussellawa(Gn),Kandy,2006-12-11,2006,12,11,233.5,7.6
LANDSLIDE,2,2001,2001003.0,Galagedara Madawala(Gn),Kandy,2006-08-11,2006,8,11,148.6,12.7
LANDSLIDE,2,2001,2001036.0,Panabokka(Gn),Kandy,2006-04-01,2006,4,1,351.5,4.8
STRONG WIND,2,2001,2001042.0,Orayanwatta(Gn),Kandy,2006-09-03,2006,9,3,207.1,11.3
LANDSLIDE,2,2001,2001030.0,Getambe(Gn),Kandy,2005-11-25,2005,11,25,373.6,6.3
FLOOD,2,2001,2001030.0,Mahaiyawa(Gn),Kandy,2005-11-24,2005,11,24,373.6,6.3
LANDSLIDE,2,2001,2001030.0,Mahaiyawa(Gn),Kandy,2005-11-23,2005,11,23,373.6,6.3
LANDSLIDE,2,2001,2001030.0,Aruppala(Gn),Kandy,2005-11-23,2005,11,23,373.6,6.3
LANDSLIDE,2,2001,2001030.0,Boowelikada(Gn),Kandy,2005-11-24,2005,11,24,373.6,6.3
LANDSLIDE,2,2001,2001015.0,Arattana(Gn),Kandy,2005-08-11,2005,8,11,148.6,12.7
LANDSLIDE,2,2001,2001006.0,Galkanda(Gn),Kandy,2005-09-11,2005,9,11,207.1,11.3
LANDSLIDE,2,2001,2001048.0,Wetakepotha(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001048.0,Maussawa(Gn),Kandy,2008-03-20,2008,3,20,158.5,5.0
LANDSLIDE,2,2001,2001048.0,Bawlanawatta Janapadaya(Gn),Kandy,2008-03-20,2008,3,20,158.5,5.0
LANDSLIDE,2,2001,2001048.0,Kiriwanaketiya(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001048.0,Bopitiya(Gn),Kandy,2008-03-20,2008,3,20,158.5,5.0
LANDSLIDE,2,2001,2001048.0,Kolombissa East(Gn),Kandy,2008-11-20,2008,11,20,373.6,6.3
LANDSLIDE,2,2001,2001048.0,Suduwella(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
FLOOD,2,2001,2001012.0,Ambathenna(Gn),Kandy,2006-04-11,2006,4,11,351.5,4.8
LANDSLIDE,2,2001,2001012.0,Pallethalavinna(Gn),Kandy,2006-11-18,2006,11,18,373.6,6.3
LANDSLIDE,2,2001,2001012.0,Unuvinna East(Gn),Kandy,2006-11-11,2006,11,11,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Mahamedagama(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Maha Medagama(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Medagama Pallegama(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Nugaliyedda Ihala(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Elikewela(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Bawlana(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Thalathuoya West(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LAND SUBSIDENCE,2,2001,2001045.0,Batagalla(Gn),Kandy,2006-03-18,2006,3,18,158.5,5.0
LANDSLIDE,2,2001,2001045.0,Batagalla(Gn),Kandy,2006-11-18,2006,11,18,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Monarangala(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Kapuliyedda West(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001045.0,Ethulgama South(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LAND SUBSIDENCE,2,2001,2001045.0,Uduwelawatta Colony(Gn),Kandy,2006-11-13,2006,11,13,373.6,6.3
LANDSLIDE,2,2001,2001021.0,Kolonyaya(Gn),Kandy,2007-12-01,2007,12,1,233.5,7.6
LANDSLIDE,2,2001,2001021.0,Kolonyaya (Gn),Kandy,2007-12-01,2007,12,1,233.5,7.6
LANDSLIDE,2,2001,2001021.0,Batumulla(Gn),Kandy,2007-10-19,2007,10,19,469.2,7.7
LANDSLIDE,2,2001,2001021.0,Randenigala(Gn),Kandy,2006-03-11,2006,3,11,158.5,5.0
LANDSLIDE,2,2001,2001030.0,Nagasthenna(Gn),Kandy,2006-06-11,2006,6,11,112.0,13.3
LANDSLIDE,2,2001,2001024.0,Mangoda(Gn),Kandy,2009-08-19,2009,8,19,148.6,12.7
LANDSLIDE,2,2001,2001024.0,Werathenna(Gn),Kandy,2007-07-30,2007,7,30,142.5,13.2
LANDSLIDE,2,2001,2001024.0,Maneluwa(Gn),Kandy,2006-12-19,2006,12,19,233.5,7.6
STRONG WIND,2,2001,2001018.0,Oyathenna(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
STRONG WIND,2,2001,2001018.0,Udailuka(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
STRONG WIND,2,2001,2001018.0,Udapitiawala(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
STRONG WIND,2,2001,2001018.0,Dumbaragama(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
STRONG WIND,2,2001,2001018.0,Kaikawala(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
STRONG WIND,2,2001,2001018.0,Kiripattiya(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
STRONG WIND,2,2001,2001018.0,Andideniya(Gn),Kandy,2009-05-25,2009,5,25,302.6,9.8
LANDSLIDE,2,2001,2001018.0,Denapitiya(Gn),Kandy,2007-11-14,2007,11,14,373.6,6.3
STRONG WIND,2,2001,2001054.0,"Thelihunna Colony, Kurunduwatta Kadaweediya",Kandy,2007-06-23,2007,6,23,112.0,13.3
LANDSLIDE,2,2001,2001054.0,"Gampolawela(Gn), Maligapurana(Gn)",Kandy,2009-01-27,2009,1,27,97.6,8.1
FLOOD,2,2001,2001054.0,Wetakedeniya(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Galpaya(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Ulapane North(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Rakshawa(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Wallahagoda(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Giriulla(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Yatapana(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Malwattagama(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Ethagala West(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Patithalawa(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Sinhapura(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Ethagala East(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
FLOOD,2,2001,2001054.0,Pellapitiya North(Gn),Kandy,2006-10-28,2006,10,28,469.2,7.7
GALE,1,1002,1002024.0,"Mahena(Gn), Godagedara(Gn), Ganemulla South(Gn)",Gampaha,2008-01-07,2008,1,7,29.0,10.2
FLOOD,1,1002,1002024.0,Henarathgoda(Gn),Gampaha,2008-10-21,2008,10,21,224.0,9.2
STRONG WIND,1,1002,1002024.0,Henarathgoda(Gn),Gampaha,2009-02-04,2009,2,4,36.0,7.7
STRONG WIND,1,1002,1002024.0,Aluthgama Bogamuwa North(Gn),Gampaha,2009-05-30,2009,5,30,204.0,11.5
GALE,1,1002,1002024.0,Godagedara(Gn),Gampaha,2009-06-23,2009,6,23,231.0,13.3
GALE,1,1002,1002024.0,Henarathgoda(Gn),Gampaha,2009-02-07,2009,2,7,36.0,7.7
STRONG WIND,1,1002,1002024.0,Oruthota South(Gn),Gampaha,2009-01-09,2009,1,9,29.0,10.2
STRONG WIND,1,1002,1002024.0,"Weediyawatta(Gn), Galloluwa(Gn), Kossinna East(Gn)",Gampaha,2009-01-10,2009,1,10,29.0,10.2
STRONG WIND,1,1002,1002024.0,Henarathgoda(Gn),Gampaha,2009-12-18,2009,12,18,139.0,9.8
LANDSLIDE,2,2003,2003009.0,Kumbukwala(Gn),Nuwara Eliya,2007-12-10,2007,12,10,235.0,7.0
FLOOD,2,2003,2003012.0,Kuduoya(Gn),Nuwara Eliya,2009-05-22,2009,5,22,217.0,8.9
LANDSLIDE,2,2003,2003012.0,"Unickview Lane, Happyin Hotel",Nuwara Eliya,2009-05-25,2009,5,25,217.0,8.9
GALE,2,2003,2003003.0,Deltagemunupura(Gn),Nuwara Eliya,2009-05-20,2009,5,20,217.0,8.9
FLOOD,2,2003,2003015.0,Samimale,Nuwara Eliya,2009-05-22,2009,5,22,217.0,8.9
LANDSLIDE,2,2003,2003015.0,Maskeliya(Gn),Nuwara Eliya,2009-05-25,2009,5,25,217.0,8.9
LANDSLIDE,2,2003,2003012.0,Nanuoya(Gn),Nuwara Eliya,2009-02-07,2009,2,7,108.0,5.9
LANDSLIDE,2,2003,2003012.0,Thalawakele(Gn),Nuwara Eliya,2009-02-07,2009,2,7,108.0,5.9
LANDSLIDE,2,2003,2003012.0,Sandrinham(Gn),Nuwara Eliya,2009-01-07,2009,1,7,130.0,7.4
GALE,2,2003,2003012.0,Kirimetiya(Gn),Nuwara Eliya,2009-09-30,2009,9,30,232.0,10.3
STRONG WIND,2,2003,2003006.0,Jonson Watta,Nuwara Eliya,2009-02-10,2009,2,10,108.0,5.9
STRONG WIND,2,2003,2003006.0,Paramadulla(Gn),Nuwara Eliya,2009-02-10,2009,2,10,108.0,5.9
LANDSLIDE,2,2003,2003006.0,Hakuruthale(Gn),Nuwara Eliya,2009-10-11,2009,10,11,374.0,7.1
LANDSLIDE,2,2003,2003012.0,Seethaeliya(Gn),Nuwara Eliya,2009-12-27,2009,12,27,235.0,7.0
GALE,2,2003,2003003.0,Kudaoya(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Mawela West(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Kalapitiya West(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Wijayabahukanda(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Rawanagoda West(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Udagama(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Kadadora(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Maswela(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Methagama(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Werellapathana(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Katukithula(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Wethalawa(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Harangala(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Bogahawela(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Kosgahapathana(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Halpola(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Dunukedeniya(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Karagahayatathenna(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
GALE,2,2003,2003003.0,Kothmalegama(Gn),Nuwara Eliya,2007-06-20,2007,6,20,179.0,12.1
FLOOD,2,2003,2003003.0,Ramboda(Gn),Nuwara Eliya,2002-08-11,2002,8,11,193.0,11.6
EARTH SLIP,2,2003,2003009.0,Brookside(Gn),Nuwara Eliya,2003-01-29,2003,1,29,130.0,7.4
EARTH SLIP,2,2003,2003009.0,Wetakegama(Alapalathenna),Nuwara Eliya,2003-01-22,2003,1,22,130.0,7.4
EARTH SLIP,2,2003,2003009.0,Thibbatugoda South(Gn),Nuwara Eliya,2003-03-02,2003,3,2,120.0,4.3
FLOOD,2,2003,2003012.0,Kotagala(Gn),Nuwara Eliya,2003-05-18,2003,5,18,217.0,8.9
LANDSLIDE,2,2003,2003012.0,Kotagala(Gn),Nuwara Eliya,2003-05-18,2003,5,18,217.0,8.9
LANDSLIDE,2,2003,2003012.0,Kudaoya(Gn),Nuwara Eliya,2003-05-18,2003,5,18,217.0,8.9
FLOOD,2,2003,2003012.0,Kudaoya(Gn),Nuwara Eliya,2003-05-18,2003,5,18,217.0,8.9
FLOOD,2,2003,2003012.0,Braemore(Gn),Nuwara Eliya,2003-05-18,2003,5,18,217.0,8.9
FLOOD,2,2003,2003012.0,Thalawakele(Gn),Nuwara Eliya,2005-07-11,2005,7,11,186.0,12.1
LANDSLIDE,2,2003,2003015.0,Kotiyagala(Gn),Nuwara Eliya,2006-01-04,2006,1,4,130.0,7.4
LANDSLIDE,2,2003,2003015.0,Gawarawila(Gn),Nuwara Eliya,2006-11-15,2006,11,15,331.0,5.7
LANDSLIDE,2,2003,2003012.0,Lindula(Gn),Nuwara Eliya,2006-05-25,2006,5,25,217.0,8.9
FLOOD,2,2003,2003012.0,Weverly(Gn),Nuwara Eliya,2005-10-16,2005,10,16,374.0,7.1
GALE,2,2003,2003009.0,Bogahawela(Gn),Nuwara Eliya,2006-08-18,2006,8,18,193.0,11.6
GALE,2,2003,2003003.0,"Ruwanpura(Gn), Delunthalamada(Gn), Beramana(Gn), ",Nuwara Eliya,2006-02-07,2006,2,7,108.0,5.9
STRONG WIND,2,2003,2003003.0,"Kudaoya(Gn), Helsirigama(Gn), Kosgala Pathana(Gn)",Nuwara Eliya,2006-03-07,2006,3,7,120.0,4.3
GALE,2,2003,2003003.0,"Mallanda(Gn), Ihalagorakaoya(Gn), Godamaditta(Gn)",Nuwara Eliya,2006-04-07,2006,4,7,245.0,4.4
LANDSLIDE,2,2003,2003003.0,Kalapitiya East(Gn),Nuwara Eliya,2006-04-15,2006,4,15,245.0,4.4
LANDSLIDE,2,2003,2003003.0,Madakumbura(Gn),Nuwara Eliya,2006-05-25,2006,5,25,217.0,8.9
STRONG WIND,2,2003,2003003.0,"Harangala South(Gn), Katukithula(Gn), Kirimetiyawa(Gn)",Nuwara Eliya,2006-10-03,2006,10,3,374.0,7.1
GALE,2,2003,2003003.0,"Rojersongama South(Gn), Rambodagama(Gn), Wethalawa(Gn), ",Nuwara Eliya,2007-09-01,2007,9,1,232.0,10.3
STRONG WIND,2,2003,2003003.0,Niyamgamdara(Gn),Nuwara Eliya,2007-08-02,2007,8,2,193.0,11.6
GALE,2,2003,2003003.0,Weerapura(Gn),Nuwara Eliya,2007-04-23,2007,4,23,245.0,4.4
GALE,2,2003,2003003.0,"Harangala(Gn), Rawanagoda West(Gn), Wethalawa(Gn), ",Nuwara Eliya,2007-06-13,2007,6,13,179.0,12.1
GALE,2,2003,2003003.0,"Rawanagoda East(Gn), Pahungammana(Gn), Harangala(Gn),",Nuwara Eliya,2007-10-10,2007,10,10,374.0,7.1
FLOOD,2,2003,2003012.0,"Dayagama West(Gn), Dayagama East(Gn)",Nuwara Eliya,2007-12-18,2007,12,18,235.0,7.0
FLOOD,2,2003,2003015.0,Bagawanthalawa South(Gn),Nuwara Eliya,2008-02-21,2008,2,21,108.0,5.9
FLOOD,2,2003,2003015.0,Katiyagala(Gn),Nuwara Eliya,2008-02-21,2008,2,21,108.0,5.9
LANDSLIDE,2,2003,2003012.0,Jayalanka(Gn),Nuwara Eliya,2008-03-13,2008,3,13,120.0,4.3
STRONG WIND,2,2003,2003012.0,Hollyrood(Gn),Nuwara Eliya,2008-04-20,2008,4,20,245.0,4.4
STRONG WIND,2,2003,2003012.0,Lindula(Gn),Nuwara Eliya,2008-04-20,2008,4,20,245.0,4.4
FLOOD,2,2001,2001054.0,Wallahagoda(Gn),Kandy,2006-11-22,2006,11,22,373.6,6.3
LANDSLIDE,2,2001,2001012.0,Yatirawana(Gn),Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,2,2001,2001012.0,Mahakumbura(Gn),Kandy,2006-11-22,2006,11,22,373.6,6.3
LANDSLIDE,2,2001,2001012.0,Meegammana(Gn),Kandy,2006-11-23,2006,11,23,373.6,6.3
LANDSLIDE,2,2003,2003009.0,Kumbukwala(Gn),Nuwara Eliya,2006-01-14,2006,1,14,130.0,7.4
LANDSLIDE,2,2003,2003009.0,Kumbukwala(Gn),Nuwara Eliya,2007-09-05,2007,9,5,232.0,10.3
GALE,2,2003,2003012.0,Dayagama East (Gn),Nuwara Eliya,2007-06-24,2007,6,24,179.0,12.1
GALE,2,2003,2003006.0,Mathurata(Gn),Nuwara Eliya,2007-06-24,2007,6,24,179.0,12.1
GALE,2,2003,2003009.0,Kumbukwala(Gn),Nuwara Eliya,2007-06-24,2007,6,24,179.0,12.1
GALE,2,2003,2003003.0,Ramboda(Gn),Nuwara Eliya,2007-06-24,2007,6,24,179.0,12.1
GALE,2,2003,2003015.0,"Mejilwatta,Herintanwatta,Glasgrowatta",Nuwara Eliya,2007-06-24,2007,6,24,179.0,12.1
LAND SUBSIDENCE,2,2003,2003009.0,Alakollella(Gn),Nuwara Eliya,2007-12-16,2007,12,16,235.0,7.0
LANDSLIDE,2,2003,2003009.0,Udamadura(Gn),Nuwara Eliya,2007-12-23,2007,12,23,235.0,7.0
LANDSLIDE,2,2003,2003009.0,Udamadura(Gn),Nuwara Eliya,2008-12-03,2008,12,3,235.0,7.0
LANDSLIDE,2,2003,2003009.0,Udamadura(Gn),Nuwara Eliya,2008-03-13,2008,3,13,120.0,4.3
LANDSLIDE,2,2003,2003006.0,Mathurata(Gn),Nuwara Eliya,2008-03-13,2008,3,13,120.0,4.3
LANDSLIDE,2,2003,2003012.0,Dimbula(Gn),Nuwara Eliya,2008-02-06,2008,2,6,108.0,5.9
STRONG WIND,2,2003,2003012.0,Agarapathana(Gn),Nuwara Eliya,2008-07-23,2008,7,23,186.0,12.1
LANDSLIDE,2,2003,2003006.0,Poramadulla(Gn),Nuwara Eliya,2008-10-20,2008,10,20,374.0,7.1
GALE,2,2002,2002033.0,Halangoda(Gn),Matale,2009-12-17,2009,12,17,185.0,4.8
GALE,2,2002,2002033.0,Ulapthapitiya(Gn),Matale,2009-12-17,2009,12,17,185.0,4.8
GALE,2,2002,2002033.0,Kaduwela(Gn),Matale,2009-12-17,2009,12,17,185.0,4.8
STRONG WIND,2,2002,2002015.0,Galagama(Gn),Matale,2009-01-10,2009,1,10,90.0,5.7
STRONG WIND,2,2002,2002015.0,Deevilla North(Gn),Matale,2009-01-10,2009,1,10,90.0,5.7
STRONG WIND,2,2002,2002015.0,Thalgahagoda(Gn),Matale,2009-01-10,2009,1,10,90.0,5.7
STRONG WIND,2,2002,2002015.0,Ethipola(Gn),Matale,2009-01-10,2009,1,10,90.0,5.7
STRONG WIND,2,2002,2002015.0,Daluwela(Gn),Matale,2009-01-10,2009,1,10,90.0,5.7
STRONG WIND,2,2002,2002033.0,Elkaduwa(Gn),Matale,2009-09-29,2009,9,29,112.0,8.2
STRONG WIND,2,2002,2002033.0,Warakaura(Gn),Matale,2009-02-10,2009,2,10,71.0,5.3
GALE,2,2002,2002033.0,Raithalawela(Gn),Matale,2009-02-10,2009,2,10,71.0,5.3
GALE,2,2002,2002033.0,Pananthadiya(Gn),Matale,2009-02-10,2009,2,10,71.0,5.3
