Disaster,Code Region,Code District,Code Commune,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,1,1001,1001018,Padukka,Colombo,2018,11,25,8.7,1
Cyclone,1,1001,1001012,Homagama,Colombo,2018,11,25,8.7,1
Cyclone,2,2002,2002021,Ambanganga Korale,Matale,2018,11,26,3.8,1
Cyclone,2,2001,2001015,Panvila,Kandy,2018,11,11,6.3,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,11,11,6.3,1
Cyclone,2,2001,2001021,Minipe,Kandy,2018,11,11,6.3,1
Cyclone,4,4002,4002003,Mannar Town,Mannar,2018,11,16,13.0,1
Cyclone,4,4001,4001024,Vadamaradchi East (Maruthnkern,Jaffna,2018,11,16,12.0,1
Cyclone,4,4001,4001027,Vadamaradchi North (Point Pedr,Jaffna,2018,11,16,12.0,1
Cyclone,4,4001,4001021,Vadamaradchi South-West (Karav,Jaffna,2018,11,16,12.0,1
Cyclone,4,4001,4001030,Thenmaradchi (Chavakachcheri),Jaffna,2018,11,16,12.0,1
Cyclone,4,4001,4001012,Valikamam North(Tellipallai),Jaffna,2018,11,16,12.0,1
Cyclone,4,4003,4003012,Vengalacheddikulam,Vavuniya,2018,10,28,9.3,1
Cyclone,6,6002,6002012,Nawagattegama,Puttalam,2018,10,1,11.0,1
Cyclone,4,4003,4003012,Vengalacheddikulam,Vavuniya,2018,10,21,9.3,1
Cyclone,3,3002,3002027,Kamburupitiya,Matara,2018,10,9,11.6,1
Cyclone,2,2001,2001006,Poojapitiya,Kandy,2018,10,6,7.7,1
Cyclone,2,2001,2001034,Hatharaliyadda,Kandy,2018,10,24,7.7,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2018,10,26,7.7,1
Cyclone,6,6001,6001049,Bamunukotuwa,Kurunegala,2018,10,23,8.8,1
Cyclone,6,6001,6001015,Kotavehera,Kurunegala,2018,10,24,8.8,1
Cyclone,6,6001,6001054,Kurunegala,Kurunegala,2018,10,1,8.8,1
Cyclone,1,1002,1002012,Mirigama,Gampaha,2018,10,6,9.2,1
Cyclone,1,1002,1002030,Dompe,Gampaha,2018,10,6,9.2,1
Cyclone,8,8002,8002003,Bibile,Monaragala,2018,10,5,6.9,1
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2018,9,30,10.3,1
Cyclone,3,3001,3001039,Galle Four Gravets,Galle,2018,10,1,11.3,1
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2018,10,17,7.7,1
Cyclone,3,3001,3001042,Bope-Poddala,Galle,2018,10,1,11.3,1
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2018,9,25,14.6,1
Cyclone,6,6002,6002012,Nawagattegama,Puttalam,2018,10,5,11.0,1
Cyclone,6,6002,6002033,Chilaw,Puttalam,2018,10,1,11.0,1
Cyclone,6,6002,6002030,Arachchikattuwa,Puttalam,2018,10,1,11.0,1
Cyclone,6,6002,6002009,Karuwalagaswewa,Puttalam,2018,10,1,11.0,1
Cyclone,6,6002,6002021,Mahakumbukkadawala,Puttalam,2018,10,1,11.0,1
Cyclone,6,6002,6002024,Anamaduwa,Puttalam,2018,9,30,15.2,1
Cyclone,6,6002,6002009,Karuwalagaswewa,Puttalam,2018,9,27,15.2,1
Cyclone,6,6002,6002027,Pallama,Puttalam,2018,10,1,11.0,1
Cyclone,9,9002,9002003,Rambukkana,Kegalle,2018,10,2,4.2,1
Cyclone,9,9002,9002030,Dehiovita,Kegalle,2018,9,30,6.7,1
Cyclone,3,3001,3001045,Akmeemana,Galle,2018,10,1,11.3,1
Cyclone,9,9002,9002033,Deraniyagala,Kegalle,2018,10,26,4.2,1
Cyclone,9,9002,9002021,Ruwanwella,Kegalle,2018,10,16,4.2,1
Cyclone,9,9002,9002006,Mawanella,Kegalle,2018,10,16,4.2,1
Cyclone,2,2002,2002006,Dambulla,Matale,2018,10,23,5.1,1
Cyclone,2,2002,2002009,Naula,Matale,2018,10,20,5.1,1
Cyclone,2,2002,2002018,Matale,Matale,2018,10,20,5.1,1
Cyclone,2,2002,2002033,Ukuwela,Matale,2018,10,20,5.1,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2018,10,19,6.9,1
Cyclone,8,8002,8002003,Bibile,Monaragala,2018,10,25,6.9,1
Cyclone,8,8002,8002003,Bibile,Monaragala,2018,10,21,6.9,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2018,10,20,6.9,1
Cyclone,8,8002,8002033,Sevanagala,Monaragala,2018,10,15,6.9,1
Cyclone,8,8002,8002006,Madulla,Monaragala,2018,10,12,6.9,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2018,10,12,6.9,1
Cyclone,8,8002,8002009,Medagama,Monaragala,2018,10,12,6.9,1
Cyclone,8,8002,8002018,Badalkumbura,Monaragala,2018,10,12,6.9,1
Cyclone,8,8002,8002015,Moneragala,Monaragala,2018,10,12,6.9,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2018,10,10,6.9,1
Cyclone,8,8002,8002006,Madulla,Monaragala,2018,10,10,6.9,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2018,10,26,8.2,1
Cyclone,5,5001,5001021,Manmunai West(Vavunatheivu),Batticaloa,2018,10,26,7.6,1
Cyclone,6,6002,6002039,Mahawewa,Puttalam,2018,10,22,11.0,1
Cyclone,9,9002,9002018,Warakapola,Kegalle,2018,10,26,4.2,1
Cyclone,9,9002,9002018,Warakapola,Kegalle,2018,10,4,4.2,1
Cyclone,9,9002,9002006,Mawanella,Kegalle,2018,10,26,4.2,1
Cyclone,9,9002,9002018,Warakapola,Kegalle,2018,10,17,4.2,1
Cyclone,9,9002,9002012,Kegalle,Kegalle,2018,10,19,4.2,1
Cyclone,9,9002,9002027,Yatiyanthota,Kegalle,2018,10,16,4.2,1
Cyclone,3,3003,3003030,Beliatta,Hambantota,2018,10,18,10.4,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2018,10,5,7.7,1
Cyclone,2,2001,2001030,Kandy Four Gravets & Gangawata,Kandy,2018,8,16,12.7,1
Cyclone,8,8001,8001036,Ella,Badulla,2018,8,20,11.0,0
Cyclone,7,7002,7002003,Hingurakgoda,Polannaruwa,2018,8,23,14.0,0
Cyclone,6,6002,6002033,Chilaw,Puttalam,2018,8,18,16.4,0
Cyclone,1,1001,1001021,Maharagama,Colombo,2018,8,16,13.2,0
Cyclone,1,1001,1001012,Homagama,Colombo,2018,8,16,13.2,0
Cyclone,2,2001,2001021,Minipe,Kandy,2018,8,18,12.7,0
Cyclone,5,5003,5003030,Seruvila,Trincomalee,2018,8,16,16.4,0
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2018,8,24,16.2,0
Cyclone,3,3003,3003033,Tangalle,Hambantota,2018,8,20,16.2,0
Cyclone,3,3003,3003030,Beliatta,Hambantota,2018,8,24,16.2,0
Cyclone,3,3003,3003009,Thissamaharama,Hambantota,2018,8,18,16.2,0
Cyclone,8,8001,8001012,Kandaketiya,Badulla,2018,8,15,11.0,0
Cyclone,3,3003,3003018,Angunakolapelessa,Hambantota,2018,8,18,16.2,0
Cyclone,3,3003,3003024,Katuwana,Hambantota,2018,7,18,16.3,0
Cyclone,6,6001,6001063,Rideegama,Kurunegala,2018,7,7,14.2,0
Cyclone,6,6001,6001072,Kuliyapitiya West,Kurunegala,2018,7,7,14.2,0
Cyclone,6,6001,6001049,Bamunukotuwa,Kurunegala,2018,7,17,14.2,0
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2018,7,15,14.2,0
Cyclone,3,3003,3003018,Angunakolapelessa,Hambantota,2018,7,23,16.3,0
Cyclone,3,3003,3003030,Beliatta,Hambantota,2018,7,25,16.3,0
Cyclone,5,5002,5002018,Samanthurai,Ampara,2018,8,2,8.9,0
Cyclone,6,6002,6002024,Anamaduwa,Puttalam,2018,8,7,16.4,0
Cyclone,9,9002,9002027,Yatiyanthota,Kegalle,2018,8,12,7.2,0
Cyclone,9,9002,9002012,Kegalle,Kegalle,2018,8,12,7.2,0
Cyclone,2,2001,2001039,Udunuwara,Kandy,2018,8,15,12.7,1
Cyclone,5,5001,5001030,Manmunai South - West (Peddipe,Batticaloa,2018,8,28,11.3,0
Cyclone,2,2001,2001045,Pathahewaheta,Kandy,2018,8,15,12.7,0
Cyclone,7,7001,7001021,Kahatagasdigiliya,Anuradhapura,2018,9,10,13.6,0
Cyclone,8,8002,8002003,Bibile,Monaragala,2018,10,21,6.9,0
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2018,10,26,8.2,0
Cyclone,5,5001,5001021,Manmunai West(Vavunatheivu),Batticaloa,2018,10,26,7.6,0
Cyclone,6,6002,6002039,Mahawewa,Puttalam,2018,10,22,11.0,0
Cyclone,9,9002,9002018,Warakapola,Kegalle,2018,10,4,4.2,0
Cyclone,1,1002,1002012,Mirigama,Gampaha,2018,10,6,9.2,0
Cyclone,3,3001,3001042,Bope-Poddala,Galle,2018,10,1,11.3,0
Cyclone,3,3001,3001045,Akmeemana,Galle,2018,10,1,11.3,0
Cyclone,6,6002,6002033,Chilaw,Puttalam,2018,10,1,11.0,0
Cyclone,6,6002,6002009,Karuwalagaswewa,Puttalam,2018,9,27,15.2,0
Cyclone,9,9002,9002030,Dehiovita,Kegalle,2018,9,30,6.7,0
Cyclone,9,9002,9002009,Aranayaka,Kegalle,2018,10,1,4.2,0
Cyclone,2,2001,2001006,Poojapitiya,Kandy,2018,9,29,11.3,0
Cyclone,2,2001,2001027,Kundasale,Kandy,2018,9,27,11.3,0
Cyclone,6,6001,6001051,Maspotha,Kurunegala,2018,9,27,12.6,0
Cyclone,6,6001,6001054,Kurunegala,Kurunegala,2018,9,27,12.6,0
Cyclone,2,2001,2001051,Udapalatha,Kandy,2018,9,26,11.3,0
Cyclone,3,3001,3001012,Elpitiya,Galle,2018,9,25,14.2,0
Cyclone,3,3001,3001009,Karandeniya,Galle,2018,9,25,14.2,0
Cyclone,3,3001,3001036,Hikkaduwa,Galle,2018,9,25,14.2,0
Cyclone,5,5001,5001033,Porativu Pattu (Ellavul),Batticaloa,2018,9,25,9.4,0
Cyclone,4,4003,4003012,Vengalacheddikulam,Vavuniya,2018,9,25,13.4,0
Cyclone,3,3003,3003018,Angunakolapelessa,Hambantota,2018,9,21,14.6,0
Cyclone,7,7001,7001021,Kahatagasdigiliya,Anuradhapura,2018,9,23,13.6,0
Cyclone,4,4003,4003009,Vavuniya(Tamil),Vavuniya,2018,9,23,13.4,0
Cyclone,2,2003,2003006,Hanguranketha,Nuwara Eliya,2018,8,16,11.6,0
Cyclone,2,2003,2003009,Walapane,Nuwara Eliya,2018,8,16,11.6,0
Cyclone,4,4001,4001045,Kareinagar,Jaffna,2018,8,14,16.4,0
Cyclone,4,4001,4001033,Nallur,Jaffna,2018,8,14,16.4,0
Cyclone,2,2001,2001024,Medadumbara,Kandy,2018,8,16,12.7,0
Cyclone,2,2001,2001030,Kandy Four Gravets & Gangawata,Kandy,2018,8,16,12.7,0
Cyclone,2,2001,2001039,Udunuwara,Kandy,2018,8,15,12.7,0
Cyclone,2,2001,2001034,Hatharaliyadda,Kandy,2018,8,15,12.7,0
Cyclone,2,2001,2001042,Doluwa,Kandy,2018,8,16,12.7,0
Cyclone,2,2001,2001033,Harispattuwa,Kandy,2018,8,15,12.7,0
Cyclone,2,2001,2001048,Delthota,Kandy,2018,8,17,12.7,0
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2018,8,19,16.2,0
Cyclone,3,3003,3003030,Beliatta,Hambantota,2018,8,17,16.2,0
Cyclone,3,3003,3003027,Okewela,Hambantota,2018,8,14,16.2,0
Cyclone,3,3001,3001006,Balapitiya,Galle,2018,8,16,14.9,0
Cyclone,3,3001,3001045,Akmeemana,Galle,2018,8,16,14.9,0
Cyclone,3,3001,3001033,Ambalangoda,Galle,2018,8,16,14.9,0
Cyclone,3,3001,3001012,Elpitiya,Galle,2018,8,16,14.9,0
Cyclone,1,1002,1002021,Ja-Ela,Gampaha,2018,8,15,12.7,0
Cyclone,1,1002,1002024,Gampaha,Gampaha,2018,8,15,12.7,0
Cyclone,1,1002,1002015,Minuwangoda,Gampaha,2018,8,15,12.7,0
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2018,8,14,12.1,0
Cyclone,9,9001,9001021,Opanayaka,Ratnapura,2018,8,16,12.1,0
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2018,8,14,12.1,0
Cyclone,9,9001,9001039,Kahawatta,Ratnapura,2018,8,14,12.1,0
Cyclone,9,9001,9001051,Kolonna,Ratnapura,2018,8,14,12.1,0
Cyclone,4,4005,4005006,Kandavalai,Kilinochchi,2018,8,15,16.3,0
Cyclone,1,1003,1003015,Madurawala,Kaluthara,2018,8,15,12.9,0
Cyclone,1,1003,1003009,Horana,Kaluthara,2018,8,15,12.9,0
Cyclone,2,2001,2001006,Poojapitiya,Kandy,2018,8,14,12.7,0
Cyclone,2,2002,2002033,Ukuwela,Matale,2018,10,20,5.1,0
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,17,12.7,0
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,14,12.7,0
Cyclone,4,4001,4001030,Thenmaradchi (Chavakachcheri),Jaffna,2018,8,14,16.4,0
Cyclone,4,4001,4001009,Valikamam South -West (Sandili,Jaffna,2018,8,15,16.4,0
Cyclone,6,6001,6001081,Narammala,Kurunegala,2018,8,14,13.8,0
Cyclone,6,6001,6001045,Panduwasnuwara East,Kurunegala,2018,8,15,13.8,0
Cyclone,6,6001,6001069,Kuliyapitiya East,Kurunegala,2018,8,15,13.8,0
Cyclone,6,6001,6001057,Mallawapitiya,Kurunegala,2018,8,15,13.8,0
Cyclone,6,6002,6002024,Anamaduwa,Puttalam,2018,8,12,16.4,0
Cyclone,6,6002,6002036,Madampe,Puttalam,2018,8,15,16.4,0
Cyclone,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2018,8,14,11.3,0
Cyclone,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2018,8,16,11.3,0
Cyclone,9,9002,9002021,Ruwanwella,Kegalle,2018,8,14,7.2,0
Cyclone,9,9002,9002012,Kegalle,Kegalle,2018,8,14,7.2,0
Cyclone,9,9002,9002030,Dehiovita,Kegalle,2018,8,14,7.2,0
Cyclone,9,9002,9002015,Galigamuwa,Kegalle,2018,8,14,7.2,0
Cyclone,9,9002,9002033,Deraniyagala,Kegalle,2018,8,14,7.2,0
Cyclone,2,2002,2002024,Laggala-Pallegama,Matale,2018,8,14,8.8,0
Cyclone,2,2002,2002015,Yatawatta,Matale,2018,8,14,8.8,0
Cyclone,2,2002,2002003,Galewela,Matale,2018,8,14,8.8,0
Cyclone,2,2002,2002009,Naula,Matale,2018,8,14,8.8,0
Cyclone,2,2002,2002033,Ukuwela,Matale,2018,8,14,8.8,0
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,6,12.7,0
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,15,12.7,0
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2018,8,15,12.7,0
Cyclone,2,2001,2001009,Akurana,Kandy,2018,8,14,12.7,0
Cyclone,2,2001,2001003,Thumpane,Kandy,2018,8,14,12.7,0
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,15,12.7,0
Cyclone,3,3002,3002027,Kamburupitiya,Matara,2018,10,9,11.6,0
Cyclone,1,1001,1001031,Ratmalana,Colombo,2018,8,16,13.2,0
Cyclone,2,2001,2001051,Udapalatha,Kandy,2018,8,15,12.7,0
Cyclone,9,9002,9002012,Kegalle,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002009,Aranayaka,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002018,Warakapola,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002030,Dehiovita,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002024,Bulathkohupitiya,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002015,Galigamuwa,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002033,Deraniyagala,Kegalle,2018,8,14,7.2,1
Cyclone,9,9002,9002027,Yatiyanthota,Kegalle,2018,8,14,7.2,1
Cyclone,2,2002,2002024,Laggala-Pallegama,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002018,Matale,Matale,2018,8,14,8.8,1
Cyclone,4,4001,4001045,Kareinagar,Jaffna,2018,8,14,16.4,1
Cyclone,9,9002,9002021,Ruwanwella,Kegalle,2018,8,14,7.2,1
Cyclone,2,2002,2002012,Pallepola,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002003,Galewela,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002030,Rattota,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002021,Ambanganga Korale,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002009,Naula,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002033,Ukuwela,Matale,2018,8,14,8.8,1
Cyclone,2,2002,2002006,Dambulla,Matale,2018,8,14,8.8,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,6,12.7,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,12,12.7,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,15,12.7,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2018,8,21,12.7,1
Cyclone,2,2002,2002015,Yatawatta,Matale,2018,8,14,8.8,1
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2018,8,15,12.7,1
Cyclone,9,9002,9002006,Mawanella,Kegalle,2018,8,14,7.2,1
Cyclone,5,5001,5001006,Koralai Pattu West (Oddamavadi,Batticaloa,2018,8,15,11.3,1
Cyclone,4,4001,4001018,Valikamam East (Kopay),Jaffna,2018,8,14,16.4,1
Cyclone,4,4001,4001036,Jaffna,Jaffna,2018,8,14,16.4,1
Cyclone,4,4001,4001030,Thenmaradchi (Chavakachcheri),Jaffna,2018,8,14,16.4,1
Cyclone,4,4001,4001024,Vadamaradchi East (Maruthnkern,Jaffna,2018,8,15,16.4,1
Cyclone,4,4001,4001012,Valikamam North(Tellipallai),Jaffna,2018,8,14,16.4,1
Cyclone,4,4001,4001033,Nallur,Jaffna,2018,8,14,16.4,1
Cyclone,4,4001,4001006,Valikamam West (Chankanai),Jaffna,2018,8,15,16.4,1
Cyclone,4,4001,4001009,Valikamam South -West (Sandili,Jaffna,2018,8,15,16.4,1
Cyclone,6,6001,6001084,Alawwa,Kurunegala,2018,8,14,13.8,1
Cyclone,6,6001,6001066,Weerambugedara,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6001,6001051,Maspotha,Kurunegala,2018,8,15,13.8,1
Cyclone,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2018,8,16,11.3,1
Cyclone,6,6001,6001081,Narammala,Kurunegala,2018,8,14,13.8,1
Cyclone,6,6001,6001045,Panduwasnuwara East,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6001,6001069,Kuliyapitiya East,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6001,6001088,Paduwasnuwara West,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6001,6001072,Kuliyapitiya West,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6001,6001057,Mallawapitiya,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6001,6001060,Mawathagama,Kurunegala,2018,8,15,13.8,1
Cyclone,6,6002,6002024,Anamaduwa,Puttalam,2018,8,12,16.4,1
Cyclone,6,6002,6002009,Karuwalagaswewa,Puttalam,2018,8,15,16.4,1
Cyclone,6,6002,6002036,Madampe,Puttalam,2018,8,15,16.4,1
Cyclone,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2018,8,14,11.3,1
Cyclone,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2018,8,15,11.3,1
Cyclone,6,6001,6001054,Kurunegala,Kurunegala,2018,8,15,13.8,1
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2018,8,17,12.7,1
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001009,Akurana,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001021,Minipe,Kandy,2018,11,11,6.3,0
Cyclone,4,4002,4002003,Mannar Town,Mannar,2018,11,16,13.0,0
Cyclone,4,4001,4001024,Vadamaradchi East (Maruthnkern,Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001027,Vadamaradchi North (Point Pedr,Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001021,Vadamaradchi South-West (Karav,Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001030,Thenmaradchi (Chavakachcheri),Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001015,Valikamam South (Uduvil),Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001009,Valikamam South -West (Sandili,Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001006,Valikamam West (Chankanai),Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001033,Nallur,Jaffna,2018,11,26,12.0,0
Cyclone,4,4001,4001036,Jaffna,Jaffna,2018,11,16,12.0,0
Cyclone,4,4001,4001003,Island North(Kayts),Jaffna,2018,11,26,12.0,0
Cyclone,4,4001,4001039,Island South (Velanai),Jaffna,2018,11,16,12.0,0
Cyclone,4,4003,4003009,Vavuniya(Tamil),Vavuniya,2018,11,7,8.4,0
Cyclone,2,2003,2003009,Walapane,Nuwara Eliya,2018,11,7,5.7,0
Cyclone,1,1003,1003036,Palindanuwara,Kaluthara,2018,11,4,7.9,0
Cyclone,1,1003,1003039,Walallavita,Kaluthara,2018,11,4,7.9,0
Cyclone,4,4001,4001018,Valikamam East (Kopay),Jaffna,2018,11,8,12.0,0
Cyclone,2,2001,2001003,Thumpane,Kandy,2018,11,7,6.3,0
Cyclone,2,2001,2001009,Akurana,Kandy,2018,11,8,6.3,0
Cyclone,3,3003,3003030,Beliatta,Hambantota,2018,10,18,10.4,0
Cyclone,2,2001,2001024,Medadumbara,Kandy,2018,8,14,12.7,1
Cyclone,2,2001,2001024,Medadumbara,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001024,Medadumbara,Kandy,2018,8,10,12.7,1
Cyclone,2,2001,2001045,Pathahewaheta,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001009,Akurana,Kandy,2018,8,14,12.7,1
Cyclone,1,1001,1001018,Padukka,Colombo,2018,11,25,8.7,0
Cyclone,1,1001,1001012,Homagama,Colombo,2018,11,25,8.7,0
Cyclone,1,1002,1002024,Gampaha,Gampaha,2018,11,25,8.2,0
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2018,8,14,12.7,1
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2018,8,15,12.7,1
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2018,8,16,12.7,1
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2018,8,17,12.7,1
Cyclone,2,2001,2001003,Thumpane,Kandy,2018,8,14,12.7,1
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,14,12.7,1
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,15,12.7,1
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,17,12.7,1
Cyclone,2,2001,2001015,Panvila,Kandy,2018,8,18,12.7,1
Cyclone,3,3003,3003030,Beliatta,Hambantota,2018,11,29,7.3,0
Cyclone,2,2003,2003009,Walapane,Nuwara Eliya,2018,8,16,11.6,1
Cyclone,2,2003,2003006,Hanguranketha,Nuwara Eliya,2018,8,16,11.6,1
Cyclone,2,2001,2001006,Poojapitiya,Kandy,2018,8,14,12.7,1
Cyclone,9,9002,9002027,Yatiyanthota,Kegalle,2018,8,12,7.2,1
Cyclone,4,4001,4001042,Delft,Jaffna,2018,12,16,14.2,0
Cyclone,4,4002,4002012,Nanadhan,Mannar,2018,12,21,15.9,0
Cyclone,9,9002,9002012,Kegalle,Kegalle,2018,8,12,7.2,1
Cyclone,1,1002,1002006,Katana,Gampaha,2018,12,24,9.8,0
Cyclone,1,1002,1002027,Attanagalla,Gampaha,2018,12,25,9.8,0
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2018,12,22,7.6,0
Cyclone,1,1002,1002012,Mirigama,Gampaha,2018,12,23,9.8,0
Cyclone,9,9002,9002012,Kegalle,Kegalle,2018,12,26,4.2,0
Cyclone,9,9002,9002021,Ruwanwella,Kegalle,2018,12,24,4.2,0
Cyclone,6,6001,6001081,Narammala,Kurunegala,2018,12,22,9.3,0
Cyclone,1,1002,1002003,Negombo,Gampaha,2018,12,24,9.8,0
Cyclone,2,2001,2001021,Minipe,Kandy,2019,12,10,7.6,1
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2019,12,18,7.6,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2019,12,7,7.6,1
Cyclone,2,2001,2001054,Ganga Ihala Korale,Kandy,2019,12,6,7.6,1
Cyclone,2,2001,2001021,Minipe,Kandy,2019,12,3,7.6,1
Cyclone,9,9002,9002015,Galigamuwa,Kegalle,2019,11,18,3.3,1
Cyclone,2,2001,2001027,Kundasale,Kandy,2019,12,6,7.6,1
Cyclone,2,2001,2001018,Udadumbara,Kandy,2019,11,26,6.3,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2019,11,28,6.3,1
Cyclone,5,5002,5002034,Eragama,Ampara,2019,12,22,9.1,1
Cyclone,5,5002,5002025,Sayinthamarathu,Ampara,2019,12,20,9.1,1
Cyclone,8,8001,8001006,Rideemaliyadda,Badulla,2019,12,3,7.1,1
Cyclone,5,5001,5001003,Koralai Pattu North(Vakarai),Batticaloa,2019,12,10,11.0,1
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2019,12,1,8.9,1
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2019,12,3,8.9,1
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2019,12,5,8.9,1
Cyclone,3,3003,3003021,Weeraketiya,Hambantota,2019,12,9,8.9,1
Cyclone,2,2001,2001057,Pasbage Korale,Kandy,2019,12,20,7.6,1
Cyclone,2,2001,2001021,Minipe,Kandy,2019,12,20,7.6,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2019,12,14,7.6,1
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2019,12,17,7.6,1
Cyclone,9,9002,9002012,Kegalle,Kegalle,2019,12,1,4.2,1
Cyclone,2,2001,2001051,Udapalatha,Kandy,2019,11,26,6.3,1
Cyclone,9,9002,9002006,Mawanella,Kegalle,2019,12,19,4.2,1
Cyclone,2,2001,2001012,Pathadumbara,Kandy,2019,11,26,6.3,1
Cyclone,3,3003,3003024,Katuwana,Hambantota,2019,11,22,7.3,1
Cyclone,9,9002,9002030,Dehiovita,Kegalle,2019,11,18,3.3,1
Cyclone,8,8002,8002018,Badalkumbura,Monaragala,2019,11,21,6.1,1
Cyclone,3,3001,3001027,Baddegama,Galle,2019,11,19,8.5,1
Cyclone,2,2002,2002021,Ambanganga Korale,Matale,2019,11,16,3.8,1
Cyclone,8,8002,8002018,Badalkumbura,Monaragala,2019,11,15,6.1,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2019,11,10,6.1,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2019,11,15,6.1,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2019,11,15,6.1,1
Cyclone,8,8002,8002021,Wellawaya,Monaragala,2019,11,15,6.1,1
