Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Cyclone
135572,STRONG WIND,lka001,lka001001,lka001001009,Kaduwela,Colombo,2011-08-06,2011,8,1
135569,STRONG WIND,lka008,lka008002,lka008002006,"Mahanda Oya,Nellawa,Beddegama",Monaragala,2011-08-09,2011,8,1
42715,STRONG WIND,lka001,lka001001,lka001001009,Kaduwela,Colombo,2011-08-15,2011,8,0
135595,STRONG WIND,lka001,lka001003,lka001003018,Uduwara North-West,Kaluthara,2011-09-03,2011,9,1
42725,STRONG WIND,lka004,lka004002,lka004002009,Madhu,Mannar,2011-09-05,2011,9,0
42722,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2011-09-06,2011,9,0
135570,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2011-09-07,2011,9,1
135569,STRONG WIND,lka008,lka008002,lka008002006,Madulla,Monaragala,2011-09-08,2011,9,1
136804,STRONG WIND,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2011-09-12,2011,9,1
42717,STRONG WIND,lka001,lka001003,lka001003018,Uduwara North-West,Kaluthara,2011-09-13,2011,9,0
135568,STRONG WIND,lka001,lka001002,lka001002039,Biyagama,Gampaha,2011-09-15,2011,9,1
135568,STRONG WIND,lka001,lka001002,lka001002039,Biyagama South,Gampaha,2011-09-15,2011,9,1
42719,STRONG WIND,lka008,lka008002,lka008002006,Madulla,Monaragala,2011-09-19,2011,9,0
42721,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2011-09-21,2011,9,0
42723,STRONG WIND,lka008,lka008002,lka008002024,Gaminipura GN,Monaragala,2011-09-24,2011,9,0
135567,STRONG WIND,lka008,lka008002,lka008002024,"Udu Arawa GN, Okkampitiya GN, Minipuragama GN",Monaragala,2011-09-26,2011,9,1
135567,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2011-09-26,2011,9,1
42720,STRONG WIND,lka001,lka001002,lka001002039,Biyagama,Gampaha,2011-09-27,2011,9,0
135566,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2011-09-28,2011,9,1
135566,STRONG WIND,lka008,lka008002,lka008002024,Gaminipura GN,Monaragala,2011-09-28,2011,9,1
42718,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2011-09-29,2011,9,0
42724,STRONG WIND,lka004,lka004002,lka004002009,Weliwetiya GN,Mannar,2011-09-29,2011,9,0
135565,STRONG WIND,lka004,lka004002,lka004002009,Weliwetiya GN,Mannar,2011-09-30,2011,9,1
135565,STRONG WIND,lka004,lka004002,lka004002009,Madhu,Mannar,2011-09-30,2011,9,1
136806,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2011-10-03,2011,10,1
135553,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2011-10-03,2011,10,1
135552,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2011-10-03,2011,10,1
135556,STRONG WIND,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2011-10-05,2011,10,1
135564,STRONG WIND,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2011-10-05,2011,10,1
42736,STRONG WIND,lka006,lka006002,lka006002018,Periyamadu,Puttalam,2011-10-10,2011,10,0
135563,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2011-10-11,2011,10,1
42734,STRONG WIND,lka009,lka009001,lka009001048,uduwalawa GN,Ratnapura,2011-10-13,2011,10,0
135562,STRONG WIND,lka006,lka006002,lka006002030,Karuppane GN,Puttalam,2011-10-15,2011,10,1
135562,STRONG WIND,lka006,lka006002,lka006002030,Arachchikattuwa,Puttalam,2011-10-15,2011,10,1
42730,STRONG WIND,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2011-10-16,2011,10,0
42727,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2011-10-16,2011,10,0
135497,COASTLINE,lka003,lka003003,lka003003009,,Hmabantota,2011-10-17,2011,10,1
135497,COASTLINE,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2011-10-17,2011,10,1
42729,STRONG WIND,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2011-10-18,2011,10,0
135561,STRONG WIND,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2011-10-22,2011,10,1
135560,STRONG WIND,lka008,lka008002,lka008002033,Sevanagala,Monaragala,2011-10-22,2011,10,1
135560,STRONG WIND,lka008,lka008002,lka008002033,Muthuminigama GN / Katupila GN,Monaragala,2011-10-22,2011,10,1
135561,STRONG WIND,lka009,lka009001,lka009001048,uduwalawa GN,Ratnapura,2011-10-22,2011,10,1
42732,COASTLINE,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2011-10-23,2011,10,0
42738,STRONG WIND,lka001,lka001002,lka001002024,Ihalagama GN/Madagama GN/Horagolla GN,Gampaha,2011-10-23,2011,10,0
135559,STRONG WIND,lka006,lka006002,lka006002018,Periyamadu,Puttalam,2011-10-24,2011,10,1
135559,STRONG WIND,lka006,lka006002,lka006002018,Mundalama,Puttalam,2011-10-24,2011,10,1
42737,STRONG WIND,lka006,lka006002,lka006002018,Mundalama,Puttalam,2011-10-25,2011,10,0
42726,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2011-10-27,2011,10,0
42731,STRONG WIND,lka006,lka006002,lka006002030,Karuppane GN,Puttalam,2011-10-27,2011,10,0
42733,STRONG WIND,lka008,lka008002,lka008002033,Muthuminigama GN / Katupila GN,Monaragala,2011-10-28,2011,10,0
135558,STRONG WIND,lka001,lka001002,lka001002024,Gampaha,Gampaha,2011-10-29,2011,10,1
135558,STRONG WIND,lka001,lka001002,lka001002024,Ihalagama GN/Madagama GN/Horagolla GN,Gampaha,2011-10-29,2011,10,1
42735,STRONG WIND,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2011-10-30,2011,10,0
42728,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2011-10-31,2011,10,0
42769,STRONG WIND,lka003,lka003001,lka003001015,,Galle,2011-11-01,2011,11,0
42782,STRONG WIND,lka003,lka003001,lka003001003,,Galle,2011-11-01,2011,11,0
42753,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2011-11-01,2011,11,0
42792,STRONG WIND,lka003,lka003003,lka003003012,,Hmabantota,2011-11-01,2011,11,0
42779,STRONG WIND,lka003,lka003001,lka003001039,,Galle,2011-11-02,2011,11,0
42772,STRONG WIND,lka003,lka003001,lka003001036,,Galle,2011-11-02,2011,11,0
42754,STRONG WIND,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2011-11-03,2011,11,0
42790,STRONG WIND,lka003,lka003002,lka003002045,,Matara,2011-11-03,2011,11,0
42762,STRONG WIND,lka003,lka003002,lka003002039,Weligama,Matara,2011-11-03,2011,11,0
42785,STRONG WIND,lka003,lka003002,lka003002039,,Matara,2011-11-04,2011,11,0
42760,STRONG WIND,lka003,lka003002,lka003002036,Thihagoda,Matara,2011-11-04,2011,11,0
42761,STRONG WIND,lka003,lka003001,lka003001027,Baddegama,Galle,2011-11-04,2011,11,0
42757,STRONG WIND,lka003,lka003001,lka003001051,Imaduwa,Galle,2011-11-04,2011,11,0
42793,STRONG WIND,lka003,lka003003,lka003003033,,Hmabantota,2011-11-05,2011,11,0
42741,STRONG WIND,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2011-11-05,2011,11,0
42784,STRONG WIND,lka003,lka003002,lka003002036,,Matara,2011-11-05,2011,11,0
42776,STRONG WIND,lka003,lka003001,lka003001054,Habaraduwa,Galle,2011-11-06,2011,11,0
42752,STRONG WIND,lka003,lka003001,lka003001009,Karandeniya,Galle,2011-11-06,2011,11,0
135555,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2011-11-07,2011,11,1
135554,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2011-11-07,2011,11,1
42767,STRONG WIND,lka003,lka003001,lka003001024,,Galle,2011-11-08,2011,11,0
42766,STRONG WIND,lka003,lka003001,lka003001042,,Galle,2011-11-08,2011,11,0
42794,STRONG WIND,lka003,lka003001,lka003001030,,Galle,2011-11-08,2011,11,0
42773,STRONG WIND,lka003,lka003001,lka003001012,Elpitiya,Galle,2011-11-09,2011,11,0
135563,STRONG WIND,lka005,lka005002,lka005002042,"Elhena GN, Buwangala ,THimbirigolla GN",Ampara,2011-11-10,2011,11,1
42758,STRONG WIND,lka003,lka003002,lka003002015,Athuraliya,Matara,2011-11-11,2011,11,0
42768,STRONG WIND,lka003,lka003001,lka003001051,,Galle,2011-11-12,2011,11,0
42765,STRONG WIND,lka003,lka003002,lka003002027,,Matara,2011-11-12,2011,11,0
42774,STRONG WIND,lka003,lka003001,lka003001003,Benthota,Galle,2011-11-13,2011,11,0
42746,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2011-11-14,2011,11,0
42778,STRONG WIND,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2011-11-14,2011,11,0
42791,STRONG WIND,lka003,lka003003,lka003003030,,Hmabantota,2011-11-15,2011,11,0
42763,STRONG WIND,lka003,lka003002,lka003002009,Pasgoda,Matara,2011-11-15,2011,11,0
42748,STRONG WIND,lka001,lka001001,lka001001012,,Colombo,2011-11-15,2011,11,0
42751,STRONG WIND,lka003,lka003002,lka003002045,Devinuwara,Matara,2011-11-15,2011,11,0
42786,STRONG WIND,lka003,lka003002,lka003002009,,Matara,2011-11-16,2011,11,0
42743,STRONG WIND,lka003,lka003002,lka003002048,Dickwella,Matara,2011-11-16,2011,11,0
42796,STRONG WIND,lka001,lka001001,lka001001012,Homagama,Colombo,2011-11-16,2011,11,0
42742,STRONG WIND,lka003,lka003002,lka003002042,MATHARA,Matara,2011-11-16,2011,11,0
42777,STRONG WIND,lka003,lka003001,lka003001036,Hikkaduwa,Galle,2011-11-19,2011,11,0
42759,STRONG WIND,lka003,lka003001,lka003001048,Yakkalamulla,Galle,2011-11-19,2011,11,0
135453,STRONG WIND,lka003,lka003002,lka003002042,MATHARA,Matara,2011-11-20,2011,11,1
135453,STRONG WIND,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2011-11-20,2011,11,1
42745,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2011-11-21,2011,11,0
42764,STRONG WIND,lka001,lka001003,lka001003003,Panadura,Kaluthara,2011-11-21,2011,11,0
42797,STRONG WIND,lka001,lka001003,lka001003030,Mathugama,Kaluthara,2011-11-22,2011,11,0
42749,STRONG WIND,lka003,lka003002,lka003002018,Akuressa,Matara,2011-11-22,2011,11,0
42744,STRONG WIND,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2011-11-23,2011,11,0
42789,STRONG WIND,lka003,lka003002,lka003002030,,Matara,2011-11-23,2011,11,0
42756,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2011-11-23,2011,11,0
42739,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2011-11-24,2011,11,0
42795,STRONG WIND,lka003,lka003001,lka003001045,,Galle,2011-11-24,2011,11,0
42783,STRONG WIND,lka003,lka003002,lka003002003,,Matara,2011-11-24,2011,11,0
42788,STRONG WIND,lka003,lka003002,lka003002012,,Matara,2011-11-24,2011,11,0
42750,STRONG WIND,lka001,lka001003,lka001003003,,Kaluthara,2011-11-24,2011,11,0
135675,STRONG WIND,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2011-11-25,2011,11,1
135676,STRONG WIND,lka003,lka003001,lka003001036,Hikkaduwa,Galle,2011-11-25,2011,11,1
135677,STRONG WIND,lka003,lka003001,lka003001054,Habaraduwa,Galle,2011-11-25,2011,11,1
135686,STRONG WIND,lka003,lka003001,lka003001045,Akmeemana,Galle,2011-11-25,2011,11,1
135687,STRONG WIND,lka003,lka003001,lka003001003,Benthota,Galle,2011-11-25,2011,11,1
135675,STRONG WIND,lka003,lka003001,lka003001039,,Galle,2011-11-25,2011,11,1
135684,STRONG WIND,lka003,lka003001,lka003001027,,Galle,2011-11-25,2011,11,1
135688,STRONG WIND,lka003,lka003001,lka003001030,Welivitiya-Divithura,Galle,2011-11-25,2011,11,1
135676,STRONG WIND,lka003,lka003001,lka003001036,,Galle,2011-11-25,2011,11,1
135708,STRONG WIND,lka003,lka003002,lka003002021,,Matara,2011-11-25,2011,11,1
135677,STRONG WIND,lka003,lka003001,lka003001054,,Galle,2011-11-25,2011,11,1
135678,STRONG WIND,lka003,lka003001,lka003001012,,Galle,2011-11-25,2011,11,1
135679,STRONG WIND,lka003,lka003001,lka003001015,,Galle,2011-11-25,2011,11,1
135678,STRONG WIND,lka003,lka003001,lka003001012,Elpitiya,Galle,2011-11-25,2011,11,1
135685,STRONG WIND,lka003,lka003001,lka003001009,,Galle,2011-11-25,2011,11,1
135701,STRONG WIND,lka003,lka003002,lka003002009,,Matara,2011-11-25,2011,11,1
135705,STRONG WIND,lka003,lka003002,lka003002003,,Matara,2011-11-25,2011,11,1
135688,STRONG WIND,lka003,lka003001,lka003001030,,Galle,2011-11-25,2011,11,1
135689,STRONG WIND,lka003,lka003001,lka003001057,,Galle,2011-11-25,2011,11,1
135690,STRONG WIND,lka003,lka003003,lka003003033,,Hmabantota,2011-11-25,2011,11,1
135691,STRONG WIND,lka003,lka003003,lka003003012,,Hmabantota,2011-11-25,2011,11,1
135692,STRONG WIND,lka003,lka003003,lka003003030,,Hmabantota,2011-11-25,2011,11,1
135694,STRONG WIND,lka003,lka003002,lka003002045,,Matara,2011-11-25,2011,11,1
135687,STRONG WIND,lka003,lka003001,lka003001003,,Galle,2011-11-25,2011,11,1
135695,STRONG WIND,lka003,lka003002,lka003002048,,Matara,2011-11-25,2011,11,1
135698,STRONG WIND,lka003,lka003002,lka003002012,,Matara,2011-11-25,2011,11,1
135699,STRONG WIND,lka003,lka003002,lka003002018,,Matara,2011-11-25,2011,11,1
135700,STRONG WIND,lka003,lka003002,lka003002015,,Matara,2011-11-25,2011,11,1
135680,STRONG WIND,lka003,lka003001,lka003001051,,Galle,2011-11-25,2011,11,1
135702,STRONG WIND,lka003,lka003002,lka003002039,,Matara,2011-11-25,2011,11,1
135703,STRONG WIND,lka003,lka003002,lka003002036,,Matara,2011-11-25,2011,11,1
135697,STRONG WIND,lka003,lka003002,lka003002030,,Matara,2011-11-25,2011,11,1
135681,STRONG WIND,lka003,lka003001,lka003001024,,Galle,2011-11-25,2011,11,1
135732,STRONG WIND,lka001,lka001003,lka001003003,Panadura,Kaluthara,2011-11-25,2011,11,1
135683,STRONG WIND,lka003,lka003001,lka003001042,,Galle,2011-11-25,2011,11,1
135685,STRONG WIND,lka003,lka003001,lka003001009,Karandeniya,Galle,2011-11-25,2011,11,1
135694,STRONG WIND,lka003,lka003002,lka003002045,Devinuwara,Matara,2011-11-25,2011,11,1
135732,STRONG WIND,lka001,lka001003,lka001003003,,Kaluthara,2011-11-25,2011,11,1
135699,STRONG WIND,lka003,lka003002,lka003002018,Akuressa,Matara,2011-11-25,2011,11,1
135698,STRONG WIND,lka003,lka003002,lka003002012,Mulatiyana,Matara,2011-11-25,2011,11,1
135733,STRONG WIND,lka001,lka001001,lka001001012,,Colombo,2011-11-25,2011,11,1
135725,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2011-11-25,2011,11,1
135689,STRONG WIND,lka003,lka003001,lka003001057,Goonapeenuwala,Galle,2011-11-25,2011,11,1
135690,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2011-11-25,2011,11,1
135691,STRONG WIND,lka003,lka003003,lka003003012,Hambantota,Hmabantota,2011-11-25,2011,11,1
135692,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2011-11-25,2011,11,1
135696,STRONG WIND,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2011-11-25,2011,11,1
135695,STRONG WIND,lka003,lka003002,lka003002048,Dickwella,Matara,2011-11-25,2011,11,1
135686,STRONG WIND,lka003,lka003001,lka003001045,,Galle,2011-11-25,2011,11,1
135697,STRONG WIND,lka003,lka003002,lka003002030,Hakmana,Matara,2011-11-25,2011,11,1
135682,STRONG WIND,lka003,lka003001,lka003001048,,Galle,2011-11-25,2011,11,1
135725,STRONG WIND,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2011-11-25,2011,11,1
135708,STRONG WIND,lka003,lka003002,lka003002021,Welipitiya,Matara,2011-11-25,2011,11,1
135706,STRONG WIND,lka003,lka003002,lka003002006,,Matara,2011-11-25,2011,11,1
135709,STRONG WIND,lka003,lka003002,lka003002027,,Matara,2011-11-25,2011,11,1
135683,STRONG WIND,lka003,lka003001,lka003001042,Bope-Poddala,Galle,2011-11-25,2011,11,1
135701,STRONG WIND,lka003,lka003002,lka003002009,Pasgoda,Matara,2011-11-25,2011,11,1
135702,STRONG WIND,lka003,lka003002,lka003002039,Weligama,Matara,2011-11-25,2011,11,1
135684,STRONG WIND,lka003,lka003001,lka003001027,Baddegama,Galle,2011-11-25,2011,11,1
135709,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2011-11-25,2011,11,1
135703,STRONG WIND,lka003,lka003002,lka003002036,Thihagoda,Matara,2011-11-25,2011,11,1
135706,STRONG WIND,lka003,lka003002,lka003002006,Kotapola,Matara,2011-11-25,2011,11,1
135682,STRONG WIND,lka003,lka003001,lka003001048,Yakkalamulla,Galle,2011-11-25,2011,11,1
135700,STRONG WIND,lka003,lka003002,lka003002015,Athuraliya,Matara,2011-11-25,2011,11,1
135681,STRONG WIND,lka003,lka003001,lka003001024,Nagoda,Galle,2011-11-25,2011,11,1
135680,STRONG WIND,lka003,lka003001,lka003001051,Imaduwa,Galle,2011-11-25,2011,11,1
135679,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2011-11-25,2011,11,1
135705,STRONG WIND,lka003,lka003002,lka003002003,Pitabeddara,Matara,2011-11-25,2011,11,1
135733,STRONG WIND,lka001,lka001001,lka001001012,Homagama,Colombo,2011-11-25,2011,11,1
135696,STRONG WIND,lka003,lka003002,lka003002042,,Matara,2011-11-25,2011,11,1
135557,STRONG WIND,lka001,lka001003,lka001003030,Mathugama,Kaluthara,2011-11-26,2011,11,1
135557,STRONG WIND,lka001,lka001003,lka001003030,,Kaluthara,2011-11-26,2011,11,1
42798,STRONG WIND,lka001,lka001003,lka001003030,,Kaluthara,2011-11-27,2011,11,0
42747,STRONG WIND,lka003,lka003002,lka003002030,Hakmana,Matara,2011-11-27,2011,11,0
42755,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2011-11-27,2011,11,0
42740,STRONG WIND,lka005,lka005002,lka005002042,"Elhena GN, Buwangala ,THimbirigolla GN",Ampara,2011-11-28,2011,11,0
42781,STRONG WIND,lka003,lka003001,lka003001009,,Galle,2011-11-28,2011,11,0
42780,STRONG WIND,lka003,lka003002,lka003002021,,Matara,2011-11-29,2011,11,0
42770,STRONG WIND,lka003,lka003001,lka003001012,,Galle,2011-11-29,2011,11,0
42771,STRONG WIND,lka003,lka003001,lka003001054,,Galle,2011-11-29,2011,11,0
42787,STRONG WIND,lka003,lka003002,lka003002015,,Matara,2011-11-29,2011,11,0
42775,STRONG WIND,lka003,lka003001,lka003001045,Akmeemana,Galle,2011-11-29,2011,11,0
135590,TORNADO,lka002,lka002002,lka002002009,"Pilihudugolla GN, Wambatuyaya",Matale,2011-12-04,2011,12,1
136804,STRONG WIND,lka005,lka005001,lka005001021,,Batticaloa,2011-12-09,2011,12,1
136816,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2011-12-22,2011,12,1
136816,STRONG WIND,lka001,lka001001,lka001001031,,Colombo,2011-12-22,2011,12,1
42799,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2011-12-30,2011,12,0
42800,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-01-02,2012,1,0
135857,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-01-07,2012,1,1
135765,TORNADO,lka007,lka007002,lka007002003,PALIGAMA,Polannaruwa,2012-02-04,2012,2,1
135859,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-02-07,2012,2,1
135858,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-02-07,2012,2,1
42804,STORM,lka001,lka001003,lka001003009,Horana,Kaluthara,2012-02-11,2012,2,0
42803,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-02-16,2012,2,0
42801,TORNADO,lka007,lka007002,lka007002003,PALIGAMA,Polannaruwa,2012-02-22,2012,2,0
42802,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-02-25,2012,2,0
135751,STORM,lka001,lka001003,lka001003009,Horana,Kaluthara,2012-02-28,2012,2,1
135751,STORM,lka001,lka001003,lka001003009,,Kaluthara,2012-02-28,2012,2,1
42805,STORM,lka001,lka001003,lka001003009,,Kaluthara,2012-02-29,2012,2,0
42807,STRONG WIND,lka007,lka007001,lka007001030,Mihinthale,Anuradhapura,2012-03-04,2012,3,0
135862,STRONG WIND,lka002,lka002003,lka002003012,"Magoda,Sandathenna",Nuwara Eliya,2012-03-07,2012,3,1
135860,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-03-07,2012,3,1
42810,STRONG WIND,lka004,lka004003,lka004003012,Vengalacheddikulam,Vavuniya,2012-03-10,2012,3,0
42809,STRONG WIND,lka004,lka004003,lka004003012,MANIKFARM  CAMP,Vavuniya,2012-03-13,2012,3,0
42806,STRONG WIND,lka002,lka002003,lka002003012,"Magoda,Sandathenna",Nuwara Eliya,2012-03-21,2012,3,0
42808,STRONG WIND,lka007,lka007001,lka007001030,KANCHIKULAM,Anuradhapura,2012-03-26,2012,3,0
135762,STRONG WIND,lka007,lka007001,lka007001030,Mihinthale,Anuradhapura,2012-03-30,2012,3,1
135762,STRONG WIND,lka007,lka007001,lka007001030,KANCHIKULAM,Anuradhapura,2012-03-30,2012,3,1
135763,STRONG WIND,lka004,lka004003,lka004003012,Vengalacheddikulam,Vavuniya,2012-03-31,2012,3,1
135763,STRONG WIND,lka004,lka004003,lka004003012,MANIKFARM  CAMP,Vavuniya,2012-03-31,2012,3,1
135765,TORNADO,lka007,lka007002,lka007002003,Hingurakgoda,Polannaruwa,2012-04-02,2012,4,1
42815,STRONG WIND,lka003,lka003001,lka003001015,URAGAHE,Galle,2012-04-04,2012,4,0
42811,TORNADO,lka007,lka007002,lka007002003,Hingurakgoda,Polannaruwa,2012-04-04,2012,4,0
135861,STRONG WIND,lka002,lka002003,lka002003015,,Nuwara Eliya,2012-04-07,2012,4,1
42813,STORM,lka002,lka002003,lka002003015,POLPITOYE,Nuwara Eliya,2012-04-12,2012,4,0
135771,STORM,lka002,lka002003,lka002003015,POLPITOYE,Nuwara Eliya,2012-04-15,2012,4,1
135771,STORM,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2012-04-15,2012,4,1
135781,STRONG WIND,lka003,lka003001,lka003001015,URAGAHE,Galle,2012-04-19,2012,4,1
135781,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2012-04-19,2012,4,1
135782,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2012-04-20,2012,4,1
135782,STRONG WIND,lka003,lka003003,lka003003033,KAHADAWE,Hmabantota,2012-04-20,2012,4,1
42814,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2012-04-23,2012,4,0
42812,STORM,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2012-04-28,2012,4,0
42818,STRONG WIND,lka008,lka008002,lka008002009,Medagama,Monaragala,2012-05-05,2012,5,0
42820,STRONG WIND,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2012-05-06,2012,5,0
135792,STRONG WIND,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2012-05-07,2012,5,1
135791,STRONG WIND,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2012-05-07,2012,5,1
135796,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2012-05-07,2012,5,1
135800,STRONG WIND,lka005,lka005001,lka005001039,Koralai Pattu South (Kiran),Batticaloa,2012-05-07,2012,5,1
135793,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2012-05-07,2012,5,1
135798,STRONG WIND,lka008,lka008002,lka008002009,Medagama,Monaragala,2012-05-07,2012,5,1
135795,STRONG WIND,lka005,lka005001,,,Batticaloa,2012-05-08,2012,5,1
135794,STRONG WIND,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2012-05-08,2012,5,1
42822,STRONG WIND,lka005,lka005001,,,Batticaloa,2012-05-09,2012,5,0
42823,STRONG WIND,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2012-05-10,2012,5,0
42817,STRONG WIND,lka005,lka005001,lka005001039,Koralai Pattu South (Kiran),Batticaloa,2012-05-10,2012,5,0
135801,HAILSTORM,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2012-05-15,2012,5,1
135801,HAILSTORM,lka009,lka009001,lka009001012,THIRIWANAKATTI,Ratnapura,2012-05-15,2012,5,1
42821,STRONG WIND,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2012-05-16,2012,5,0
42816,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2012-05-24,2012,5,0
42824,HAILSTORM,lka009,lka009001,lka009001012,THIRIWANAKATTI,Ratnapura,2012-05-25,2012,5,0
42819,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2012-05-31,2012,5,0
42838,STRONG WIND,lka001,lka001002,lka001002012,,Gampaha,2012-06-01,2012,6,0
42839,STRONG WIND,lka001,lka001001,lka001001031,"Rathmalana west, wedikanda",Colombo,2012-06-04,2012,6,0
