Disaster,Location,District,Month,Day,Rainfall(mm),Flood
Flood,Mallawapitiya,Kurunegala,11,1,10.9,0
Flood,Mawathagama,Kurunegala,1,16,2.0,0
Flood,Kattimahana,Kurunegala,10,24,11.58,1
Flood,Wariyapola,Kurunegala,11,26,10.9,0
Flood,Polpithigama,Kurunegala,11,29,10.9,0
Flood,Kobeigane,Kurunegala,10,27,11.58,0
Flood,Kobeigane,Kurunegala,11,24,10.9,0
Flood,Kobeigane,Kurunegala,10,11,11.58,0
Flood,Kobeigane,Kurunegala,10,13,11.58,0
Flood,Kobeigane,Kurunegala,10,18,11.58,0
Flood,Hettipola,Kurunegala,1,11,2.0,0
Flood,Kobeigane,Kurunegala,11,5,10.9,0
Flood,Kobeigane,Kurunegala,11,28,10.9,0
Flood,Kobeigane,Kurunegala,11,3,10.9,0
Flood,Maspotha,Kurunegala,11,22,10.9,0
Flood,Giribawa,Kurunegala,11,21,10.9,0
Flood,Kobeigane,Kurunegala,11,29,10.9,0
Flood,Kobeigane,Kurunegala,11,26,10.9,0
Flood,Kobeigane,Kurunegala,11,23,10.9,0
Flood,Ehetuwewa,Kurunegala,11,9,10.9,0
Flood,Ehetuwewa,Kurunegala,11,30,10.9,0
Flood,Ehetuwewa,Kurunegala,11,12,10.9,0
Flood,Ehetuwewa,Kurunegala,10,29,11.58,0
Flood,Giribawa,Kurunegala,11,8,10.9,0
Flood,Ehetuwewa,Kurunegala,11,28,10.9,0
Flood,Kobeigane,Kurunegala,12,22,4.48,0
Flood,Kanubichchiya,Kurunegala,10,24,11.58,1
Flood,Palugamuwa,Kurunegala,10,24,11.58,1
Flood,Pahala Galapitiyagama,Kurunegala,12,21,4.48,0
Flood,Kanuketiya,Kurunegala,10,25,11.58,0
Flood,Divullewa,Kurunegala,11,12,10.9,0
Flood,Serasumgala,Kurunegala,5,4,6.26,0
Flood,Maha Embogama,Kurunegala,11,7,10.9,0
Flood,Hunugallewa,Kurunegala,11,10,10.9,0
Flood,Kosdeniya,Kurunegala,11,20,10.9,0
Flood,Walpaluwa,Kurunegala,11,17,10.9,0
Flood,Habarawa,Kurunegala,4,15,8.73,0
Flood,Ambakadawara,Kurunegala,4,8,8.73,0
Flood,Nammuwawa,Kurunegala,10,16,11.58,0
Flood,Kahagolla,Kurunegala,4,1,8.73,0
Flood,Nabirittankadawara,Kurunegala,11,17,10.9,0
Flood,Kurundupotha,Kurunegala,3,9,4.45,0
Flood,Galagedara,Kurunegala,4,30,8.73,0
Flood,Pahala Hadirawalana,Kurunegala,10,7,11.58,0
Flood,Gorokgahapotta,Kurunegala,1,26,2.0,0
Flood,Rathmalgoda,Kurunegala,1,26,2.0,0
Flood,Wilbawa,Kurunegala,2,27,3.29,0
Flood,Yatigaloluwa,Kurunegala,3,8,4.45,0
Flood,Ihala Wettewa,Kurunegala,4,22,8.73,0
Flood,Nikapitiya,Kurunegala,1,11,2.0,0
Flood,Wellawa,Kurunegala,11,14,10.9,0
Flood,Nammuwawa,Kurunegala,11,19,10.9,0
Flood,Labbala,Kurunegala,12,7,4.48,0
Flood,Ihalagama South,Kurunegala,10,29,11.58,1
Flood,Kovulwewa,Kurunegala,10,29,11.58,1
Flood,Mahaagara,Kurunegala,10,29,11.58,1
Flood,Pahalagama,Kurunegala,10,29,11.58,1
Flood,Ilippugama,Kurunegala,10,29,11.58,1
Flood,Ammanamulla,Kurunegala,10,29,11.58,1
Flood,Hulogedara,Kurunegala,3,24,4.45,0
Flood,Galagedara,Kurunegala,3,8,4.45,0
Flood,Thimbiriyawa,Kurunegala,3,24,4.45,0
Flood,Kadigawa Track,Kurunegala,12,19,4.48,0
Flood,Viharagama,Kurunegala,8,5,3.0,0
Flood,Ketawalegedara,Kurunegala,12,24,4.48,0
Flood,Ketawalegedara,Kurunegala,10,24,11.58,0
Flood,Meewellewa,Kurunegala,11,10,10.9,0
Flood,Dehennegama,Kurunegala,11,30,10.9,0
Flood,Moragolla,Kurunegala,11,17,10.9,0
Flood,Udihitimulla,Kurunegala,11,12,10.9,0
Flood,Konduruwapola,Kurunegala,11,3,10.9,0
Flood,Udahena,Kurunegala,12,5,4.48,0
Flood,Katiyawa,Kurunegala,12,3,4.48,0
Flood,Ketawalegedara,Kurunegala,12,2,4.48,0
Flood,Bunnehepola,Kurunegala,10,29,11.58,1
Flood,Wehera East,Kurunegala,8,8,3.0,0
Flood,Madithiyawala,Kurunegala,11,28,10.9,0
Flood,Mahawa,Kurunegala,9,27,5.3,0
Flood,Periyakadu Nelawa,Kurunegala,12,10,4.48,0
Flood,Neketta,Kurunegala,12,21,4.48,0
Flood,Wewalagama,Kurunegala,12,11,4.48,0
Flood,Ibbagamuwa,Kurunegala,12,16,4.48,0
Flood,Dehelgamuwa,Kurunegala,12,28,4.48,0
Flood,Deeyawa,Kurunegala,12,15,4.48,0
Flood,Polgolla,Kurunegala,12,29,4.48,0
Flood,Madigedethilianga,Kurunegala,12,20,4.48,0
Flood,Maspotha,Kurunegala,9,13,5.3,0
Flood,Udawela,Kurunegala,12,14,4.48,0
Flood,Thammita,Kurunegala,12,22,4.48,0
Flood,Kandulawa,Kurunegala,12,3,4.48,0
Flood,Kithulwehera,Kurunegala,6,3,5.2,0
Flood,Ebwalapitiya,Kurunegala,6,29,5.2,0
Flood,Koduruwawela,Kurunegala,1,18,2.0,0
Flood,Subhasinghapura,Kurunegala,12,21,4.48,0
Flood,Karakole,Kurunegala,3,19,4.45,0
Flood,Nabadewa,Kurunegala,12,27,4.48,0
Flood,Nabadewa,Kurunegala,12,7,4.48,0
Flood,Doluwa,Kurunegala,12,18,4.48,0
Flood,Heraliyawa,Kurunegala,11,8,10.9,0
Flood,Polgahawela,Kurunegala,10,11,11.58,0
Flood,Aluthherathgama,Kurunegala,11,23,10.9,0
Flood,Rathagalla,Kurunegala,11,17,10.9,0
Flood,Mahakandegama,Kurunegala,11,14,10.9,0
Flood,Henamulla,Kurunegala,11,1,10.9,0
Flood,Medagama,Kurunegala,6,15,5.2,0
Flood,Udubaddawa,Kurunegala,10,28,11.58,0
Flood,Kumbukgahamulla,Kurunegala,10,29,11.58,1
Flood,Udadeniya,Kurunegala,10,29,11.58,1
Flood,Henegedara,Kurunegala,10,29,11.58,1
Flood,Mellapotta,Kurunegala,7,29,3.68,0
Flood,Madagalla,Kurunegala,11,19,10.9,0
Flood,Habarawa,Kurunegala,6,3,5.2,0
Flood,Vikadenigama,Kurunegala,11,9,10.9,0
Flood,Rathnadivulwewa,Kurunegala,11,13,10.9,0
Flood,Galapitadigana,Kurunegala,11,16,10.9,0
Flood,Nithalawa,Kurunegala,11,15,10.9,0
Flood,Ethinimale,Kurunegala,11,24,10.9,0
Flood,Jayalanda,Kurunegala,11,20,10.9,0
Flood,Meegalewa,Kurunegala,11,30,10.9,0
Flood,Koshena,Kurunegala,3,11,4.45,0
Flood,Koshena,Kurunegala,4,7,8.73,0
Flood,Nindawela,Kurunegala,4,5,8.73,0
Flood,Wariyapola,Kurunegala,1,15,2.0,0
Flood,Udubaddawa,Kurunegala,10,25,11.58,1
Flood,Rasnayakapura,Kurunegala,12,24,4.48,1
Flood,Meewellewa,Kurunegala,11,24,10.9,1
Flood,Ketawalegedara,Kurunegala,10,28,11.58,1
Flood,Ketawalegedara,Kurunegala,12,10,4.48,1
Flood,Wadumunna,Kurunegala,11,22,10.9,1
Flood,Ketawalegedara,Kurunegala,12,21,4.48,1
Flood,Panduwasnuwara,Kurunegala,11,21,10.9,1
Flood,Meegaspitiya,Kurunegala,11,21,10.9,1
Flood,Moonamaldeniya,Kurunegala,11,22,10.9,1
Flood,Girathalana,Kurunegala,11,22,10.9,1
Flood,Pahala Gomugomuwa,Kurunegala,11,22,10.9,1
Flood,Barampola,Kurunegala,11,28,10.9,1
Flood,Dehennegama,Kurunegala,11,19,10.9,1
Flood,Hanthihawa,Kurunegala,11,28,10.9,1
Flood,Medagama,Kurunegala,11,21,10.9,1
Flood,Dunupotha,Kurunegala,11,21,10.9,1
Flood,Katumuluwa,Kurunegala,11,21,10.9,1
Flood,Panagamuwa,Kurunegala,11,21,10.9,1
Flood,Mahawa,Kurunegala,12,23,4.48,1
Flood,Mawathagama,Kurunegala,1,30,2.0,1
Flood,Katupotha,Kurunegala,11,21,10.9,1
Flood,Katupotha,Kurunegala,11,22,10.9,1
Flood,Katupotha,Kurunegala,11,28,10.9,1
Flood,Panduwasnuwara East,Kurunegala,11,21,10.9,1
Flood,Wariyapola,Kurunegala,11,21,10.9,1
Flood,Kevitiya,Kurunegala,11,28,10.9,1
Flood,Nikaweratiya,Kurunegala,11,21,10.9,1
Flood,Moragolla,Kurunegala,11,19,10.9,1
Flood,Akurana,Kurunegala,11,21,10.9,1
Flood,Kosdeniya,Kurunegala,11,21,10.9,1
Flood,Hunugallewa,Kurunegala,11,18,10.9,1
Flood,Maha Embogama,Kurunegala,11,14,10.9,1
Flood,Serasumgala,Kurunegala,5,11,6.26,1
Flood,Divullewa,Kurunegala,11,11,10.9,1
Flood,Kanuketiya,Kurunegala,10,12,11.58,1
Flood,Nammuwawa,Kurunegala,10,22,11.58,1
Flood,Nammuwawa,Kurunegala,11,28,10.9,1
Flood,Kadigawa Track,Kurunegala,12,10,4.48,1
Flood,Labbala,Kurunegala,12,15,4.48,1
Flood,Katiyawa,Kurunegala,12,28,4.48,1
Flood,Udihitimulla,Kurunegala,11,22,10.9,1
Flood,Mawathagama,Kurunegala,10,1,11.58,1
Flood,Udahena,Kurunegala,12,28,4.48,1
Flood,Kadawalagedara,Kurunegala,11,21,10.9,1
Flood,Nikapitiya,Kurunegala,11,21,10.9,1
Flood,Othegama,Kurunegala,11,21,10.9,1
Flood,Hettipola,Kurunegala,11,21,10.9,1
Flood,Kotambapitiya,Kurunegala,11,21,10.9,1
Flood,Konduruwapola,Kurunegala,11,22,10.9,1
Flood,Kotavehera,Kurunegala,5,21,6.26,1
Flood,Kobeigane,Kurunegala,5,21,6.26,1
Flood,Panduwasnuwara East,Kurunegala,5,21,6.26,1
Flood,Paduwasnuwara West,Kurunegala,5,22,6.26,1
Flood,Mallawapitiya,Kurunegala,10,1,11.58,1
Flood,Walpaluwa,Kurunegala,11,23,10.9,1
Flood,Mahawa,Kurunegala,11,21,10.9,1
Flood,Bamunukotuwa,Kurunegala,12,1,4.48,1
Flood,Konotta,Kurunegala,11,21,10.9,1
Flood,Thennakongama,Kurunegala,11,21,10.9,1
Flood,Kiridigalla,Kurunegala,11,21,10.9,1
Flood,Viharagama,Kurunegala,8,17,3.0,1
Flood,Thimbiriyawa,Kurunegala,3,22,4.45,1
Flood,Galagedara,Kurunegala,3,22,4.45,1
Flood,Hulogedara,Kurunegala,3,22,4.45,1
Flood,Elawaka,Kurunegala,11,21,10.9,1
Flood,Gajaneggama,Kurunegala,11,21,10.9,1
Flood,Nelumkanuwa,Kurunegala,11,21,10.9,1
Flood,Wathugala,Kurunegala,11,21,10.9,1
Flood,Thambarawa,Kurunegala,11,21,10.9,1
Flood,Kelimune,Kurunegala,11,21,10.9,1
Flood,Pahala Kolamune,Kurunegala,11,21,10.9,1
Flood,Hangamuwa,Kurunegala,11,21,10.9,1
Flood,Rekkangane,Kurunegala,11,21,10.9,1
Flood,Erihabe,Kurunegala,11,21,10.9,1
Flood,Demataluwa,Kurunegala,11,21,10.9,1
Flood,Galihangama,Kurunegala,11,21,10.9,1
Flood,Nagalagane,Kurunegala,11,21,10.9,1
Flood,Pahala Kaduwa,Kurunegala,11,21,10.9,1
Flood,Mawathagama,Kurunegala,5,21,6.26,1
Flood,Bingiriya,Kurunegala,5,21,6.26,1
Flood,Alawwa,Kurunegala,5,21,6.26,1
Flood,Narammala,Kurunegala,5,27,6.26,1
Flood,Bamunukotuwa,Kurunegala,11,21,10.9,1
Flood,Malwana,Kurunegala,11,21,10.9,1
Flood,Kithulwehera,Kurunegala,11,21,10.9,1
Flood,Maspotha,Kurunegala,12,1,4.48,1
Flood,Maspotha,Kurunegala,11,21,10.9,1
Flood,Mallawapitiya,Kurunegala,11,21,10.9,1
Flood,Ganewatta,Kurunegala,11,21,10.9,1
Flood,Kobeigane,Kurunegala,11,22,10.9,1
Flood,Bingiriya,Kurunegala,11,22,10.9,1
Flood,Bingiriya,Kurunegala,11,21,10.9,1
Flood,Mallawapitiya,Kurunegala,5,26,6.26,1
Flood,Udubaddawa,Kurunegala,11,23,10.9,1
Flood,Kurunegala,Kurunegala,5,27,6.26,1
Flood,Wariyapola,Kurunegala,5,21,6.26,1
Flood,Pothuwewaw,Kurunegala,11,21,10.9,1
Flood,Maspotha,Kurunegala,5,21,6.26,1
Flood,Udubaddawa,Kurunegala,11,22,10.9,1
Flood,Rasnayakapura,Kurunegala,11,21,10.9,1
Flood,Pannala,Kurunegala,11,21,10.9,1
Flood,Pannala,Kurunegala,12,1,4.48,1
Flood,Polgahawela,Kurunegala,12,1,4.48,1
Flood,Weerambugedara,Kurunegala,11,22,10.9,1
Flood,Narammala,Kurunegala,12,1,4.48,1
Flood,Narammala,Kurunegala,12,4,4.48,1
Flood,Beddegama,Kurunegala,11,21,10.9,1
Flood,Embawalapitiya,Kurunegala,11,21,10.9,1
Flood,Goluwawa,Kurunegala,11,21,10.9,1
Flood,Ganewatta,Kurunegala,5,21,6.26,1
Flood,Karagahagedara,Kurunegala,11,8,10.9,0
Flood,Habarawa,Kurunegala,4,29,8.73,1
Flood,Kahagolla,Kurunegala,4,20,8.73,1
Flood,Digannewa,Kurunegala,11,28,10.9,0
Flood,Mahawela,Kurunegala,12,4,4.48,0
Flood,Wanduressa Welgala,Kurunegala,7,15,3.68,0
Flood,Yayamulla,Kurunegala,11,5,10.9,0
Flood,Udubaddawa,Kurunegala,11,20,10.9,1
Flood,Udubaddawa,Kurunegala,10,26,11.58,1
Flood,Ambanpola,Kurunegala,11,20,10.9,1
Flood,Rasnayakapura,Kurunegala,5,2,6.26,1
Flood,Panduwasnuwara East,Kurunegala,11,11,10.9,1
Flood,Panduwasnuwara East,Kurunegala,10,27,11.58,1
Flood,Panduwasnuwara East,Kurunegala,4,30,8.73,1
Flood,Kumbukwewa,Kurunegala,11,23,10.9,0
Flood,Narammala,Kurunegala,11,12,10.9,1
Flood,Polgahawela,Kurunegala,11,18,10.9,1
Flood,Kuliyapitiya East,Kurunegala,11,21,10.9,1
Flood,Narammala,Kurunegala,10,22,11.58,1
Flood,Mawathagama,Kurunegala,10,24,11.58,1
Flood,Katupotha,Kurunegala,12,26,4.48,1
Flood,Wariyapola,Kurunegala,11,6,10.9,1
Flood,Pannala,Kurunegala,10,1,11.58,1
Flood,Rasnayakapura,Kurunegala,10,12,11.58,1
Flood,Nikaweratiya,Kurunegala,3,22,4.45,1
Flood,Nikaweratiya,Kurunegala,12,24,4.48,1
Flood,Nikaweratiya,Kurunegala,12,15,4.48,1
Flood,Narammala,Kurunegala,11,8,10.9,1
Flood,Wanduressa,Kurunegala,6,7,5.2,0
Flood,Kalatuwagama,Kurunegala,11,29,10.9,0
Flood,Nabadawewa,Kurunegala,11,20,10.9,0
Flood,Kobeigane,Kurunegala,11,12,10.9,1
Flood,Kobeigane,Kurunegala,11,19,10.9,1
Flood,Ganewatta,Kurunegala,1,11,2.0,1
Flood,Rideegama,Kurunegala,11,3,10.9,1
Flood,Rideegama,Kurunegala,11,4,10.9,1
Flood,Rideegama,Kurunegala,10,30,11.58,1
Flood,Rideegama,Kurunegala,11,5,10.9,1
Flood,Rideegama,Kurunegala,11,30,10.9,1
Flood,Rideegama,Kurunegala,11,20,10.9,1
Flood,Rideegama,Kurunegala,11,21,10.9,1
Flood,Wariyapola,Kurunegala,7,18,3.68,1
Flood,Wegolla,Kurunegala,11,5,10.9,0
Flood,Pannala,Kurunegala,11,19,10.9,1
Flood,Weerambugedara,Kurunegala,10,28,11.58,1
Flood,Weerambugedara,Kurunegala,10,29,11.58,1
Flood,Weerambugedara,Kurunegala,11,20,10.9,1
Flood,Weerambugedara,Kurunegala,11,25,10.9,1
Flood,Wariyapola,Kurunegala,1,30,2.0,1
Flood,Bingiriya,Kurunegala,10,26,11.58,1
Flood,Rasnayakapura,Kurunegala,11,15,10.9,1
Flood,Rasnayakapura,Kurunegala,11,30,10.9,1
Flood,Rasnayakapura,Kurunegala,1,30,2.0,1
Flood,Rasnayakapura,Kurunegala,1,4,2.0,1
Flood,Hathalawa,Kurunegala,11,11,10.9,0
Flood,Weerambugedara,Kurunegala,11,4,10.9,1
Flood,Ambakadawara,Kurunegala,4,29,8.73,1
Flood,Kanumale,Kurunegala,4,9,8.73,0
Flood,Madagalla,Kurunegala,11,11,10.9,1
Flood,Rasnayakapura,Kurunegala,12,18,4.48,0
Flood,Moragane,Kurunegala,11,28,10.9,0
Flood,Mahakandegama,Kurunegala,11,16,10.9,1
Flood,Moragane,Kurunegala,10,25,11.58,0
Flood,Rathagalla,Kurunegala,11,14,10.9,1
Flood,Madithiyawala,Kurunegala,11,14,10.9,1
Flood,Heraliyawa,Kurunegala,11,16,10.9,1
Flood,Alawwa South,Kurunegala,4,11,8.73,1
Flood,Moragane,Kurunegala,11,30,10.9,0
Flood,Kottapitiya,Kurunegala,12,15,4.48,0
Flood,Marandagolla,Kurunegala,12,30,4.48,0
Flood,Rasnayakapura,Kurunegala,2,6,3.29,0
Flood,Wellawa,Kurunegala,11,13,10.9,1
Flood,Yatigaloluwa,Kurunegala,3,11,4.45,1
Flood,Wilbawa,Kurunegala,2,17,3.29,1
Flood,Alawwa,Kurunegala,10,26,11.58,0
Flood,Rathmalgoda,Kurunegala,1,2,2.0,1
Flood,Gorokgahapotta,Kurunegala,1,2,2.0,1
Flood,Aragoda,Kurunegala,11,19,10.9,0
Flood,Pahala Hadirawalana,Kurunegala,10,27,11.58,1
Flood,Galagedara,Kurunegala,4,28,8.73,1
Flood,Kurundupotha,Kurunegala,3,5,4.45,1
Flood,Nabirittankadawara,Kurunegala,11,13,10.9,1
Flood,Nikapitiya,Kurunegala,1,10,2.0,1
Flood,Ihala Wettewa,Kurunegala,4,11,8.73,1
Flood,Muwanwellegedara,Kurunegala,1,3,2.0,0
Flood,Belungala,Kurunegala,11,12,10.9,0
Flood,Walpitagama,Kurunegala,10,14,11.58,0
Flood,Aluthherathgama,Kurunegala,11,11,10.9,1
Flood,Koshena,Kurunegala,4,22,8.73,1
Flood,Koshena,Kurunegala,3,28,4.45,1
Flood,Meegalewa,Kurunegala,11,11,10.9,1
Flood,Jayalanda,Kurunegala,11,11,10.9,1
Flood,Ethinimale,Kurunegala,11,11,10.9,1
Flood,Nithalawa,Kurunegala,11,11,10.9,1
Flood,Galapitadigana,Kurunegala,11,11,10.9,1
Flood,Rathnadivulwewa,Kurunegala,11,11,10.9,1
Flood,Vikadenigama,Kurunegala,11,11,10.9,1
Flood,Nindawela,Kurunegala,4,26,8.73,1
Flood,Henamulla,Kurunegala,11,13,10.9,1
Flood,Habarawa,Kurunegala,6,11,5.2,1
Flood,Mellapotta,Kurunegala,7,10,3.68,1
Flood,Ebawalapitiya,Kurunegala,1,22,2.0,0
Flood,Molaeliya,Kurunegala,10,17,11.58,0
Flood,Goluwawa,Kurunegala,1,25,2.0,0
Flood,Medagama,Kurunegala,6,11,5.2,1
Flood,Magurankadawala,Kurunegala,11,23,10.9,0
Flood,Niraliyadda,Kurunegala,11,6,10.9,0
Flood,Makele,Kurunegala,11,16,10.9,0
Flood,Polonthalawade,Kurunegala,1,7,2.0,0
Flood,Nammuwawa,Kurunegala,4,26,8.73,0
Flood,Walpitagama,Kurunegala,11,29,10.9,0
Flood,Polgahawela,Kurunegala,8,14,3.0,1
Flood,Periyakadu Nelawa,Kurunegala,12,26,4.48,1
Flood,Bamunukotuwa,Kurunegala,5,20,6.26,1
Flood,Kuliyapitiya East,Kurunegala,5,21,6.26,1
Flood,Kurunegala,Kurunegala,10,18,11.58,1
Flood,Narammala,Kurunegala,10,18,11.58,1
Flood,Kuliyapitiya East,Kurunegala,10,18,11.58,1
Flood,Alawwa,Kurunegala,10,18,11.58,1
Flood,Kuliyapitiya East,Kurunegala,10,22,11.58,1
Flood,Pannala,Kurunegala,10,30,11.58,1
Flood,Kuliyapitiya East,Kurunegala,10,30,11.58,1
Flood,Udubaddawa,Kurunegala,10,30,11.58,1
Flood,Maspotha,Kurunegala,11,2,10.9,1
Flood,Mallawapitiya,Kurunegala,11,2,10.9,1
Flood,Panduwasnuwara East,Kurunegala,11,7,10.9,1
Flood,Udubaddawa,Kurunegala,10,18,11.58,1
Flood,Wariyapola,Kurunegala,11,28,10.9,1
Flood,Medagama,Kurunegala,1,19,2.0,0
Flood,Sinhapura,Kurunegala,1,19,2.0,0
Flood,Nammuwawa,Kurunegala,1,22,2.0,0
Flood,Kurunegala,Kurunegala,5,15,6.26,1
Flood,Galgamuwa,Kurunegala,5,15,6.26,1
Flood,Mallawapitiya,Kurunegala,5,15,6.26,1
Flood,Mahawa,Kurunegala,5,15,6.26,1
Flood,Panduwasnuwara East,Kurunegala,5,15,6.26,1
Flood,Mawathagama,Kurunegala,5,15,6.26,1
Flood,Pannala,Kurunegala,5,15,6.26,1
Flood,Paduwasnuwara West,Kurunegala,5,15,6.26,1
Flood,Ganewatta,Kurunegala,11,28,10.9,1
Flood,Wariyapola,Kurunegala,5,15,6.26,1
Flood,Galgamuwa,Kurunegala,5,4,6.26,1
Flood,Ibbagamuwa,Kurunegala,11,19,10.9,1
Flood,Ibbagamuwa,Kurunegala,12,19,4.48,1
Flood,Weerambugedara,Kurunegala,12,20,4.48,1
Flood,Polgahawela,Kurunegala,12,20,4.48,1
Flood,Weerambugedara,Kurunegala,12,5,4.48,1
Flood,Narammala,Kurunegala,12,20,4.48,1
Flood,Kuliyapitiya West,Kurunegala,12,20,4.48,1
Flood,Pannala,Kurunegala,3,28,4.45,1
Flood,Mahawa,Kurunegala,4,24,8.73,1
Flood,Weerambugedara,Kurunegala,4,29,8.73,1
Flood,Polgahawela,Kurunegala,4,29,8.73,1
Flood,All District,Kurunegala,6,2,5.2,1
Flood,Galgamuwa,Kurunegala,5,3,6.26,1
Flood,Narammala,Kurunegala,12,5,4.48,1
Flood,Rideegama,Kurunegala,5,10,6.26,1
Flood,Kurunegala,Kurunegala,5,10,6.26,1
Flood,Panduwasnuwara East,Kurunegala,10,19,11.58,1
Flood,Ambanpola,Kurunegala,11,3,10.9,1
Flood,Giribawa,Kurunegala,11,3,10.9,1
Flood,Panduwasnuwara East,Kurunegala,11,3,10.9,1
Flood,Panduwasnuwara East,Kurunegala,11,15,10.9,1
Flood,Ganewatta,Kurunegala,11,15,10.9,1
Flood,Nikaweratiya,Kurunegala,11,15,10.9,1
Flood,Pannala,Kurunegala,11,15,10.9,1
Flood,Udubaddawa,Kurunegala,11,15,10.9,1
Flood,Mallawapitiya,Kurunegala,5,10,6.26,1
Flood,Yayamulla,Kurunegala,2,6,3.29,1
Flood,Nikaweratiya,Kurunegala,5,15,6.26,1
Flood,Ganewatta,Kurunegala,5,15,6.26,1
Flood,Makandura Pahala,Kurunegala,5,17,6.26,1
Flood,Nalawalana,Kurunegala,5,17,6.26,1
Flood,Hundirapola,Kurunegala,5,17,6.26,1
Flood,Kandepola,Kurunegala,5,17,6.26,1
Flood,Villiyagama,Kurunegala,5,17,6.26,1
Flood,Medirivila,Kurunegala,5,17,6.26,1
Flood,Panvala Kumbura,Kurunegala,5,17,6.26,1
Flood,Sandalankawa,Kurunegala,5,17,6.26,1
Flood,Gapitiyagama,Kurunegala,11,18,10.9,1
Flood,Karakole,Kurunegala,11,18,10.9,1
Flood,Pahala Galahitiyagama,Kurunegala,11,18,10.9,1
Flood,Galayala Pahala,Kurunegala,5,17,6.26,1
Flood,Viharagama,Kurunegala,11,18,10.9,1
Flood,Heelogama,Kurunegala,11,18,10.9,1
Flood,Budumuttawa,Kurunegala,11,18,10.9,1
Flood,Kebellewa,Kurunegala,11,18,10.9,1
Flood,Kandegedara,Kurunegala,11,18,10.9,1
Flood,Danduwawa,Kurunegala,11,18,10.9,1
Flood,Millagoda,Kurunegala,11,18,10.9,1
Flood,Nikaweratiya North,Kurunegala,11,18,10.9,1
Flood,Hulugalla,Kurunegala,11,18,10.9,1
Flood,Tharanagolla,Kurunegala,11,18,10.9,1
Flood,Elawaka,Kurunegala,11,18,10.9,1
Flood,Kivulegama,Kurunegala,11,18,10.9,1
Flood,Hewenpelessa,Kurunegala,11,18,10.9,1
Flood,Ibbagamuwa,Kurunegala,5,15,6.26,1
Flood,Indivinna,Kurunegala,5,17,6.26,1
Flood,Gallahemulla,Kurunegala,5,17,6.26,1
Flood,Polgahawela,Kurunegala,5,15,6.26,1
Flood,Kobeigane,Kurunegala,5,15,6.26,1
Flood,Bamunukotuwa,Kurunegala,5,15,6.26,1
Flood,Rideegama,Kurunegala,5,15,6.26,1
Flood,Rasnayakapura,Kurunegala,5,15,6.26,1
Flood,Polpithigama,Kurunegala,5,15,6.26,1
Flood,Giribawa,Kurunegala,5,15,6.26,1
Flood,Narammala,Kurunegala,5,15,6.26,1
Flood,Maspotha,Kurunegala,5,15,6.26,1
Flood,Bingiriya,Kurunegala,5,15,6.26,1
Flood,Kuliyapitiya West,Kurunegala,5,15,6.26,1
Flood,Muthugalayagama,Kurunegala,5,17,6.26,1
Flood,Udubaddawa,Kurunegala,5,15,6.26,1
Flood,Ogodapala,Kurunegala,4,25,8.73,1
Flood,Maditiyawala,Kurunegala,4,25,8.73,1
Flood,Mawathagama,Kurunegala,11,30,10.9,1
Flood,Ehetuwewa,Kurunegala,8,31,3.0,1
Flood,Dummalasooriya,Kurunegala,5,17,6.26,1
Flood,Siyambalagasruppa West,Kurunegala,5,17,6.26,1
Flood,Ihala Makandura,Kurunegala,5,17,6.26,1
Flood,Hendiyagala,Kurunegala,5,17,6.26,1
Flood,Kundirapola,Kurunegala,5,17,6.26,1
Flood,Wetakeyawa,Kurunegala,5,17,6.26,1
Flood,Eliwila,Kurunegala,5,17,6.26,1
Flood,Alawwa,Kurunegala,5,15,6.26,1
Flood,Nikaweratiya,Kurunegala,5,21,6.26,1
Flood,Maravita,Kurunegala,2,6,3.29,1
Flood,Konwewa,Kurunegala,12,5,4.48,0
Flood,Diwulwewa,Kurunegala,11,21,10.9,1
Flood,Pothuvila,Kurunegala,11,21,10.9,1
Flood,Seeradunna,Kurunegala,11,21,10.9,1
Flood,Nammuwawa,Kurunegala,11,21,10.9,1
Flood,Mahakeliyawa,Kurunegala,11,22,10.9,1
Flood,Mawathagama,Kurunegala,11,22,10.9,1
Flood,Pubbiliya,Kurunegala,11,22,10.9,1
Flood,Vilattawa Pahala,Kurunegala,11,22,10.9,1
Flood,Mola Eliya,Kurunegala,11,22,10.9,1
Flood,Hendiyapola,Kurunegala,11,22,10.9,1
Flood,Waduressa,Kurunegala,11,21,10.9,1
Flood,Nelumpathgama,Kurunegala,11,21,10.9,1
Flood,Urapotta,Kurunegala,11,22,10.9,1
Flood,Bandarigalagoda,Kurunegala,11,22,10.9,1
Flood,Kiniyama East,Kurunegala,11,21,10.9,1
Flood,Pahala Galwewa,Kurunegala,11,22,10.9,1
Flood,Brahmanayagama,Kurunegala,11,22,10.9,1
Flood,Maunawa,Kurunegala,11,21,10.9,1
Flood,Dummalasooriya,Kurunegala,11,23,10.9,1
Flood,Kunubichchiya,Kurunegala,11,23,10.9,1
Flood,Aguluwa,Kurunegala,11,23,10.9,1
Flood,Heeramulthuntota,Kurunegala,11,23,10.9,1
Flood,Kattimahana,Kurunegala,11,23,10.9,1
Flood,Karadavila,Kurunegala,11,23,10.9,1
Flood,Getulawa,Kurunegala,11,21,10.9,1
Flood,Yagamwela,Kurunegala,11,23,10.9,1
Flood,Pannala,Kurunegala,4,25,8.73,1
Flood,Kekulawala,Kurunegala,11,21,10.9,1
