Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Welipita Pahala South,Kandy,2008,8,12,0.41,1
Cyclone,Welagama,Kandy,2008,9,25,0.38,1
Cyclone,Nikathenna,Kandy,2006,9,20,0.38,1
Cyclone,Kanakkarapola South,Kandy,2007,8,30,0.41,1
Cyclone,Ovathenna,Kandy,2009,2,10,0.24,1
Cyclone,Rajapihilla,Kandy,2009,1,10,0.26,1
Cyclone,Etamurungagoda,Kandy,2009,1,10,0.26,1
Cyclone,Kurundugolla,Kandy,2009,3,4,0.16,1
Cyclone,Weliganga,Kandy,2006,6,25,0.44,1
Cyclone,Dunukeulla,Kandy,2006,12,26,0.25,1
Cyclone,Unambuwa,Kandy,2006,6,23,0.44,1
Cyclone,Pussellewagama,Kandy,2006,12,20,0.25,1
Cyclone,Kekulalanda,Kandy,2007,4,23,0.16,1
Cyclone,Paragoda,Kandy,2008,9,4,0.38,1
Cyclone,Angammana,Kandy,2007,1,15,0.26,1
Cyclone,Wahugapitiya,Kandy,2007,6,21,0.44,1
Cyclone,Senarathgama,Kandy,2007,8,8,0.41,1
Cyclone,Rathmale,Kandy,2008,12,3,0.25,1
Cyclone,Uduwawala West,Kandy,2008,1,3,0.26,1
Cyclone,Udamulla,Kandy,2008,6,24,0.44,1
Cyclone,Bulathgolla,Kandy,2008,4,4,0.16,1
Cyclone,Rathmale,Kandy,2008,7,23,0.43,1
Cyclone,Hapugoda,Kandy,2008,10,22,0.25,1
Cyclone,Kondadeniya,Kandy,2008,10,15,0.25,1
Cyclone,Inigala,Kandy,2009,12,3,0.25,1
Cyclone,Alagoda,Kandy,2008,5,22,0.32,1
Cyclone,Alawathugoda,Kandy,2009,5,23,0.32,1
Cyclone,Konakalagala,Kandy,2009,1,10,0.26,1
Cyclone,Neerella,Kandy,2006,5,14,0.32,1
Cyclone,Hunnasgiriya,Kandy,2009,6,15,0.44,1
Cyclone,Pitawala Udagammedda,Kandy,2006,5,20,0.32,1
Cyclone,Pusseela,Kandy,2009,5,25,0.32,1
Cyclone,Karambaketiya,Kandy,2009,3,5,0.16,1
Cyclone,Kumbukgolla,Kandy,2009,3,5,0.16,1
Cyclone,Halyala,Kandy,2009,7,14,0.43,1
Cyclone,Dumbaragama,Kandy,2009,12,7,0.25,1
Cyclone,Dumbaragama,Kandy,2006,2,25,0.24,1
Cyclone,Near The Andideniya Main Road,Kandy,2009,6,24,0.44,1
Cyclone,Kuragama,Kandy,2009,5,31,0.32,1
Cyclone,Galabawa,Kandy,2009,3,17,0.16,1
Cyclone,Hikgodawalpola,Kandy,2008,8,9,0.41,1
Cyclone,Ponnila,Kandy,2008,10,4,0.25,1
Cyclone,Gomadiwela,Kandy,2009,8,6,0.41,1
Cyclone,Ethulgama,Kandy,2009,5,22,0.32,1
Cyclone,Kapuliyedda,Kandy,2009,3,20,0.16,1
Cyclone,Paranagama,Kandy,2009,7,9,0.43,1
Cyclone,Mediwaka,Kandy,2006,10,25,0.25,1
Cyclone,Thunthisgala,Kandy,2007,6,15,0.44,1
Cyclone,Mediwaka,Kandy,2006,9,6,0.38,1
Cyclone,Ilukthenna,Kandy,2007,12,8,0.25,1
Cyclone,Heeloya,Kandy,2006,12,11,0.25,1
Cyclone,Ilukthenna,Kandy,2007,11,8,0.21,1
Cyclone,Denapitiya,Kandy,2007,1,31,0.26,1
Cyclone,Kandaegama,Kandy,2008,1,23,0.26,1
Cyclone,Maneluwa,Kandy,2006,6,5,0.44,1
Cyclone,Madugalla Udugambedda,Kandy,2007,9,6,0.38,1
Cyclone,Madugalla North,Kandy,2007,6,29,0.44,1
Cyclone,Hunnasgiriya,Kandy,2007,8,25,0.41,1
Cyclone,Hunnasgiriya,Kandy,2007,1,6,0.26,1
Cyclone,Kalugala,Kandy,2008,8,18,0.41,1
Cyclone,Dumbaragama,Kandy,2008,10,3,0.25,1
Cyclone,Dumbaragama,Kandy,2008,2,9,0.24,1
Cyclone,Kurukohogama,Kandy,2006,4,30,0.16,1
Cyclone,Pallekanda,Kandy,2008,8,18,0.41,1
Cyclone,Udailuka,Kandy,2006,7,4,0.43,1
Cyclone,Thalathune,Kandy,2006,11,13,0.21,1
Cyclone,Mailapitiya,Kandy,2009,9,30,0.38,1
Cyclone,Weliganga,Kandy,2006,5,4,0.32,1
Cyclone,Dambagahathenna,Kandy,2009,2,10,0.24,1
Cyclone,Thalathuoya,Kandy,2008,9,9,0.38,1
Cyclone,Lagamuwa,Kandy,2008,7,4,0.43,1
Cyclone,Rangoda,Kandy,2009,1,10,0.26,1
Cyclone,Siyambalagoda,Kandy,2007,9,17,0.38,1
Cyclone,Watadeniya,Kandy,2008,4,4,0.16,1
Cyclone,Belungala,Kandy,2008,7,4,0.43,1
Cyclone,Siyambalagoda,Kandy,2008,7,21,0.43,1
Cyclone,Nikahetiya,Kandy,2009,2,10,0.24,1
Cyclone,Siyambalagoda,Kandy,2008,3,17,0.16,1
Cyclone,Sadikkawatta,Kandy,2009,9,24,0.38,1
Cyclone,Gadaladeniya South,Kandy,2009,9,3,0.38,1
Cyclone,Kooradeniyan,Kandy,2008,2,20,0.24,1
Cyclone,Melchena,Kandy,2009,7,16,0.43,1
Cyclone,Makuldeniya,Kandy,2008,4,29,0.16,1
Cyclone,Rathukoho,Kandy,2009,3,6,0.16,1
Cyclone,Melchena,Kandy,2007,3,12,0.16,1
Cyclone,Marahela,Kandy,2006,11,21,0.21,1
Cyclone,Pethiyagoda East,Kandy,2007,6,12,0.44,1
Cyclone,Deliwala,Kandy,2009,9,30,0.38,1
Cyclone,Mampitiya,Kandy,2009,4,10,0.16,1
Cyclone,Lagamuwa,Kandy,2009,7,9,0.43,1
Cyclone,Thalathuoya,Kandy,2007,6,21,0.44,1
Cyclone,Haputhale Udagama,Kandy,2007,6,20,0.44,1
Cyclone,Sandasiri Dunuvila,Kandy,2007,12,1,0.25,1
Cyclone,Galthenna,Kandy,2007,6,13,0.44,1
Cyclone,Thalathuoya,Kandy,2006,5,7,0.32,1
Cyclone,Pussathenna,Kandy,2006,5,7,0.32,1
Cyclone,Haputhale Udagama,Kandy,2006,3,7,0.16,1
Cyclone,Karamada South,Kandy,2008,6,12,0.44,1
Cyclone,Pallebage,Kandy,2008,9,1,0.38,1
Cyclone,Rabbegamuwa North,Kandy,2009,1,8,0.26,1
Cyclone,Gangoda North,Kandy,2008,12,17,0.25,1
Cyclone,Pilapitiya,Kandy,2009,8,18,0.41,1
Cyclone,Bambaradeniya,Kandy,2009,7,8,0.43,1
Cyclone,Palle Aludeniya,Kandy,2007,7,12,0.43,1
Cyclone,Palle Aludeniya,Kandy,2008,11,24,0.21,1
Cyclone,Pamunuwa East,Kandy,2006,3,4,0.16,1
Cyclone,Boowelikadagn,Kandy,2009,10,19,0.25,1
Cyclone,Kawliyedda,Kandy,2008,1,7,0.26,1
Cyclone,Ihalagama,Kandy,2007,6,22,0.44,1
Cyclone,Pussellawagama,Kandy,2007,1,21,0.26,1
Cyclone,Amuhena,Kandy,2008,4,10,0.16,1
Cyclone,Pathahewaheta,Kandy,2006,7,30,0.43,0
Cyclone,Pathahewaheta,Kandy,2006,7,15,0.43,0
Cyclone,Udunuwara,Kandy,2008,12,22,0.25,0
Cyclone,Udunuwara,Kandy,2009,8,4,0.41,0
Cyclone,Udunuwara,Kandy,2008,12,4,0.25,0
Cyclone,Udunuwara,Kandy,2009,8,3,0.41,0
Cyclone,Udunuwara,Kandy,2009,8,21,0.41,0
Cyclone,Pathahewaheta,Kandy,2007,6,23,0.44,0
Cyclone,Udunuwara,Kandy,2007,12,8,0.25,0
Cyclone,Udunuwara,Kandy,2006,4,16,0.16,0
Cyclone,Udunuwara,Kandy,2009,10,16,0.25,0
Cyclone,Udunuwara,Kandy,2009,9,2,0.38,0
Cyclone,Udunuwara,Kandy,2009,10,3,0.25,0
Cyclone,Udunuwara,Kandy,2009,9,9,0.38,0
Cyclone,Udunuwara,Kandy,2008,3,2,0.16,0
Cyclone,Udunuwara,Kandy,2008,4,17,0.16,0
Cyclone,Udunuwara,Kandy,2008,11,16,0.21,0
Cyclone,Udunuwara,Kandy,2009,10,12,0.25,0
Cyclone,Pathahewaheta,Kandy,2007,6,1,0.44,0
Cyclone,Pathahewaheta,Kandy,2008,9,19,0.38,0
Cyclone,Udadumbara,Kandy,2009,7,4,0.43,0
Cyclone,Udadumbara,Kandy,2009,6,29,0.44,0
Cyclone,Thumpane,Kandy,2009,9,18,0.38,0
Cyclone,Thumpane,Kandy,2009,5,1,0.32,0
Cyclone,Thumpane,Kandy,2009,3,15,0.16,0
Cyclone,Kiripattiya,Kandy,2009,5,20,0.32,0
Cyclone,Andideniya,Kandy,2009,5,5,0.32,0
Cyclone,Pathahewaheta,Kandy,2007,6,6,0.44,0
Cyclone,Thumpane,Kandy,2008,9,5,0.38,0
Cyclone,Pathahewaheta,Kandy,2009,6,4,0.44,0
Cyclone,Pathahewaheta,Kandy,2009,5,2,0.32,0
Cyclone,Kurunduwatta Kadaweediya,Kandy,2007,6,25,0.44,0
Cyclone,Pathahewaheta,Kandy,2009,3,19,0.16,0
Cyclone,Pathahewaheta,Kandy,2009,9,19,0.38,0
Cyclone,Damunupola,Kandy,2007,6,21,0.44,1
Cyclone,Pathahewaheta,Kandy,2008,7,24,0.43,0
Cyclone,Thumpane,Kandy,2008,4,29,0.16,0
Cyclone,Udunuwara,Kandy,2007,9,29,0.38,0
Cyclone,Udunuwara,Kandy,2008,4,8,0.16,0
Cyclone,Udunuwara,Kandy,2008,7,7,0.43,0
Cyclone,Poojapitiya,Kandy,2006,9,14,0.38,0
Cyclone,Poojapitiya,Kandy,2009,2,27,0.24,0
Cyclone,Poojapitiya,Kandy,2007,6,10,0.44,0
Cyclone,Kundasale,Kandy,2007,6,3,0.44,0
Cyclone,Kundasale,Kandy,2007,10,17,0.25,0
Cyclone,Kundasale,Kandy,2008,7,9,0.43,0
Cyclone,Kundasale,Kandy,2008,5,18,0.32,0
Cyclone,Poojapitiya,Kandy,2007,6,5,0.44,0
Cyclone,Kundasale,Kandy,2008,3,21,0.16,0
Cyclone,Kundasale,Kandy,2008,8,25,0.41,0
Cyclone,Udapalatha,Kandy,2006,5,15,0.32,0
Cyclone,Udapalatha,Kandy,2006,6,14,0.44,0
Cyclone,Udapalatha,Kandy,2006,10,28,0.25,0
Cyclone,Udapalatha,Kandy,2006,4,6,0.16,0
Cyclone,Udapalatha,Kandy,2006,7,15,0.43,0
Cyclone,Udapalatha,Kandy,2006,5,22,0.32,0
Cyclone,Kundasale,Kandy,2007,6,2,0.44,0
Cyclone,Poojapitiya,Kandy,2007,9,21,0.38,0
Cyclone,Poojapitiya,Kandy,2007,9,20,0.38,0
Cyclone,Poojapitiya,Kandy,2007,11,22,0.21,0
Cyclone,Udunuwara,Kandy,2009,10,8,0.25,0
Cyclone,Udunuwara,Kandy,2009,9,17,0.38,0
Cyclone,Udunuwara,Kandy,2007,12,27,0.25,0
Cyclone,Udunuwara,Kandy,2009,3,23,0.16,0
Cyclone,Udunuwara,Kandy,2008,2,14,0.24,0
Cyclone,Akurana,Kandy,2009,7,14,0.43,0
Cyclone,Akurana,Kandy,2009,6,21,0.44,0
Cyclone,Gonagodagn,Kandy,2009,1,23,0.26,0
Cyclone,Udunuwara,Kandy,2006,12,10,0.25,0
Cyclone,Perawatta West,Kandy,2009,9,2,0.38,0
Cyclone,Akurana,Kandy,2007,12,7,0.25,0
Cyclone,Akurana,Kandy,2006,11,28,0.21,0
Cyclone,Akurana,Kandy,2006,5,3,0.32,0
Cyclone,Akurana,Kandy,2009,10,20,0.25,0
Cyclone,Akurana,Kandy,2009,5,14,0.32,0
Cyclone,Poojapitiya,Kandy,2008,5,18,0.32,0
Cyclone,Poojapitiya,Kandy,2008,4,18,0.16,0
Cyclone,Udadumbara,Kandy,2009,7,29,0.43,0
Cyclone,Udadumbara,Kandy,2009,5,4,0.32,0
Cyclone,Udadumbara,Kandy,2009,6,7,0.44,0
Cyclone,Udadumbara,Kandy,2006,2,2,0.24,0
Cyclone,Udadumbara,Kandy,2007,10,11,0.25,0
Cyclone,Udadumbara,Kandy,2007,9,25,0.38,0
Cyclone,Udadumbara,Kandy,2007,8,1,0.41,0
Cyclone,Pallewatta,Kandy,2009,5,9,0.32,0
Cyclone,Udadumbara,Kandy,2007,8,10,0.41,0
Cyclone,Udadumbara,Kandy,2007,7,11,0.43,0
Cyclone,Udadumbara,Kandy,2007,7,22,0.43,0
Cyclone,Udadumbara,Kandy,2008,1,13,0.26,0
Cyclone,Udadumbara,Kandy,2007,2,3,0.24,0
Cyclone,Udadumbara,Kandy,2007,1,6,0.26,0
Cyclone,Udadumbara,Kandy,2007,1,13,0.26,0
Cyclone,Udadumbara,Kandy,2007,1,21,0.26,0
Cyclone,Udadumbara,Kandy,2007,1,19,0.26,0
Cyclone,Udadumbara,Kandy,2006,12,30,0.25,0
Cyclone,Ambagahapelessa,Kandy,2009,5,16,0.32,0
Cyclone,Morayaya,Kandy,2009,5,26,0.32,0
Cyclone,Udadumbara,Kandy,2007,1,14,0.26,0
Cyclone,Udadumbara,Kandy,2008,2,28,0.24,0
Cyclone,Udadumbara,Kandy,2008,2,13,0.24,0
Cyclone,Udadumbara,Kandy,2008,6,4,0.44,0
Cyclone,Batumulla,Kandy,2009,5,15,0.32,0
Cyclone,Maha Essedduma,Kandy,2009,5,30,0.32,0
Cyclone,Dehemigama,Kandy,2009,5,23,0.32,0
Cyclone,Asamodayagama,Kandy,2009,5,30,0.32,0
Cyclone,Doluwa,Kandy,2007,6,26,0.44,0
Cyclone,Doluwa,Kandy,2006,11,30,0.21,0
Cyclone,Doluwa,Kandy,2006,7,14,0.43,0
Cyclone,Udayagala,Kandy,2009,5,2,0.32,0
Cyclone,Doluwa,Kandy,2008,7,28,0.43,0
Cyclone,Udadumbara,Kandy,2006,10,27,0.25,0
Cyclone,Udadumbara,Kandy,2009,9,13,0.38,0
Cyclone,Udadumbara,Kandy,2009,7,7,0.43,0
Cyclone,Udadumbara,Kandy,2009,6,2,0.44,0
Cyclone,Udadumbara,Kandy,2006,10,10,0.25,0
Cyclone,Udadumbara,Kandy,2009,5,16,0.32,0
Cyclone,Udadumbara,Kandy,2009,3,9,0.16,0
Cyclone,Udadumbara,Kandy,2008,12,3,0.25,0
Cyclone,Lunumadalaketiya,Kandy,2009,5,20,0.32,0
Cyclone,Udapalatha,Kandy,2006,8,18,0.41,0
Cyclone,Weeraganthota,Kandy,2009,5,7,0.32,0
Cyclone,Bulathwelkandura,Kandy,2009,5,12,0.32,0
Cyclone,Udadumbara,Kandy,2006,3,9,0.16,0
Cyclone,Udadumbara,Kandy,2006,3,24,0.16,0
Cyclone,Udadumbara,Kandy,2006,5,14,0.32,0
Cyclone,Udadumbara,Kandy,2007,8,23,0.41,0
Cyclone,Udadumbara,Kandy,2007,1,18,0.26,0
Cyclone,Udadumbara,Kandy,2007,6,8,0.44,0
Cyclone,Udadumbara,Kandy,2007,6,23,0.44,0
Cyclone,Udadumbara,Kandy,2006,4,27,0.16,0
Cyclone,Udunuwara,Kandy,2006,12,30,0.25,1
Cyclone,Udadumbara,Kandy,2007,6,20,0.44,0
Cyclone,Udadumbara,Kandy,2008,8,2,0.41,0
Cyclone,Udadumbara,Kandy,2008,3,20,0.16,0
Cyclone,Udadumbara,Kandy,2008,9,4,0.38,0
Cyclone,Udadumbara,Kandy,2006,4,12,0.16,0
Cyclone,Udadumbara,Kandy,2006,6,24,0.44,0
Cyclone,Udadumbara,Kandy,2006,10,18,0.25,0
Cyclone,Udadumbara,Kandy,2007,8,29,0.41,0
Cyclone,Udadumbara,Kandy,2006,6,3,0.44,0
Cyclone,Udadumbara,Kandy,2006,6,4,0.44,0
Cyclone,Udadumbara,Kandy,2006,7,28,0.43,0
Cyclone,Diyabubula,Kandy,2009,5,8,0.32,0
Cyclone,Keenapelessa,Kandy,2009,5,6,0.32,0
Cyclone,Ambagolla,Kandy,2009,5,19,0.32,0
Cyclone,Welgala,Kandy,2009,5,23,0.32,0
Cyclone,Orayanwatta,Kandy,2006,9,12,0.38,0
Cyclone,Oyathenna,Kandy,2009,5,3,0.32,0
Cyclone,Udailuka,Kandy,2009,5,8,0.32,0
Cyclone,Udadumbara,Kandy,2006,12,22,0.25,0
Cyclone,Udadumbara,Kandy,2006,12,4,0.25,0
Cyclone,Udadumbara,Kandy,2006,11,19,0.21,0
Cyclone,Udadumbara,Kandy,2006,9,27,0.38,0
Cyclone,Udadumbara,Kandy,2006,9,2,0.38,0
Cyclone,Udadumbara,Kandy,2006,7,12,0.43,0
Cyclone,Udadumbara,Kandy,2006,7,27,0.43,0
Cyclone,Udadumbara,Kandy,2006,7,9,0.43,0
Cyclone,Udapitiawala,Kandy,2009,5,11,0.32,0
Cyclone,Dumbaragama,Kandy,2009,5,19,0.32,0
Cyclone,Weeragama,Kandy,2009,5,18,0.32,0
Cyclone,Hasalaka,Kandy,2009,5,19,0.32,0
Cyclone,Udapalatha,Kandy,2006,5,24,0.32,0
Cyclone,Udapalatha,Kandy,2006,4,29,0.16,0
Cyclone,Pathadumbara,Kandy,2009,7,17,0.43,0
Cyclone,Pathadumbara,Kandy,2009,6,21,0.44,0
Cyclone,Pathadumbara,Kandy,2009,4,14,0.16,0
Cyclone,Pathadumbara,Kandy,2009,5,29,0.32,0
Cyclone,Pathadumbara,Kandy,2009,5,15,0.32,0
Cyclone,Pathadumbara,Kandy,2009,1,14,0.26,0
Cyclone,Kalugalhena,Kandy,2005,4,27,0.16,1
Cyclone,Pathadumbara,Kandy,2006,10,3,0.25,0
Cyclone,Udahenthenna,Kandy,2004,1,5,0.26,1
Cyclone,Thundeniya,Kandy,2006,7,13,0.43,1
Cyclone,Haputhale,Kandy,2006,12,30,0.25,1
Cyclone,Vijayasrigama,Kandy,2003,9,27,0.38,1
Cyclone,Udahenthenna,Kandy,2007,6,22,0.44,1
Cyclone,Balanthota,Kandy,2007,6,22,0.44,1
Cyclone,Ulapane South,Kandy,2004,4,21,0.16,1
Cyclone,Dehideniya Madige,Kandy,2007,6,23,0.44,1
Cyclone,Inguruwatta,Kandy,2006,8,3,0.41,1
Cyclone,Alagalla,Kandy,2007,6,23,0.44,1
Cyclone,Pathadumbara,Kandy,2006,6,8,0.44,0
Cyclone,Pathadumbara,Kandy,2008,5,2,0.32,0
Cyclone,Medadumbara,Kandy,2006,5,26,0.32,0
Cyclone,Medadumbara,Kandy,2006,6,25,0.44,0
Cyclone,Medadumbara,Kandy,2006,5,5,0.32,0
Cyclone,Medadumbara,Kandy,2006,6,19,0.44,0
Cyclone,Medadumbara,Kandy,2006,7,21,0.43,0
Cyclone,Medadumbara,Kandy,2006,10,4,0.25,0
Cyclone,Medadumbara,Kandy,2006,7,27,0.43,0
Cyclone,Pathadumbara,Kandy,2008,4,22,0.16,0
Cyclone,Medadumbara,Kandy,2006,8,25,0.41,0
Cyclone,Pathadumbara,Kandy,2009,4,10,0.16,0
Cyclone,Pathadumbara,Kandy,2006,7,26,0.43,0
Cyclone,Pathadumbara,Kandy,2007,6,9,0.44,0
Cyclone,Pathadumbara,Kandy,2007,6,26,0.44,0
Cyclone,Pathadumbara,Kandy,2007,6,13,0.44,0
Cyclone,Pathadumbara,Kandy,2008,11,5,0.21,0
Cyclone,Pathadumbara,Kandy,2008,10,12,0.25,0
Cyclone,Medadumbara,Kandy,2006,5,16,0.32,0
Cyclone,Udathenna,Kandy,2003,5,19,0.32,1
Cyclone,Kundasale,Kandy,2003,5,19,0.32,1
Cyclone,Udapalatha,Kandy,2005,4,28,0.16,0
Cyclone,Kolongoda,Kandy,2007,10,20,0.25,0
Cyclone,Galdola,Kandy,2006,11,4,0.21,0
Cyclone,Polwatta,Kandy,2006,11,24,0.21,0
Cyclone,Mawathagama,Kandy,2006,11,24,0.21,0
Cyclone,Weligodapola,Kandy,2006,11,6,0.21,0
Cyclone,Siwurupitiya,Kandy,2006,11,9,0.21,0
Cyclone,Doluwa,Kandy,2006,7,24,0.43,0
Cyclone,Kumburegama,Kandy,2009,3,23,0.16,0
Cyclone,Pathahewaheta,Kandy,2006,12,7,0.25,0
Cyclone,Ganga Ihala Korale,Kandy,2007,6,25,0.44,0
Cyclone,Pasbage Korale,Kandy,2007,6,19,0.44,0
Cyclone,Ganga Ihala Korale,Kandy,2004,4,14,0.16,0
Cyclone,Pasbage Korale,Kandy,2014,8,30,0.41,0
Cyclone,Haputhale,Kandy,2006,12,14,0.25,0
Cyclone,Bootalanda,Kandy,2006,5,1,0.32,1
Cyclone,Menikhinna,Kandy,2008,1,21,0.26,1
Cyclone,Kundasale,Kandy,2003,9,7,0.38,0
Cyclone,Thundeniya,Kandy,2006,7,27,0.43,0
Cyclone,Inguruwatta,Kandy,2006,8,2,0.41,0
Cyclone,Udahenthenna,Kandy,2004,1,10,0.26,0
Cyclone,Ganga Ihala Korale,Kandy,2004,5,26,0.32,0
Cyclone,Doluwa,Kandy,2006,3,5,0.16,0
Cyclone,Delthota,Kandy,2009,9,23,0.38,0
Cyclone,Gampola,Kandy,2010,4,17,0.16,1
Cyclone,Siwurupitiya,Kandy,2006,11,19,0.21,1
Cyclone,Weligodapola,Kandy,2006,11,19,0.21,1
Cyclone,Mawathagama,Kandy,2006,11,19,0.21,1
Cyclone,Polwatta,Kandy,2006,11,19,0.21,1
Cyclone,Galdola,Kandy,2006,11,19,0.21,1
Cyclone,Kolongoda,Kandy,2007,10,24,0.25,1
Cyclone,Kumburegama,Kandy,2009,3,13,0.16,1
Cyclone,Kurugama,Kandy,2008,6,11,0.44,1
Cyclone,Pavulpawa,Kandy,2009,2,4,0.24,1
Cyclone,Oyathenna,Kandy,2009,5,9,0.32,0
Cyclone,Pavulpawa,Kandy,2009,2,19,0.24,0
Cyclone,Kurugama,Kandy,2008,6,2,0.44,0
Cyclone,Kalugalhena,Kandy,2005,4,6,0.16,0
Cyclone,Medadumbara,Kandy,2006,7,17,0.43,0
Cyclone,Medadumbara,Kandy,2006,12,22,0.25,0
Cyclone,Medadumbara,Kandy,2006,7,1,0.43,0
Cyclone,Medadumbara,Kandy,2006,6,29,0.44,0
Cyclone,Harispattuwa,Kandy,2008,6,23,0.44,0
Cyclone,Harispattuwa,Kandy,2008,4,1,0.16,0
Cyclone,Harispattuwa,Kandy,2008,7,21,0.43,0
Cyclone,Harispattuwa,Kandy,2008,10,23,0.25,0
Cyclone,Harispattuwa,Kandy,2008,10,19,0.25,0
Cyclone,Harispattuwa,Kandy,2009,3,20,0.16,0
Cyclone,Harispattuwa,Kandy,2009,4,22,0.16,0
Cyclone,Harispattuwa,Kandy,2008,3,22,0.16,0
Cyclone,Harispattuwa,Kandy,2009,10,19,0.25,0
Cyclone,Harispattuwa,Kandy,2009,10,27,0.25,0
Cyclone,Harispattuwa,Kandy,2007,5,18,0.32,0
Cyclone,Harispattuwa,Kandy,2008,4,25,0.16,0
Cyclone,Harispattuwa,Kandy,2008,4,27,0.16,0
Cyclone,Harispattuwa,Kandy,2008,12,16,0.25,0
Cyclone,Delthota,Kandy,2009,10,4,0.25,0
Cyclone,Delthota,Kandy,2006,11,28,0.21,0
Cyclone,Harispattuwa,Kandy,2009,9,24,0.38,0
Cyclone,Harispattuwa,Kandy,2008,3,5,0.16,0
Cyclone,Harispattuwa,Kandy,2007,8,7,0.41,0
Cyclone,Udapalatha,Kandy,2007,6,1,0.44,0
Cyclone,Udapalatha,Kandy,2006,4,21,0.16,0
Cyclone,Udapalatha,Kandy,2006,11,25,0.21,0
Cyclone,Udapalatha,Kandy,2007,2,24,0.24,0
Cyclone,Udapalatha,Kandy,2008,10,12,0.25,0
Cyclone,Katugoda,Kandy,2006,3,29,0.16,0
Cyclone,Davulagala,Kandy,2006,12,30,0.25,1
Cyclone,Udapalatha,Kandy,2008,10,19,0.25,0
Cyclone,Udapalatha,Kandy,2006,6,1,0.44,0
Cyclone,Udapalatha,Kandy,2006,7,6,0.43,0
Cyclone,Udapalatha,Kandy,2006,7,3,0.43,0
Cyclone,Udapalatha,Kandy,2006,4,16,0.16,0
Cyclone,Udapalatha,Kandy,2006,7,9,0.43,0
Cyclone,Udapalatha,Kandy,2006,12,3,0.25,0
Cyclone,Udapalatha,Kandy,2006,6,15,0.44,0
Cyclone,Udapalatha,Kandy,2006,12,5,0.25,0
Cyclone,Udapalatha,Kandy,2007,4,19,0.16,0
Cyclone,Udapalatha,Kandy,2007,1,4,0.26,0
Cyclone,Hatharaliyadda,Kandy,2007,6,9,0.44,0
Cyclone,Udapalatha,Kandy,2006,11,21,0.21,0
Cyclone,Hatharaliyadda,Kandy,2008,12,28,0.25,0
Cyclone,Hatharaliyadda,Kandy,2006,9,10,0.38,0
Cyclone,Medadumbara,Kandy,2007,6,13,0.44,0
Cyclone,Gannoruwa,Kandy,2007,11,14,0.21,0
Cyclone,Medawala,Kandy,2007,4,8,0.16,0
Cyclone,Pahalakondadeniya,Kandy,2007,6,14,0.44,0
Cyclone,Ranawala,Kandy,2006,3,18,0.16,0
Cyclone,Angammana East,Kandy,2006,5,1,0.32,0
Cyclone,Kirinda,Kandy,2006,4,27,0.16,0
Cyclone,Medadumbara,Kandy,2007,12,1,0.25,0
Cyclone,Amuhena,Kandy,2006,6,5,0.44,0
Cyclone,Weliganga,Kandy,2006,5,27,0.32,0
Cyclone,Ihalagama,Kandy,2007,6,8,0.44,0
Cyclone,Pussellawagama,Kandy,2007,1,26,0.26,0
Cyclone,Amuhena,Kandy,2008,4,22,0.16,0
Cyclone,Menikhinna,Kandy,2008,1,12,0.26,0
Cyclone,Bootalanda,Kandy,2006,5,15,0.32,0
Cyclone,Medadumbara,Kandy,2007,12,19,0.25,0
Cyclone,Kahatapitiya,Kandy,2006,1,2,0.26,0
Cyclone,Medadumbara,Kandy,2007,6,22,0.44,0
Cyclone,Medadumbara,Kandy,2007,6,23,0.44,0
Cyclone,Medadumbara,Kandy,2007,6,12,0.44,0
Cyclone,Hatharaliyadda,Kandy,2007,8,3,0.41,0
Cyclone,Hatharaliyadda,Kandy,2007,6,27,0.44,0
Cyclone,Davulagala,Kandy,2006,12,12,0.25,0
Cyclone,Hatharaliyadda,Kandy,2008,4,19,0.16,0
Cyclone,Medadumbara,Kandy,2009,10,27,0.25,0
Cyclone,Medadumbara,Kandy,2008,2,25,0.24,0
Cyclone,Medadumbara,Kandy,2008,2,18,0.24,0
Cyclone,Medadumbara,Kandy,2008,4,19,0.16,0
Cyclone,Medadumbara,Kandy,2008,1,10,0.26,0
Cyclone,Medadumbara,Kandy,2007,1,14,0.26,0
Cyclone,Medadumbara,Kandy,2007,9,19,0.38,0
Cyclone,Medadumbara,Kandy,2007,6,16,0.44,0
Cyclone,Medadumbara,Kandy,2006,4,29,0.16,0
Cyclone,Medadumbara,Kandy,2006,5,8,0.32,0
Cyclone,Medadumbara,Kandy,2006,11,20,0.21,0
Cyclone,Medadumbara,Kandy,2008,6,13,0.44,0
Cyclone,Medadumbara,Kandy,2007,1,2,0.26,0
Cyclone,Hatharaliyadda,Kandy,2008,9,12,0.38,0
Cyclone,Medadumbara,Kandy,2007,9,17,0.38,1
Cyclone,Nisaruwa,Kandy,2009,11,28,0.21,0
Cyclone,Harispattuwa,Kandy,2010,7,10,0.43,1
Cyclone,Minipe,Kandy,2014,7,13,0.43,1
Cyclone,Minipe,Kandy,2014,7,12,0.43,1
Cyclone,Minipe,Kandy,2014,7,10,0.43,1
Cyclone,Pathahewaheta,Kandy,2019,5,4,0.32,0
Cyclone,Thumpane,Kandy,2019,4,17,0.16,0
Cyclone,Panvila,Kandy,2019,4,28,0.16,0
Cyclone,Kundasale,Kandy,2019,4,12,0.16,0
Cyclone,Udunuwara,Kandy,2019,4,10,0.16,0
